TIMESTAMP,incomingShortwaveRadiation_43m,outgoingShortwaveRadiation_43m,incomingLongwaveRadiation_43m,outgoingLongwaveRadiation_43m,airPressure_43m,airTemperature_2m,airTemperature_43m,relHumidity_2m,relHumidity_43m,VaporPressure_43m,VaporPressureDeficit_43m,Precipitation_43m,belowcanopyPrecipitation_1m,WindVelocity_I_43m,WindVelocity_II_43m,WindDirection_43m,soilTemperature_1_5cm,soilTemperature_2_5cm,soilTemperature_3_5cm,soilTemperature_1_15cm,soilTemperature_2_15cm,soilTemperature_3_15cm,soilTemperature_1_30cm,soilTemperature_2_30cm,soilTemperature_3_30cm,soilMoisture_1_5cm,soilMoisture_2_5cm,soilMoisture_3_5cm,soilMoisture_1_15cm,soilMoisture_2_15cm,soilMoisture_3_15cm,soilMoisture_1_30cm,soilMoisture_2_30cm,soilMoisture_3_30cm
-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,degC,%,%,hPa,hPa,mm,mm,ms-1,ms-1,deg,degC,degC,degC,degC,degC,degC,degC,degC,degC,%,%,%,%,%,%,%,%,%
2024-05-06,129.63025694444457,21.850861111111104,354.25806438506345,374.5156685517302,952.1875,11.84569444444444,12.029513888888893,84.39604166666672,74.03736111111112,10.44567860552062,3.7166911145682624,1.3000000000000003,0.632,1.950284722222223,1.8014236111111108,85.46898208168996,10.778472222222206,11.205625000000005,11.111875000000005,10.970902777777784,10.810069444444446,10.804444444444446,10.257500000000013,10.254930555555568,10.23000000000001,36.397361111111145,31.06020833333328,31.061805555555573,34.6499305555556,30.174097222222244,31.309513888888887,14.724583333333353,39.59736111111111,40.52909722222225
2024-05-07,120.19399999999999,20.671465277777767,335.2263579198495,366.5122120865163,959.9652777777778,10.448479166666665,10.764791666666667,89.36062500000008,77.50076388888887,10.031858438089664,2.951835628267228,0.30000000000000004,0.237,1.917402777777777,1.7481041666666663,70.28982539006117,10.763611111111116,11.200138888888874,11.091597222222223,10.991111111111104,10.829722222222195,10.830972222222197,10.272083333333327,10.265416666666663,10.24902777777778,36.14305555555559,30.96895833333328,30.539513888888944,34.44020833333334,29.917152777777794,31.096805555555527,14.644513888888875,39.42972222222221,40.393472222222194
2024-05-08,269.41724305555573,44.71642361111114,301.0472110148417,376.85698184817477,967.2222222222222,11.691569444444438,12.45166666666666,69.50437500000001,58.52208333333331,8.262035955204539,6.418763171361357,0.0,0.0,2.204500000000001,2.1251319444444445,24.111324962952157,10.489375000000003,10.9561111111111,10.85395833333332,10.749722222222223,10.645069444444442,10.632986111111103,10.185069444444455,10.19208333333334,10.172569444444452,35.916874999999976,30.79645833333329,29.962499999999977,34.23479166666672,29.61104166666669,30.79736111111109,14.526180555555547,39.25680555555555,40.25034722222223
2024-05-09,279.9915902777779,47.070472222222214,294.09922978027276,386.3471603358285,968.5902777777778,13.270277777777778,14.621805555555556,64.14659722222224,49.412569444444436,8.178762303242932,8.630723856879278,0.0,0.0,2.0697777777777784,1.960347222222222,29.15513910464682,10.861874999999994,11.308611111111107,11.248611111111112,10.976666666666658,10.801111111111105,10.817916666666651,10.219374999999996,10.21826388888889,10.206319444444446,35.52972222222221,30.42576388888886,29.054652777777765,34.00326388888888,29.280138888888878,30.432361111111074,14.406527777777784,39.07437499999996,40.17743055555556
2024-05-10,240.90269444444462,40.72667361111112,313.979884502892,395.05352339178097,966.6041666666666,14.533958333333333,16.368055555555557,65.91861111111113,50.4909722222222,9.355329122916947,9.438036476374192,0.0,0.0,1.281145833333333,1.1611180555555558,54.11179564339259,11.38819444444445,11.803472222222219,11.768680555555555,11.381805555555559,11.131597222222227,11.171180555555559,10.40111111111112,10.38923611111113,10.382222222222236,35.105347222222186,29.978749999999998,28.111666666666668,33.73590277777776,28.908680555555534,30.07125000000002,14.234583333333356,38.8533333333333,40.051388888888916
2024-05-11,280.75548611111134,45.43446527777776,320.53750242784076,396.41179409450723,965.5694444444445,15.097083333333327,16.013333333333332,73.35159722222221,61.277152777777765,11.071974973054687,7.398968285937708,0.0,0.0,2.203784722222222,2.073048611111111,60.09136076352463,11.90361111111112,12.321458333333318,12.306041666666673,11.817500000000008,11.522777777777772,11.581875,10.652500000000003,10.636319444444453,10.631736111111119,34.66152777777773,29.523749999999982,27.217708333333366,33.46083333333329,28.53576388888888,29.683194444444414,14.100069444444415,38.68534722222224,39.94173611111111
2024-05-12,314.10084722222234,52.00020138888888,301.31749028360946,389.30928195027604,962.6805555555555,14.382569444444439,14.832847222222227,73.25249999999997,63.08486111111111,10.515382378547335,6.664672689334613,0.0,0.0,3.2597638888888882,3.141097222222223,104.75579713392486,12.053888888888896,12.489861111111109,12.45319444444445,12.041111111111109,11.790069444444457,11.846458333333326,10.895347222222235,10.890486111111121,10.882361111111123,34.16145833333328,29.03388888888888,26.338402777777763,33.13388888888892,28.10208333333334,29.256944444444425,13.96159722222226,38.44659722222221,39.7676388888889
2024-05-13,291.6872083333335,48.70226388888889,316.5210968481327,402.9084718481327,957.9236111111111,16.344375,17.44347222222223,69.77159722222228,56.30833333333332,11.060772413025093,9.297937552394194,0.0,0.0,3.0696736111111114,2.9900833333333328,114.62556501459126,12.411666666666665,12.838819444444447,12.837430555555558,12.292083333333336,12.001041666666657,12.071458333333338,11.05152777777778,11.052777777777772,11.041944444444447,33.624583333333305,28.486527777777766,25.505833333333328,32.816944444444395,27.737361111111102,28.774444444444484,13.810208333333335,38.223749999999995,39.64486111111108
2024-05-14,306.7111736111111,56.64174305555556,306.6875002650423,403.4395835983755,953.9513888888889,16.769444444444442,17.73145833333333,62.66020833333333,50.27131944444446,10.07807101236238,10.562023599925713,0.0,0.238,3.8946597222222215,3.8344027777777794,112.0353611346467,12.817013888888878,13.246111111111112,13.230694444444438,12.677777777777772,12.36923611111111,12.448333333333338,11.317569444444437,11.315902777777772,11.307986111111108,33.00374999999996,27.867777777777786,24.63215277777777,32.473680555555546,27.357361111111132,28.24444444444445,13.661527777777774,38.0279166666667,39.4865972222222
2024-05-15,309.7561666666668,55.41522916666666,305.77575283674173,403.53945422563083,951.7638888888889,16.780208333333334,17.661875,58.87597222222222,46.515138888888885,9.246259054597813,11.371865556192716,0.0,0.0,4.287159722222219,4.220583333333331,109.79723384569289,12.946388888888896,13.390902777777764,13.360555555555553,12.849305555555558,12.57520833333333,12.645902777777783,11.527430555555549,11.538819444444432,11.524999999999991,32.30368055555554,27.14784722222223,23.703125000000014,32.05569444444441,26.932847222222215,27.651875000000004,13.492916666666689,37.78826388888888,39.26881944444446
2024-05-16,164.28963888888887,30.342631944444438,336.8830957422773,385.95235268672155,950.6111111111111,14.375972222222224,14.499513888888888,80.3927083333333,70.59875000000001,11.600646970090198,5.028015322186393,8.2,6.822999999999998,3.7019097222222217,3.6021319444444444,107.60938917963733,12.8845138888889,13.336111111111126,13.251736111111107,12.905694444444457,12.678541666666673,12.72812500000002,11.688680555555573,11.706527777777806,11.68770833333335,31.891250000000007,28.221250000000005,23.815694444444453,32.0153472222222,26.506041666666654,27.142569444444447,13.314166666666662,37.50784722222222,39.04861111111112
2024-05-17,214.49789583333313,38.41312500000002,323.5250691665004,383.9396455553894,950.5416666666666,13.37680555555555,14.210347222222222,87.62611111111116,69.1207638888889,11.08163603639281,5.304451234097005,0.0,0.0,4.288145833333332,4.169368055555556,100.92283103960816,12.514305555555543,12.988819444444436,12.905208333333329,12.639305555555545,12.464861111111095,12.48680555555553,11.657708333333334,11.68430555555556,11.658263888888888,33.991388888888885,32.55284722222223,28.484861111111123,32.935902777777784,26.336666666666677,27.327430555555566,13.248125000000003,37.47993055555557,39.079722222222216
