H_f,LE_f,H_orig,location,day,year,month,date,30min,LE_orig,waterVaporPressure,soilHeatflux,incomingShortwaveRadiation,airPressure,relativeHumidity,waterPressureDeficit,windSpeed,outgoingShortwaveRadiation
73.94495,67.88893,73.94495,1,3,2024,6,2024-06-03 13:30:00,27,67.889,10.095437463161828,2.6761542689625144,266.53333333333336,961.0,72.23333333333333,3.8807103861623453,3.356333333333333,47.56
32.202,79.20399,32.20247,0,3,2024,6,2024-06-03 14:00:00,28,79.204,11.394107752568454,17.388666666666666,263.66366666666664,990.0146666666666,65.442,6.016893978076171,1.4753333333333334,54.44366666666667
56.566990000000004,51.760909999999996,56.566990000000004,1,3,2024,6,2024-06-03 14:00:00,28,51.761,10.148153242224675,2.2836415841827367,231.0,961.0,73.70666666666666,3.620144391039629,3.093,42.04333333333334
20.491999999999997,59.21546,20.49185,0,3,2024,6,2024-06-03 14:30:00,29,59.215,11.574718855555286,14.928666666666667,218.20166666666668,989.953,65.79966666666667,6.016128396287865,0.805,44.446333333333335
50.265409999999996,70.17661,50.265409999999996,1,3,2024,6,2024-06-03 14:30:00,29,70.17699999999999,10.197577039031065,1.891910474920223,206.9,961.0,72.5,3.8680464630807485,2.4583333333333335,36.98666666666667
26.959,62.28475,26.959120000000002,0,3,2024,6,2024-06-03 15:00:00,30,62.285,11.394925458577577,13.026000000000002,226.077,989.8833333333333,65.07633333333334,6.115165960080885,1.455,46.345
50.22442,57.48967,50.22442,1,3,2024,6,2024-06-03 15:00:00,30,57.49,10.285305541068553,1.6799033513234305,194.76666666666665,961.0,73.04333333333334,3.7957954598010932,2.5283333333333333,34.48666666666667
24.848000000000003,87.69203,24.84818,0,3,2024,6,2024-06-03 15:30:00,31,87.69200000000001,11.092825730433258,12.139333333333333,257.7273333333333,989.8919999999999,64.14866666666667,6.199545735484335,1.934,53.314666666666675
36.26699,48.64894,36.26699,1,3,2024,6,2024-06-03 15:30:00,31,48.648999999999994,10.058182179628036,1.5491423216288098,194.16666666666666,961.0,72.23666666666666,3.865746821748969,3.1046666666666667,34.67666666666667
37.248000000000005,103.2283,37.248329999999996,0,3,2024,6,2024-06-03 16:00:00,32,103.23,11.206940317449565,12.570333333333332,285.4356666666667,989.9373333333333,63.85633333333334,6.343300563041897,1.6686666666666665,57.29266666666666
38.30172,75.28519,38.30172,1,3,2024,6,2024-06-03 16:00:00,32,75.285,9.953030371616007,1.3694483241219024,195.13333333333333,961.0,71.44999999999999,3.977033129596041,3.215,35.07333333333333
18.132,74.74152,18.13225,0,3,2024,6,2024-06-03 16:30:00,33,74.742,11.24273078782244,11.221666666666666,181.109,989.8916666666668,66.46366666666667,5.672873408689599,1.6876666666666666,37.064
69.05691999999999,95.35969,69.05691999999999,1,3,2024,6,2024-06-03 16:30:00,33,95.36,10.105035019185271,1.2062960206271156,181.5,961.0,71.7,3.988458731421801,2.408666666666667,31.886666666666667
3.5582,41.17263,3.5581699999999996,0,3,2024,6,2024-06-03 17:00:00,34,41.173,11.417054325025964,5.912333333333334,93.502,989.9333333333334,70.17766666666667,4.851731554184367,1.1383333333333334,19.294333333333334
18.43575,45.33995,18.43575,1,3,2024,6,2024-06-03 17:00:00,34,45.34,10.087494871374064,1.2221998598494068,117.42666666666666,961.0,74.02999999999999,3.538730809260903,3.225,20.92
16.02952,23.336129999999997,16.02952,1,3,2024,6,2024-06-03 17:30:00,35,23.336,10.229694935949828,1.1566039781527702,77.61,961.0,77.11,3.0366712110477447,2.6796666666666664,13.94
6.112601000000001,25.44104,6.1126,1,3,2024,6,2024-06-03 18:00:00,36,25.441,10.057794539320662,1.074956349448904,46.02,961.0,76.06666666666666,3.16454709869949,2.9723333333333333,8.303666666666667
-2.5039,13.46066,-2.50394,0,3,2024,6,2024-06-03 18:30:00,37,13.460999999999999,11.275688715499653,-5.290333333333334,42.31066666666666,989.701,74.12066666666666,3.9369223180847523,0.9173333333333332,8.958333333333334
-1.557994,23.79366,-1.55799,1,3,2024,6,2024-06-03 19:00:00,38,23.794,9.872776173579895,1.3352938594789496,43.09333333333333,961.0,76.68333333333334,3.001959110375628,2.1986666666666665,9.447333333333333
-4.853287,11.24386,-4.85329,1,3,2024,6,2024-06-03 19:30:00,39,11.244000000000002,9.42097788664748,1.5631430099129975,33.696666666666665,961.0,72.83333333333333,3.514003193417711,1.7590000000000003,7.277
-10.284089999999999,5.762893,-10.284089999999999,1,3,2024,6,2024-06-03 20:00:00,40,5.7629,9.377416011386877,1.693249863661113,6.8260000000000005,961.0,74.30999999999999,3.241903072702584,1.9880000000000002,2.334333333333333
-30.01581,12.08254,-30.01581,1,3,2024,6,2024-06-03 20:30:00,41,12.083,9.458414560875845,2.018833514085943,-1.19,961.0,75.60666666666667,3.051612633651768,2.8823333333333334,1.2213333333333332
-24.31952,3.465951,-24.31952,1,3,2024,6,2024-06-03 21:00:00,42,3.466,9.760009987514728,2.2145670881697463,-0.7706666666666667,961.0,79.35333333333334,2.5394229128230776,3.0893333333333337,0.7916666666666666
-15.416129999999999,3.01868,-15.416129999999999,1,3,2024,6,2024-06-03 21:30:00,43,3.0187,9.829994219884236,2.6694459929329373,-0.6409999999999999,961.0,79.01666666666667,2.610411879948167,2.7253333333333334,0.6233333333333334
-12.40293,2.494718,-12.40293,1,3,2024,6,2024-06-03 22:00:00,44,2.4947,9.896152110154665,3.1091497663675076,-0.578,961.0,79.35333333333334,2.5748452562504394,2.8026666666666666,0.48899999999999993
-0.85605,3.065562,-0.85605,0,3,2024,6,2024-06-03 22:30:00,45,3.0656,12.155172016941156,-15.687,-1.343333333333333,989.6216666666666,92.20866666666667,1.0270726205200589,0.2193333333333333,0.38566666666666666
-13.27464,3.1837619999999998,-13.27464,1,3,2024,6,2024-06-03 22:30:00,45,3.1838,9.9467107388191,3.4506059201144144,-0.563,961.0,79.83,2.513154899185535,2.734666666666667,0.40399999999999997
-14.994620000000001,2.061413,-14.994620000000001,1,3,2024,6,2024-06-03 23:00:00,46,2.0614,9.996650435998657,3.6296467933278906,-0.5303333333333334,961.0,80.5,2.4215488633785576,2.8440000000000007,0.36200000000000004
-13.785329999999998,1.97584,-13.785329999999998,1,3,2024,6,2024-06-03 23:30:00,47,1.9758,10.034924865282994,3.9708866321167093,-0.5413333333333333,960.3333333333334,80.7,2.3999262688966763,2.5813333333333333,0.36400000000000005
-14.074670000000001,2.669311,-14.074670000000001,1,4,2024,6,2024-06-04 00:00:00,0,2.6693,10.06618720703534,4.24785240067929,-0.5773333333333334,960.0,80.93333333333334,2.371441137736497,2.4886666666666666,0.4003333333333334
-0.80409,2.474221,-0.80409,0,4,2024,6,2024-06-04 00:30:00,1,2.4742,12.274647983559575,-15.177333333333332,-0.9736666666666668,989.1686666666666,94.47633333333333,0.7176513050378261,0.458,0.41
-12.48243,1.9718189999999998,-12.48243,1,4,2024,6,2024-06-04 00:30:00,1,1.9718,10.012490152095625,4.376982826358669,-0.7906666666666666,960.0,81.33333333333333,2.2979485594973568,2.4216666666666664,0.4206666666666667
-13.28633,2.85911,-13.28633,1,4,2024,6,2024-06-04 01:00:00,2,2.8591,10.068483105859805,4.443198340723328,-0.484,960.0,81.73333333333333,2.250215637035552,2.2986666666666666,0.397
-1.2334,3.0598419999999997,-1.2334200000000002,0,4,2024,6,2024-06-04 01:30:00,3,3.0598,12.368317078757473,-15.377666666666668,-1.282,988.834,95.43233333333335,0.5919833212720125,0.3236666666666667,0.2923333333333334
-13.57725,2.014454,-13.57725,1,4,2024,6,2024-06-04 01:30:00,3,2.0145,10.12043714791367,4.555825105779109,-0.4443333333333334,960.0,82.10000000000001,2.206526491445244,2.3770000000000002,0.36633333333333334
-8.381694,2.309539,-8.381689999999999,1,4,2024,6,2024-06-04 02:00:00,4,2.3095,10.125237186495198,4.669387078984595,-0.6306666666666666,960.0,82.43333333333334,2.157703193401927,2.3993333333333333,0.304
-11.64551,2.128022,-11.64551,1,4,2024,6,2024-06-04 02:30:00,5,2.128,10.111352397885703,4.718913296026948,-0.7359999999999999,960.0,83.43333333333334,2.007727583599358,2.218,0.313
-1.8738,3.219229,-1.8737599999999999,0,4,2024,6,2024-06-04 03:00:00,6,3.2192,12.346399063686267,-15.040000000000001,-0.961,988.5573333333333,95.89633333333332,0.5283362202692565,0.316,0.46900000000000003
-15.853979999999998,1.6547779999999999,-15.853979999999998,1,4,2024,6,2024-06-04 03:00:00,6,1.6548,10.130133842660955,4.899457205374109,-0.5033333333333334,960.0,84.13333333333333,1.9104372856999277,2.181666666666666,0.323
-0.8820600000000001,2.516302,-0.8820600000000001,0,4,2024,6,2024-06-04 03:30:00,7,2.5163,12.319531231090501,-14.769666666666666,-0.6623333333333333,988.469,96.28766666666667,0.47497470884348125,0.4046666666666667,0.4243333333333334
-9.119163,0.3301168,-9.11916,1,4,2024,6,2024-06-04 03:30:00,7,0.33011999999999997,10.13275521219407,5.010947961737852,0.07333333333333336,959.3333333333334,83.96666666666665,1.9348373390493663,2.3553333333333333,0.4706666666666666
-11.61283,0.5478951999999999,-11.61283,1,4,2024,6,2024-06-04 04:00:00,8,0.5479,10.155037525651691,5.157842706673515,3.6326666666666667,959.0,83.7,1.9776237953180722,2.249333333333333,1.0103333333333333
-10.087,0.591765,-10.087,1,4,2024,6,2024-06-04 04:30:00,9,0.5917600000000001,10.175102376916984,5.238986416291588,14.969999999999999,959.0,83.26666666666667,2.04479639440045,2.3766666666666665,2.885333333333333
-2.421615,4.0640410000000005,-2.42162,1,4,2024,6,2024-06-04 05:00:00,10,4.064,10.044576200004038,5.270880989967216,34.28666666666667,959.0,83.36666666666667,2.00409577121232,2.0653333333333332,6.194666666666667
9.3727,24.81505,9.37268,0,4,2024,6,2024-06-04 06:30:00,13,24.815,11.847251984809303,-4.839333333333334,115.84066666666666,988.0070000000001,80.5,2.8698312261339307,0.5,22.02566666666667
11.7049,17.09402,11.7049,1,4,2024,6,2024-06-04 06:30:00,13,17.094,10.546171448760065,5.4164671750375755,130.03333333333333,959.0,83.03333333333333,2.154958357052939,1.6706666666666667,22.653333333333336
25.151,45.51915,25.15129,0,4,2024,6,2024-06-04 07:00:00,14,45.519,11.935429045777985,-1.455,196.43166666666664,987.8906666666667,78.43866666666666,3.28082787569525,0.5750000000000001,38.06066666666666
45.19107,45.5253,45.19107,1,4,2024,6,2024-06-04 07:00:00,14,45.525,10.806485486810722,5.2696994383891855,176.86666666666667,959.0,83.26666666666667,2.1716796294551575,1.4536666666666669,30.73
18.177,48.12721,18.17718,0,4,2024,6,2024-06-04 07:30:00,15,48.126999999999995,12.436352388693882,6.904333333333334,323.234,987.8206666666666,75.32433333333334,4.074052467674639,0.7886666666666667,63.477666666666664
59.15798,35.66705,59.15798,1,4,2024,6,2024-06-04 07:30:00,15,35.667,11.223729075790692,5.139426176443613,257.8333333333333,959.0,81.93333333333334,2.4748824894542505,1.0903333333333334,43.61333333333334
73.535,99.88538,73.53465,0,4,2024,6,2024-06-04 08:00:00,16,99.885,12.632792656030905,16.145666666666667,388.85999999999996,987.7033333333334,71.96533333333333,4.9212046241839715,0.9676666666666667,75.61
75.29800999999999,56.158,75.29800999999999,1,4,2024,6,2024-06-04 08:00:00,16,56.158,11.432665479567369,4.750542178713094,326.6333333333334,959.0,81.06666666666666,2.6701291087147485,1.192,54.48
87.706,130.264,87.70596,0,4,2024,6,2024-06-04 08:30:00,17,130.26,12.937775064610824,23.329333333333334,424.44433333333336,987.5213333333332,69.96766666666667,5.553301858459578,0.9816666666666668,81.82533333333333
114.7449,67.2424,114.7449,1,4,2024,6,2024-06-04 08:30:00,17,67.242,11.565193300747932,4.392580970245364,334.06666666666666,959.0,79.78666666666666,2.9299520461119446,1.265,55.06999999999999
70.214,107.5522,70.21439000000001,0,4,2024,6,2024-06-04 09:00:00,18,107.55,12.801884104787517,25.245666666666665,425.58133333333336,987.3696666666666,66.74366666666667,6.378788375678818,0.9096666666666667,81.66666666666667
91.02725,66.29096,91.02725,1,4,2024,6,2024-06-04 09:00:00,18,66.291,11.595331988463258,4.032363962791728,422.5333333333333,959.0,76.67333333333333,3.5276990372691905,1.632,69.87666666666667
66.358,118.7777,66.35815,0,4,2024,6,2024-06-04 09:30:00,19,118.78,12.559117598211014,26.145666666666667,473.64166666666665,987.1723333333333,63.74966666666666,7.141562036523311,1.1103333333333334,90.53833333333334
105.7298,126.2842,105.7298,1,4,2024,6,2024-06-04 09:30:00,19,126.28,10.978807820130198,3.4469869536263826,447.40000000000003,959.0,72.53333333333333,4.15741619659342,2.0003333333333333,76.66
76.155,126.7635,76.15508,0,4,2024,6,2024-06-04 10:00:00,20,126.76,12.233485449022348,34.75900000000001,512.7176666666668,986.993,60.18166666666667,8.09410952567484,1.1906666666666668,100.39166666666667
140.4646,84.17706,140.4646,1,4,2024,6,2024-06-04 10:00:00,20,84.177,10.625707298076582,2.845188078345306,511.06666666666666,959.0,65.97333333333333,5.480356714771917,1.114,85.16666666666667
47.354,129.4995,47.35365,0,4,2024,6,2024-06-04 10:30:00,21,129.5,12.23555559490582,31.540666666666667,341.8586666666667,986.9156666666667,62.123,7.460137779377169,1.0013333333333334,69.101
120.0592,61.35613000000001,120.0592,1,4,2024,6,2024-06-04 10:30:00,21,61.356,10.552879165144855,2.2104414487569586,267.8,959.0,60.843333333333334,6.791468336873752,0.9746666666666668,44.21
56.787,124.0296,56.78679,0,4,2024,6,2024-06-04 11:00:00,22,124.03,11.8735240464633,32.61233333333333,466.36466666666666,986.8223333333334,57.650666666666666,8.72211644303084,0.8909999999999999,89.23766666666666
49.53252,44.87042,49.53252,1,4,2024,6,2024-06-04 11:00:00,22,44.87,10.566392974260166,1.4297451324689339,159.13333333333333,959.0,66.33333333333333,5.362842665328026,0.9953333333333333,29.816666666666666
43.651,116.2673,43.650909999999996,0,4,2024,6,2024-06-04 11:30:00,23,116.27,11.711749848709566,31.686333333333334,363.03733333333327,986.5486666666667,56.74366666666666,8.927998226628475,0.7863333333333333,71.88166666666666
47.097840000000005,43.07046,47.097840000000005,1,4,2024,6,2024-06-04 11:30:00,23,43.07,10.73228800548832,0.9257824144168876,216.26666666666665,958.0,68.61333333333333,4.9094065225261385,1.609,40.61666666666667
56.138000000000005,127.1052,56.137730000000005,0,4,2024,6,2024-06-04 12:00:00,24,127.11,11.956458014997352,29.96066666666667,464.71633333333335,986.2066666666668,58.22533333333333,8.578345876202388,1.5606666666666669,93.40633333333334
106.32,195.2757,106.3232,0,4,2024,6,2024-06-04 12:30:00,25,195.28,12.219279528316243,35.23833333333334,681.7943333333334,985.8876666666665,57.63966666666666,8.980148287567918,1.4669999999999999,132.68300000000002
196.4626,105.1425,196.4626,1,4,2024,6,2024-06-04 13:00:00,26,105.14,10.385389488506007,-0.34102917080937484,800.2333333333332,958.0,57.10333333333333,7.80162146562278,1.8559999999999999,131.70000000000002
211.8339,111.2012,211.8339,1,4,2024,6,2024-06-04 13:30:00,27,111.2,10.018837608420696,-0.8767622046865003,758.8000000000001,958.0,55.583333333333336,8.00605763911279,1.8583333333333334,123.76666666666667
105.74,192.7534,105.7368,0,4,2024,6,2024-06-04 14:00:00,28,192.75,11.68032956943838,42.68333333333334,727.674,985.0026666666668,51.37366666666666,11.055695182746687,1.1373333333333333,141.72
250.7707,150.5676,250.7707,1,4,2024,6,2024-06-04 14:00:00,28,150.57,10.1577014570254,-1.6225221847356595,770.2666666666668,957.3333333333334,54.49,8.483703309033324,2.3313333333333333,121.76666666666667
83.62,168.378,83.62006,0,4,2024,6,2024-06-04 14:30:00,29,168.38,11.415497224099072,47.29633333333334,687.0676666666667,984.7876666666666,46.39566666666667,13.189165332243986,1.2780000000000002,134.404
41.713,137.0007,41.71333,0,4,2024,6,2024-06-04 15:00:00,30,137.0,11.514344326963714,38.395,486.6376666666667,984.4783333333335,49.842999999999996,11.586882178189901,1.2753333333333334,97.48866666666667
179.3338,98.49495,179.3338,1,4,2024,6,2024-06-04 15:00:00,30,98.495,10.193825257669682,-3.01699651104094,535.8666666666667,957.0,53.51333333333333,8.855306281516222,1.9483333333333335,86.52333333333333
63.108999999999995,133.446,63.10892,0,4,2024,6,2024-06-04 15:30:00,31,133.45,11.774165211565672,37.73933333333333,635.2933333333334,984.1353333333333,47.287,13.125205041496843,1.4029999999999998,131.189
127.4828,73.11368,127.4828,1,4,2024,6,2024-06-04 15:30:00,31,73.11399999999999,10.43665687997577,-3.6165218222764355,516.4333333333333,957.0,52.843333333333334,9.313529608340202,2.1886666666666668,81.74
45.341,104.5046,45.3413,0,4,2024,6,2024-06-04 16:00:00,32,104.5,11.874429829705083,35.053333333333335,555.5503333333332,983.77,47.11933333333334,13.326329581941405,1.3996666666666666,116.81766666666665
135.5948,76.49512,135.5948,1,4,2024,6,2024-06-04 16:00:00,32,76.495,10.63436451713948,-4.134174154192957,496.5333333333333,956.0,52.866666666666674,9.481079084007073,1.6296666666666668,82.74000000000001
44.42100000000001,116.9423,44.420809999999996,0,4,2024,6,2024-06-04 16:30:00,33,116.94,12.153713962011311,33.23233333333334,495.6046666666667,983.401,47.072,13.665698771697285,1.232,107.09133333333334
130.5937,81.29221,130.5937,1,4,2024,6,2024-06-04 16:30:00,33,81.292,10.895312603986827,-4.651589086638927,454.9666666666667,956.0,52.39666666666667,9.898591468766195,1.62,74.18333333333334
33.756,109.2063,33.75643,0,4,2024,6,2024-06-04 17:00:00,34,109.21,11.93730410758538,29.610666666666663,412.72599999999994,983.1003333333334,46.383,13.799073676485033,1.1840000000000002,96.60766666666666
74.1386,112.0156,74.1386,1,4,2024,6,2024-06-04 17:00:00,34,112.02,10.823206631399717,-4.975894737376902,348.6333333333334,956.0,52.32333333333333,9.862032518883236,2.2439999999999998,58.553333333333335
13.897,81.7561,13.8973,0,4,2024,6,2024-06-04 17:30:00,35,81.756,12.005092007422704,24.221999999999998,288.077,982.8726666666666,47.278,13.387462684871185,0.9533333333333333,63.86733333333333
58.76798,82.09538,58.76798,1,4,2024,6,2024-06-04 17:30:00,35,82.095,11.081640768645718,-5.2985933038241955,303.1333333333333,955.0,53.39333333333334,9.673086604270472,1.7223333333333333,55.49
29.8871,60.709590000000006,29.8871,1,4,2024,6,2024-06-04 18:00:00,36,60.71,11.216231856842981,-5.555971435365531,207.03333333333333,955.0,53.94,9.577672215910042,1.7993333333333332,40.17333333333334
8.879157000000001,47.95078,8.87916,1,4,2024,6,2024-06-04 18:30:00,37,47.951,11.213079558226182,-5.71771933991824,144.58666666666667,955.0,54.88333333333333,9.217675786249094,1.678,29.549999999999997
-10.04571,13.144470000000002,-10.04571,1,4,2024,6,2024-06-04 19:00:00,38,13.144,11.104871067664867,-5.781206827085754,79.65666666666668,955.0,57.00333333333333,8.37621963053676,2.090333333333333,23.686666666666667
-19.10698,9.034422,-19.10698,1,4,2024,6,2024-06-04 20:00:00,40,9.0344,10.790489757959474,-5.731269835892957,6.074999999999999,954.0,59.166666666666664,7.44695772028189,2.5513333333333335,3.7136666666666667
-28.45557,6.372383999999999,-28.45557,1,4,2024,6,2024-06-04 20:30:00,41,6.3724,10.726986134259045,-5.569370129067634,-0.5823333333333335,954.0,58.693333333333335,7.54934190003056,2.738,2.1846666666666668
-15.362,8.874742,-15.36241,0,4,2024,6,2024-06-04 21:00:00,42,8.8747,12.904122590643208,-16.751666666666665,-2.3986666666666667,981.975,82.432,2.7501410334872354,1.1353333333333333,0.3403333333333333
-31.2001,2.970456,-31.2001,1,4,2024,6,2024-06-04 21:00:00,42,2.9705,10.795170780400632,-5.358571832489456,-1.6506666666666667,954.0,59.75,7.2720606512322234,2.861333333333333,1.768
-33.45508,1.9789889999999999,-33.45508,1,4,2024,6,2024-06-04 21:30:00,43,1.979,10.860037576653465,-5.147586642919526,-2.420666666666667,954.0,60.89666666666667,6.973512551958059,2.968,2.079333333333333
-35.306340000000006,3.484455,-35.306340000000006,1,4,2024,6,2024-06-04 22:00:00,44,3.4845,10.945226908401896,-4.8561132982455195,-2.287333333333333,954.0,62.13999999999999,6.668591740458577,3.2590000000000003,2.1906666666666665
-38.38841,3.173741,-38.38841,1,4,2024,6,2024-06-04 22:30:00,45,3.1737,11.054103528007055,-4.580508744435973,-2.2333333333333334,954.0,63.23,6.428268017156718,3.380666666666667,2.0293333333333337
-42.446999999999996,9.645582000000001,-42.44725,0,4,2024,6,2024-06-04 23:00:00,46,9.6456,12.332783240191334,-24.207333333333334,-2.9596666666666667,981.3763333333333,89.76166666666666,1.406693418580602,0.429,1.1303333333333334
-46.38063,3.688715,-46.38063,1,4,2024,6,2024-06-04 23:00:00,46,3.6887,11.12006875839289,-4.272368264619123,-1.7986666666666666,953.0,64.32,6.168595356023918,3.857666666666667,1.8036666666666665
-41.681000000000004,0.1009299,-41.681000000000004,1,4,2024,6,2024-06-04 23:30:00,47,0.10092999999999999,11.285117281798142,-4.094689945906992,-2.247333333333333,953.0,65.31666666666666,5.992428952136242,4.374333333333333,1.8070000000000002
-44.063759999999995,0.8811986999999999,-44.063759999999995,1,5,2024,6,2024-06-05 00:00:00,0,0.8812,11.45040109575858,-3.8028600198710123,-2.1413333333333333,953.0,67.36333333333334,5.547571731830978,4.364999999999999,1.6210000000000002
-18.688,1.768016,-18.68816,0,5,2024,6,2024-06-05 00:30:00,1,1.768,12.577596463052359,-21.83566666666667,-3.340666666666667,980.9973333333334,73.39800000000001,4.558560466363097,1.0123333333333333,0.7829999999999999
-43.67865,0.4150835,-43.67865,1,5,2024,6,2024-06-05 01:00:00,2,0.41508,11.702712042432733,-3.220426230389702,-2.0733333333333333,953.0,71.64666666666666,4.6312119025278164,4.083666666666667,1.6529999999999998
-42.06799,1.989595,-42.06799,1,5,2024,6,2024-06-05 01:30:00,3,1.9896,11.820007408124752,-3.074905289425741,-1.4113333333333333,953.0,72.64666666666666,4.450535963617131,4.292666666666666,1.3106666666666669
-34.15033,4.076674,-34.15033,1,5,2024,6,2024-06-05 02:00:00,4,4.0767,11.86852094262355,-2.815995051220878,-1.612,953.0,73.99333333333333,4.171465915593702,4.390333333333333,1.0773333333333333
-57.19021,10.58808,-57.19021,1,5,2024,6,2024-06-05 02:30:00,5,10.588,11.817875518173649,-2.459620217429711,-1.8866666666666667,952.0,73.77333333333333,4.201294260662854,4.9013333333333335,1.485666666666667
-32.18336,5.33062,-32.18336,1,5,2024,6,2024-06-05 03:00:00,6,5.3306,11.736290055159179,-2.264973889886474,-0.7376666666666667,952.0,72.79,4.387202258564104,4.616333333333333,0.8796666666666666
-21.69644,2.028291,-21.69644,1,5,2024,6,2024-06-05 03:30:00,7,2.0283,11.78348990057335,-2.0553311463263526,-0.3216666666666667,952.6666666666666,72.89333333333333,4.381897744259305,4.695666666666667,0.312
-14.157,22.947229999999998,-14.15717,0,5,2024,6,2024-06-05 04:00:00,8,22.947,13.257405540708264,-12.162999999999998,-1.422,980.7236666666666,78.41933333333333,3.6483815620150413,0.5703333333333332,1.1633333333333333
-13.26493,0.7450581000000001,-13.26493,1,5,2024,6,2024-06-05 04:00:00,8,0.7450600000000001,11.919500236937026,-1.7963370946364385,1.7583333333333335,953.0,74.34333333333333,4.113544963623919,4.227,0.5543333333333332
-10.68,4.58624,-10.68014,0,5,2024,6,2024-06-05 04:30:00,9,4.5862,13.347910399728317,-10.960333333333333,1.2286666666666668,980.744,78.819,3.5869789032675534,0.7706666666666666,1.784
-17.415,26.19492,-17.41508,0,5,2024,6,2024-06-05 05:00:00,10,26.195,13.568295768239889,-10.462000000000002,11.772666666666668,981.0120000000001,79.43133333333333,3.5134970191234807,1.0103333333333333,2.989333333333333
-11.719000000000001,23.02066,-11.719289999999999,0,5,2024,6,2024-06-05 05:30:00,11,23.021,14.107670948452318,-9.231,50.83466666666667,981.2779999999999,82.495,2.993572700801961,1.211,11.174
-7.825394999999999,39.68264,-7.82539,1,5,2024,6,2024-06-05 06:00:00,12,39.683,12.95255199010606,-1.504358510744701,59.13666666666666,953.0,86.83333333333333,1.964014601186907,4.491333333333333,11.93
1.8532,32.59498,1.85315,0,5,2024,6,2024-06-05 06:30:00,13,32.595,14.577715861432157,-2.392,108.27366666666666,981.9023333333334,82.88166666666666,3.010873325680585,1.4366666666666665,21.941666666666666
13.387,45.194320000000005,13.387089999999999,0,5,2024,6,2024-06-05 07:00:00,14,45.193999999999996,14.808138189912507,0.703,169.34433333333334,982.1013333333334,83.01400000000001,3.0299833196069788,1.5826666666666664,34.211
17.8031,20.70326,17.8031,1,5,2024,6,2024-06-05 07:00:00,14,20.703000000000003,13.206279811633399,-1.3423641765753396,138.20000000000002,954.0,88.76666666666667,1.671241568351654,4.5409999999999995,24.62
36.522,62.99613000000001,36.52197,0,5,2024,6,2024-06-05 07:30:00,15,62.996,14.851129521044582,4.678,316.98966666666666,982.332,79.49166666666666,3.8314948895367156,1.9326666666666668,63.697
10.105,47.76127,10.10505,0,5,2024,6,2024-06-05 08:00:00,16,47.761,14.398033538556492,7.729666666666667,131.04066666666665,982.5086666666667,77.87966666666667,4.089505192421418,1.8996666666666666,26.164
36.69127,49.96001,36.69127,1,5,2024,6,2024-06-05 08:00:00,16,49.96,12.990273206373622,-1.4072448639297548,152.0,954.0,84.96666666666667,2.2983967108962347,4.322,26.756666666666664
42.876999999999995,75.87248000000001,42.87749,0,5,2024,6,2024-06-05 08:30:00,17,75.872,14.198824589892384,9.814333333333332,359.41799999999995,982.581,73.12733333333334,5.2177518701987555,2.185333333333334,72.37433333333334
65.51319000000001,44.694790000000005,65.51319000000001,1,5,2024,6,2024-06-05 08:30:00,17,44.695,12.829178282824666,-1.5529500479307818,283.1,954.0,83.56666666666666,2.5228499774362056,4.549333333333333,48.76
93.23250999999999,71.93359,93.23250999999999,1,5,2024,6,2024-06-05 09:00:00,18,71.934,12.443564329351881,-1.7143275773762505,393.6333333333334,954.6666666666666,77.21,3.6729546828899036,4.032,67.10000000000001
25.0159,36.248540000000006,25.0159,1,5,2024,6,2024-06-05 09:30:00,19,36.249,12.626676173933584,-1.9570419527362208,94.53000000000002,955.0,79.66333333333333,3.223371326715295,3.844,17.403333333333332
-5.2083,38.75548,-5.20832,0,5,2024,6,2024-06-05 10:00:00,20,38.755,13.475387010770223,3.5016666666666665,70.294,983.1869999999999,74.70566666666667,4.562584688079337,1.47,14.861333333333334
24.3628,41.94059,24.3628,1,5,2024,6,2024-06-05 10:00:00,20,41.941,12.604903840927609,-2.167302249972019,139.4,955.0,80.32333333333334,3.087801277046756,3.257,24.063333333333333
24.873,74.40427,24.873160000000002,0,5,2024,6,2024-06-05 10:30:00,21,74.404,13.859681952801738,4.9303333333333335,246.04666666666665,983.4116666666667,71.46066666666667,5.5351580330204,1.3526666666666667,49.412000000000006
26.93892,25.13368,26.93892,1,5,2024,6,2024-06-05 10:30:00,21,25.134,12.562694899415574,-2.3928013014668306,140.46666666666667,955.0,79.15666666666667,3.3079770584092962,2.8043333333333336,24.843333333333334
7.338800999999999,19.87707,7.3388,1,5,2024,6,2024-06-05 11:30:00,23,19.877,12.46070155687756,-2.667184145649405,94.48666666666668,955.3333333333334,76.76666666666667,3.7712153648040214,2.56,16.156666666666666
15.060329999999999,37.582809999999995,15.060329999999999,1,5,2024,6,2024-06-05 12:00:00,24,37.583,12.461896753824924,-2.8609558812381866,139.5,956.0,77.10666666666667,3.699995975500155,2.405,25.113333333333333
42.53505,23.99604,42.53505,1,5,2024,6,2024-06-05 12:30:00,25,23.996,12.849673567873419,-2.9894019515033294,183.0,956.0,81.0,3.0141209603653696,3.0820000000000003,32.526666666666664
116.6823,47.875209999999996,116.6823,1,5,2024,6,2024-06-05 13:00:00,26,47.875,13.21392356659972,-3.1992051108752424,302.5,956.0,87.3,1.922300450123899,3.639333333333333,52.00666666666667
