year,month,day,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,windSpeed,day_of_year,day_of_year,H_orig,LE_orig
2024,6,27,38,1,126.69999999999999,-17.148862643137686,7.057564777687606,1.3216666666666668,179,179,-3.7004599999999996,31.973000000000003
2024,6,9,16,1,604.9000000000001,2.3182888543310263,5.8288983173633895,2.0326666666666666,161,161,139.8162,76.271
2024,5,1,22,1,792.0666666666666,-13.450306457469019,13.116080931652704,4.041333333333333,122,122,290.2318,184.92
2023,7,31,19,1,197.76666666666665,-40.76040118112745,1.621025713852493,5.385666666666668,212,212,12.32334,67.262
2023,5,19,35,1,147.23333333333332,-32.54242546231028,8.607596719629612,2.2876666666666665,139,139,9.252130000000001,55.463
2024,6,21,19,1,40.48666666666667,-8.10279547019536,3.2065290739100476,2.3843333333333336,173,173,-12.39528,26.112
2023,5,15,22,1,763.5333333333333,-26.3613047275773,9.021849404743037,4.710333333333334,135,135,230.0662,41.231
2023,5,26,16,0,335.31,-1.415,1.4600050471972494,1.3226666666666664,146,146,79.23643,60.038000000000004
2023,3,3,0,0,-0.432,-6.581333333333333,0.0,0.7836666666666666,62,62,2.2614099999999997,2.0758
2024,4,30,11,1,68.80333333333333,-5.199036473334503,3.7661675375918477,2.380333333333333,121,121,-5.96108,8.0769
2023,2,18,32,0,13.884666666666668,7.127333333333333,1.6111222207595706,3.3203333333333336,49,49,-23.09313,24.15
2023,6,2,28,0,516.9540000000001,15.103666666666667,8.396541941006806,1.6636666666666666,153,153,47.40275,77.472
2023,5,22,43,1,0.37399999999999994,-35.431956123285865,1.7589608791945306,4.399,142,142,-55.51314,55.401
2024,5,1,18,0,610.6343333333333,45.049,13.69383883884828,1.6736666666666666,122,122,63.45929,95.37899999999999
2024,6,8,43,1,-1.9153333333333336,-8.04540546248913,7.277972884416371,3.3273333333333333,160,160,-39.80118,9.043
2023,7,12,46,1,-2.669,-20.3655105148267,8.09332954069144,3.7546666666666666,193,193,-43.79619,4.5918
2024,5,22,29,1,319.1666666666667,-3.8966823539053412,1.100221118484571,2.7713333333333328,143,143,21.02672,145.82
2024,6,12,22,1,765.8333333333334,6.395473443219319,4.545571900114718,3.577666666666667,164,164,313.1035,109.26
2024,4,3,19,0,85.86933333333333,11.935000000000002,1.2706286706337906,1.5916666666666668,94,94,2.95182,41.498999999999995
2023,7,5,5,0,-1.8506666666666665,-8.681,8.675222537129986,2.8663333333333334,186,186,-25.68048,25.645
2023,5,25,45,1,-2.208666666666667,-32.974371580901916,2.929849063807401,3.110333333333333,145,145,-56.034780000000005,2.6764
2024,5,7,21,1,281.6,-1.2316026947849466,3.6280453676935807,1.537,128,128,61.14785,63.673
2024,5,14,29,0,760.6016666666668,69.84400000000001,19.95093448787794,4.314,135,135,85.1156,178.51
2024,5,6,14,1,140.13333333333333,0.9231315232537216,3.136300504659534,2.1936666666666667,127,127,26.08315,31.212
2024,6,25,38,1,111.2,-15.398561820965881,12.390003494965226,2.8433333333333333,177,177,-12.02169,60.37
2024,6,21,41,1,-0.1426666666666667,-13.81714743652863,3.405125890745879,4.6770000000000005,173,173,-40.547540000000005,69.829
2024,5,17,1,1,-1.9670000000000003,-2.416881606401697,2.601501050765032,3.675333333333333,138,138,-126.4374,97.333
2024,5,7,4,1,-1.2946666666666669,-1.9491222943374753,1.5378367614121782,1.7536666666666667,128,128,-43.12334,39.744
2024,4,18,20,1,238.0,11.707649583786331,0.3650941733408075,1.7683333333333333,109,109,60.83152,106.07
2023,7,21,42,1,-1.2976666666666667,-47.55315009383603,1.360826659932755,4.233333333333333,202,202,-60.631440000000005,25.569000000000003
2024,4,16,36,1,75.3,8.123299672171939,2.0396462740771097,2.7403333333333335,107,107,19.834789999999998,42.13399999999999
2024,6,8,16,0,554.9623333333334,17.333333333333332,8.369796411278449,0.8043333333333335,160,160,61.66925,101.99
2023,7,7,24,1,897.3333333333334,-44.848873589937796,17.57208461156391,1.7700000000000002,188,188,219.4671,171.37
2023,5,8,0,0,-3.737,-11.275,1.5891365868392278,1.9746666666666666,128,128,-18.97,6.4256
2024,6,22,34,0,76.29200000000002,5.510000000000001,7.357752062308133,1.04,174,174,-8.391169999999999,40.638000000000005
2023,7,4,22,0,752.2926666666667,17.983999999999998,11.337282118954876,2.642666666666667,185,185,133.2945,229.81
2023,7,23,10,1,20.963333333333335,-46.11858821496853,5.301415292828366,3.4636666666666667,204,204,-10.737039999999999,10.370999999999999
2024,6,8,42,1,-1.3139999999999998,-8.6241434008428,7.650410038401818,4.257666666666666,160,160,-31.70794,12.9
2023,2,20,19,0,179.36233333333334,-2.7153333333333336,1.8256124389046935,1.789,51,51,10.51195,33.359
2024,6,18,26,0,475.6883333333333,49.55866666666666,14.483588714921474,2.267333333333333,170,170,25.866670000000003,155.72
2023,5,15,24,1,658.7333333333333,-27.181199102454705,9.893190628491823,4.381,135,135,243.1733,101.64
2023,7,12,24,0,919.8103333333333,56.11433333333333,13.813228277648646,3.135666666666667,193,193,124.0039,266.85
2023,3,4,15,0,22.325666666666667,-4.541333333333333,1.1192233985530189,1.7293333333333332,63,63,-5.812130000000001,9.2831
2023,4,28,10,0,3.5493333333333332,-7.208000000000001,3.4497046249438474,1.7943333333333333,118,118,-11.27208,15.475999999999999
2023,5,8,40,1,-2.036,-31.72470203458619,6.13725433114268,2.334666666666667,128,128,-58.60252,19.44
2023,7,2,8,1,8.070666666666668,-28.012020578003362,0.7788857369062896,3.459666666666667,183,183,-32.23337,38.917
2024,6,28,13,1,172.23333333333335,-8.019292888525205,4.1289691957302495,2.639,180,180,24.25584,48.166000000000004
2023,6,9,22,1,840.0,-32.321133582489054,13.339117055299612,2.8666666666666667,160,160,208.1641,125.61
2023,7,13,18,1,680.5333333333334,-23.456143247098307,7.370973446936976,3.9406666666666665,194,194,194.3562,131.91
2023,7,18,19,0,752.5003333333334,92.294,10.671724073618446,1.1743333333333335,199,199,94.44949,150.66
2024,6,27,14,1,378.8666666666666,-10.454728817814061,8.463336346005892,1.4020000000000001,179,179,74.26038,93.55
2024,5,1,33,1,416.8333333333333,-22.00654334683215,14.904855399427088,4.036,122,122,106.8851,133.09
2024,4,22,18,0,643.553,9.900333333333334,3.8537405194355223,1.3593333333333335,113,113,143.4492,110.88
2023,5,22,7,0,-4.232333333333333,-3.183,3.6011328075878932,1.4146666666666665,142,142,-19.0719,2.222
2023,5,7,30,0,600.5786666666667,16.899333333333335,4.067005340921288,3.0056666666666665,127,127,117.8968,128.24
2023,7,14,25,1,637.7333333333333,-37.83888523209401,13.233580010939825,3.062666666666667,195,195,176.2747,219.65
2024,4,12,12,1,33.5,-0.11124985225836001,2.293232156407637,2.782666666666667,103,103,-12.32258,-1.7804
2023,5,14,30,0,534.8629999999999,25.25533333333333,10.140713072923672,1.455,134,134,52.77465,93.473
2023,3,14,9,0,-3.813333333333334,4.557666666666666,1.7938632540242008,2.7099999999999995,73,73,-37.90237,23.075
2024,4,30,22,0,795.0283333333333,90.77366666666667,13.004095336860681,1.146,121,121,104.9159,186.45
2024,6,20,16,1,583.4666666666666,2.2561980700413975,2.906588325798282,3.0446666666666666,172,172,208.2912,89.705
2023,6,29,25,0,452.57666666666665,26.643666666666665,13.116842064946841,0.9883333333333333,180,180,90.99181999999999,142.4
2024,5,31,19,1,460.6333333333334,1.710576847077194,0.4678237750945655,3.228,152,152,38.71416,148.67
2024,5,18,43,1,-0.6746666666666666,-2.697611608622602,1.6262997642374728,1.4163333333333334,139,139,-2.35396,5.6211
2023,5,9,36,0,90.19833333333332,10.918666666666667,13.476090869539881,3.901666666666667,129,129,-51.043209999999995,53.188
2024,6,28,46,1,-2.723333333333333,-5.287857202050143,9.68704903233104,2.9466666666666668,180,180,-11.887,1.8286
2024,6,11,19,0,401.8926666666667,9.407000000000002,5.52211961847698,2.4556666666666667,163,163,76.53281,105.42
2023,4,26,20,0,249.09466666666665,-1.0756666666666668,3.446277736086577,2.0336666666666665,116,116,50.82895,68.848
2023,7,10,34,1,388.6333333333334,-27.758164490883342,12.842287776229483,4.057666666666667,191,191,60.37751,127.73
2023,5,24,10,1,20.763333333333332,-28.460321165149455,0.6871131109203796,2.67,144,144,-3.8603,3.0543
2024,5,4,18,1,380.73333333333335,1.2483258611101655,3.266095732378803,1.712,125,125,93.87312,25.263
2023,5,31,36,1,234.23333333333335,-37.88288309439985,14.362245752457321,2.6366666666666667,151,151,22.79816,42.11600000000001
2024,4,20,39,1,-0.13699999999999998,3.5119040980493943,1.2271335345781127,2.4916666666666667,111,111,-36.885,26.098000000000003
2024,6,14,25,1,382.8999999999999,-2.560688722656426,7.039988620998269,5.872,166,166,71.51099,69.678
2023,7,4,15,0,253.09933333333333,-4.238333333333333,5.950130116630904,2.037,185,185,26.02244,81.881
2024,6,21,2,1,-1.0153333333333334,-5.9555610742940726,3.373997343288659,3.0080000000000005,173,173,-9.266960000000001,-11.578
2023,6,24,25,0,881.6156666666667,47.841,13.993041190335774,1.2486666666666666,175,175,154.1895,185.38
2023,6,9,14,1,379.3333333333333,-29.662953523144797,7.37454868427872,2.9263333333333335,160,160,69.73228,85.398
2023,6,6,31,1,143.86666666666667,-35.63385420853807,7.120492253461501,3.526666666666667,157,157,6.00472,34.332
2023,7,10,18,1,179.4333333333333,-24.685116430553087,0.9230336817896756,6.04,191,191,39.2115,70.682
2023,7,18,6,1,-1.5170000000000001,-40.752441041565575,2.750300559302362,3.785,199,199,-65.62952,32.277
2023,7,19,24,1,147.9333333333333,-47.724437824227465,1.8967223509109807,5.104666666666666,200,200,-43.44951,90.801
2024,5,26,12,0,221.08166666666668,-16.362333333333336,1.9543303275359651,0.47500000000000003,147,147,36.82253,41.848
2023,2,20,20,0,167.04233333333335,-0.20100000000000004,1.9235799483484435,2.1310000000000002,51,51,4.01727,29.034000000000002
2023,6,1,38,1,46.546666666666674,-36.05841910680868,2.9390557241811983,4.816666666666666,152,152,17.21088,29.02
2023,7,5,29,1,465.3,-43.22001194085441,9.844754767310603,6.364,186,186,157.8659,131.45
2024,5,1,46,1,-2.235,-14.182112766408425,6.880367127990695,4.555,122,122,-45.45499,13.38
2024,4,8,27,1,434.56666666666666,-21.682829875795324,15.18094180839702,4.728333333333333,99,99,143.1308,48.961000000000006
2024,5,31,28,0,527.6136666666667,40.25866666666666,7.218966176023878,1.402,152,152,62.19302,127.61
2024,4,20,26,0,552.4153333333333,24.823999999999998,7.172691994088204,1.9110000000000003,111,111,90.29249,136.83
2024,5,23,42,0,-4.601666666666667,-18.417333333333335,1.4641267466390957,1.1966666666666665,144,144,-12.746260000000001,1.4509
2023,7,1,31,1,84.82666666666667,-29.440793264462258,3.777152272597881,5.238666666666666,182,182,-33.25647,56.394
2024,6,10,2,1,-2.4666666666666663,1.1999533431122635,3.195886479929861,3.0943333333333336,162,162,-25.980320000000003,0.8771200000000001
2024,4,9,21,0,457.026,35.13066666666666,8.448966753537864,2.233333333333333,100,100,47.78185,116.93
2023,3,16,30,0,299.3776666666667,16.198333333333334,6.033671166861224,4.113333333333333,75,75,45.12563,64.553
2023,7,1,0,1,-2.2596666666666665,-25.332565236557294,5.493882009287752,4.407666666666667,182,182,-71.11267,30.941999999999997
2024,6,9,22,0,918.2763333333334,54.943666666666665,12.452514728447527,1.563666666666667,161,161,123.6385,212.77
2024,5,21,23,0,546.9013333333334,53.986999999999995,12.572685876588608,3.0843333333333334,142,142,46.11737,142.94
2024,4,5,3,0,-3.6573333333333338,-9.182,1.592066469139592,1.6043333333333332,96,96,-37.963190000000004,0.6170100000000001
2023,7,18,28,1,770.2666666666668,-50.782795808820644,13.534909157321286,2.9563333333333333,199,199,235.6522,161.15
2023,6,23,26,1,22.176666666666666,-16.67909751879828,0.5908309783564523,4.932333333333333,174,174,-121.1262,38.552
2024,4,10,17,0,188.25633333333334,-1.6543333333333334,3.6076849348278426,1.619,101,101,24.36745,49.428999999999995
2024,4,5,17,1,165.13333333333333,-0.5262080490375833,1.7636610955907894,4.308333333333333,96,96,31.091820000000002,21.026
2023,5,7,40,0,-3.626666666666667,-5.288333333333333,2.3376660609346054,1.4183333333333332,127,127,-19.99713,4.1428
2024,5,15,44,0,-4.569333333333334,-16.487666666666666,11.708753709676142,3.7773333333333334,136,136,-61.635619999999996,28.283
2023,5,17,7,1,-0.4746666666666666,-28.87055781220857,0.9259020822034465,3.5606666666666666,137,137,-16.693270000000002,0.62697
2023,7,17,31,1,409.5333333333333,-48.086262349769086,14.572624201980428,4.841666666666668,198,198,59.01254,104.2
2023,6,20,4,1,-1.1833333333333333,-16.674900354302004,7.395564176297768,2.2566666666666664,171,171,-34.67383,16.023
2023,5,16,0,0,-0.5886666666666666,-8.236666666666666,1.1530615372824826,0.8643333333333333,136,136,-10.93615,9.8925
2024,5,5,5,0,-0.5453333333333333,-8.072333333333333,2.845082167993551,2.3013333333333335,126,126,-26.35797,21.7
2024,5,19,20,0,448.10133333333334,30.044333333333338,3.3621677253494635,1.183,140,140,72.23759,122.71
2023,2,24,17,0,27.135666666666665,-8.210666666666667,0.4483690767102688,1.8760000000000001,55,55,1.49179,16.955
2024,6,14,26,0,595.703,25.50733333333333,10.366790755885399,2.415666666666667,166,166,69.47001999999999,153.99
2023,7,25,16,1,125.60000000000001,-43.84871823643552,0.7470370653133784,1.9006666666666667,206,206,3.51957,36.568000000000005
2023,5,25,34,0,355.1756666666667,23.139,8.120561757784921,1.3863333333333332,145,145,47.682320000000004,59.255
2023,5,19,10,1,41.56666666666667,-28.445631089412533,3.679680059994734,2.046666666666667,139,139,-30.7234,8.748
2023,5,14,3,1,-2.615666666666667,-23.701966829751324,2.462518511927426,2.215666666666667,134,134,-50.26907,5.7724
2023,5,27,21,0,841.7166666666667,33.80733333333333,8.985994251339662,2.1846666666666668,147,147,136.2741,130.12
2023,5,29,38,0,63.262,2.3516666666666666,10.26826440024267,1.0006666666666666,149,149,-19.20595,20.795
2023,5,14,17,0,559.7956666666665,9.123,6.1381661845534055,2.377666666666667,134,134,72.40485,132.44
2024,5,3,26,0,160.0923333333333,9.348333333333334,4.435826620801999,1.4966666666666668,124,124,12.83286,51.711000000000006
2023,3,16,47,0,-3.371333333333333,-8.154,3.4675981026267904,2.2709999999999995,75,75,-26.36715,8.9246
2023,7,5,8,1,2.2463333333333337,-42.4122025051302,6.052876529858777,3.3249999999999997,186,186,-22.98811,16.116
2023,7,14,30,1,662.4,-39.47592411545455,16.90793483372525,2.0653333333333332,195,195,162.0393,130.35
2024,5,21,45,1,-0.06033333333333333,-8.60858697312539,0.8907081145788567,2.585,142,142,-4.52637,17.055
2024,6,27,46,1,-1.813,-13.518710205091859,5.380035116258526,3.453,179,179,-64.04411999999999,2.1977
2023,6,14,20,1,647.4,-21.628422838777258,8.351410634971876,3.81,165,165,246.5517,157.08
2023,5,17,33,0,536.6563333333334,20.359666666666666,8.507428245248839,2.0086666666666666,137,137,58.0267,104.43
2024,4,28,25,0,446.12433333333325,54.71733333333333,13.757210519632418,2.0526666666666666,119,119,29.71714,101.89
2024,5,2,32,0,460.9113333333333,46.51,15.932150574014795,3.6406666666666667,123,123,26.13332,121.59
2023,5,17,45,1,-2.383,-29.06565359638069,2.846826178380253,3.363666666666667,137,137,-51.81504,2.5749
2024,5,2,3,1,-2.475,-10.910515064703969,4.571446230545652,2.937,123,123,-47.534279999999995,12.214
2024,6,6,14,0,432.23566666666665,-3.582666666666667,2.0206846209847225,0.589,158,158,45.30409,122.69
2023,5,25,18,0,204.08,1.4103333333333332,1.523213434362786,1.290333333333333,145,145,43.32555,42.725
2023,7,9,19,0,692.9593333333333,69.185,21.706044393426893,0.8180000000000001,190,190,57.47786,178.08
2024,5,5,34,0,220.83899999999997,8.932333333333332,7.356571158755047,1.9956666666666667,126,126,-7.30205,70.112
2024,6,12,20,0,225.31233333333333,5.044333333333333,4.726718760184985,1.1129999999999998,164,164,25.24021,49.345
2024,4,2,31,0,87.28566666666666,25.923000000000002,5.824355079928795,2.720666666666667,93,93,-19.59045,81.44
2024,5,11,40,0,-3.419333333333333,-6.585333333333334,6.63949261580839,1.0186666666666666,132,132,-22.25469,4.643
2023,3,18,30,0,296.2743333333333,33.199333333333335,8.896227780384638,2.265,77,77,18.41178,49.68899999999999
2023,5,31,40,1,10.182333333333332,-37.887659178137,12.441422231892586,2.938,151,151,-46.5797,9.0691
2024,5,28,16,1,342.4666666666667,2.1307214565772608,1.64084173698269,3.7929999999999997,149,149,54.52235,125.21
2023,6,26,16,0,528.4119999999999,7.549666666666667,13.53353643303591,1.4133333333333333,177,177,55.41096999999999,116.99
2024,6,20,32,0,227.631,21.430333333333333,7.7645133930900485,2.0340000000000003,172,172,10.3849,70.973
2024,6,1,46,1,-0.8286666666666668,-8.00452019600315,1.0934734448956753,4.558,153,153,-25.02414,-11.082
2023,7,15,42,1,-1.1583333333333334,-41.71735468627996,4.455679349389918,5.160333333333333,196,196,-89.38819000000001,58.777
2023,6,17,31,0,421.71600000000007,25.721333333333334,19.044666635455172,1.3266666666666667,168,168,46.23301,81.749
2024,5,27,35,1,94.71,-10.61838842729452,4.40773127743881,1.97,148,148,9.27292,27.704
2023,6,20,44,0,-4.3243333333333345,1.2543333333333333,2.7485190751727337,0.6373333333333333,171,171,-11.742239999999999,31.6
2023,5,27,19,1,686.5333333333333,-32.34769150266381,4.632187235052626,2.627666666666667,147,147,250.8892,81.865
2024,4,8,28,0,393.88733333333334,44.24633333333333,17.711788654328792,1.803,99,99,-9.06382,122.51
2023,7,20,23,0,537.8276666666667,78.11533333333334,6.0762831889594775,1.3873333333333333,201,201,65.90641,172.54
2023,5,9,16,1,509.93333333333334,-28.642391266402033,4.889337615267815,2.6690000000000005,129,129,133.8863,24.766
2023,7,21,38,1,16.623,-48.37282737399802,1.51432365053331,3.917333333333333,202,202,-48.30038,76.119
2023,7,20,20,0,316.21433333333334,25.736666666666665,2.056806352718983,1.108666666666667,201,201,38.82993,99.992
2023,5,30,19,0,772.9396666666667,15.764000000000001,5.3275986308784145,1.55,150,150,143.3359,102.4
2023,5,13,1,1,-2.401,-25.54763373453923,7.814578226706802,2.3793333333333333,133,133,-77.81005,21.892
2023,5,17,34,1,443.3333333333333,-30.492978984737324,6.123706121584407,3.375,137,137,193.8113,56.245
2024,5,16,22,1,603.8333333333334,-4.839383456191587,8.56015247918716,4.006,137,137,192.6768,152.99
2024,6,3,13,1,162.06666666666666,4.5973496208955416,2.3009508000978762,3.1783333333333332,155,155,32.312,29.774
2023,6,27,17,1,645.3333333333334,-20.177723586070574,5.542245601610286,5.314,178,178,194.0646,143.59
2024,4,12,39,1,-2.0556666666666668,-11.257727998118982,3.7044305928272667,3.9073333333333338,103,103,-39.31653,1.1257
2024,6,16,47,0,-2.898,-15.765,5.402010339121999,0.9146666666666666,168,168,-21.49364,8.263
2024,5,2,18,1,602.8000000000001,-6.166169338469703,6.237397564708614,2.499,123,123,249.3153,86.11
2023,7,1,1,1,-2.2213333333333334,-25.127048906049655,5.843781269409149,4.435666666666666,182,182,-78.81647,28.383000000000003
2023,6,27,20,1,875.6666666666666,-21.40944663591947,7.623731430961126,5.0906666666666665,178,178,290.8762,135.52
2023,5,16,15,0,79.76566666666668,-6.806333333333335,1.2686561651175232,1.2526666666666666,136,136,5.57123,48.013999999999996
