"year","day_of_year","location","X30min","H_f","LE_f"
2024,98,0,10,-36.02496,11.134
2024,98,0,11,-42.81484,17.022
2024,98,0,12,-49.85141,28.426
2024,98,0,13,-59.32591,40.443
2024,98,0,14,-33.02579,37.822
2024,98,0,15,-17.18012,46.499
2024,98,0,16,-9.56061,88.128
2024,98,0,17,-15.57467,78.563
2024,98,0,18,-5.04108,75.412
2024,98,0,19,22.24759,67.822
2024,98,0,20,21.64308,76.914
2024,98,0,24,42.0056,152.63
2024,98,0,25,13.1012,161.67
2024,98,0,26,36.26849,164.25
2024,98,0,27,38.58807,188.94
2024,98,0,28,39.9456,185.17
2024,98,0,29,20.94041,181.03
2024,98,0,30,-12.935,117.53
2024,98,0,31,-19.71867,141.63
2024,98,0,32,-39.70334,127.34
2024,98,0,33,-35.95227,83.248
2024,98,0,34,-24.02912,40.047
2024,98,0,40,-13.72386,7.767
2024,99,0,6,-13.78063,8.1177
2024,99,0,7,-19.28568,-60.229
2024,99,0,10,-20.35533,198.87
2024,99,0,20,87.0257,186.94
2024,99,0,22,54.40238,182.93
2024,99,0,23,56.48582,201.01
2024,99,0,28,-9.06382,122.51
2024,99,0,32,-54.24421,154.67
2024,99,0,33,-54.99131,129.75
2024,99,0,34,-68.15251,110.27
2024,99,0,35,-71.99029,83.83
2024,99,0,36,-19.12543,21.663
2024,99,0,41,-23.44356,13.536
2024,99,0,42,-25.46151,17.322
2024,100,0,12,-11.16808,8.1707
2024,100,0,14,-26.48252,37.894
2024,100,0,15,-4.95189,25.19
2024,100,0,18,13.20661,66.462
2024,100,0,19,27.53209,96.132
2024,100,0,20,50.26687,134.3
2024,100,0,21,47.78185,116.93
2024,100,0,22,26.48458,105.26
2024,100,0,23,-18.67715,48.56
2024,100,0,24,-9.72755,50.086
2024,100,0,26,-13.22959,64.018
2024,100,0,27,-5.37562,38.105
2024,100,0,28,9.85117,33.408
2024,100,0,30,-11.38966,39.041
2024,100,0,31,-12.95492,77.347
2024,100,0,32,-22.28866,86.11
2024,100,0,33,-12.05477,43.41
2024,100,0,34,-11.97838,38.239
2024,100,0,35,-25.38274,46.827
2024,100,0,36,-31.12438,43.103
2024,100,0,37,-35.94507,35.401
2024,100,0,38,-34.24203,29.231
2024,100,0,39,-36.0282,25.338
2024,100,0,40,-39.13899,25.912
2024,100,0,41,-40.3464,25.732
2024,100,0,42,-30.8962,13.697
2024,100,0,43,-37.23284,24.812
2024,100,0,44,-32.86432,16.498
2024,100,0,45,-30.34845,20.734
2024,100,0,46,-40.89324,23.43
2024,100,0,47,-27.46707,14.32
2024,101,0,0,-20.51575,11.332
2024,101,0,1,-32.05625,13.292
2024,101,0,2,-24.6254,15.864
2024,101,0,3,-23.81173,15.53
2024,101,0,4,-30.66309,10.995
2024,101,0,5,-30.06248,9.8979
2024,101,0,6,-25.43992,8.4228
2024,101,0,7,-24.76257,7.4733
2024,101,0,8,-30.65333,8.8222
2024,101,0,9,-18.16325,9.8685
2024,101,0,10,-15.76529,9.3037
2024,101,0,11,-10.56905,8.5049
2024,101,0,12,-20.85644,12.734
2024,101,0,13,-16.75113,17.67
2024,101,0,14,-4.47533,22.812
2024,101,0,15,12.83022,38.267
2024,101,0,16,4.81684,37.446
2024,101,0,17,24.36745,49.429
2024,101,0,18,20.37641,45.933
2024,101,0,19,2.57868,40.705
2024,101,0,20,37.06667,65.069
2024,101,0,21,52.49884,74.112
2024,101,0,22,30.65118,65.898
2024,101,0,23,56.22918,76.279
2024,101,0,24,52.26303,77.97
2024,101,0,25,58.34447,86.732
2024,101,0,26,19.02381,60.809
2024,101,0,27,29.4031,63.994
2024,101,0,28,14.9575,53.102
2024,101,0,29,35.02062,70.322
2024,101,0,30,49.46691,84.485
2024,101,0,31,21.60657,65.664
2024,101,0,32,55.56883,84.152
2024,101,0,33,45.81093,69.147
2024,101,0,35,-9.93994,40.996
2024,101,0,37,-26.85427,7.8969
2024,101,0,42,-15.52083,-1.4322
2024,101,0,44,-14.89214,-1.4605
2024,102,0,12,-17.28198,7.5806
2024,102,0,15,33.7987,86.264
2024,102,0,16,49.25785,82.733
2024,102,0,17,59.95452,113.7
2024,102,0,18,74.41864,168.7
2024,102,0,20,6.89939,98.226
2024,102,0,21,8.19356,91.47
2024,102,0,22,9.57876,76.492
2024,102,0,23,8.55194,84.759
2024,102,0,24,29.85043,106.64
2024,102,0,25,21.94446,126.38
2024,102,0,26,16.20456,101.4
2024,102,0,27,27.78521,123.61
2024,102,0,28,43.26202,122.76
2024,102,0,29,15.86395,101.5
2024,102,0,30,36.12403,130.35
2024,102,0,31,15.94789,101.53
2024,102,0,32,30.83147,108.89
2024,102,0,34,-15.80879,53.561
2024,102,0,35,-19.75968,26.034
2024,102,0,36,-14.03505,18.068
2024,103,0,13,-2.68355,11.06
2024,103,0,15,42.20491,60.886
2024,103,0,16,63.0702,91.254
2024,103,0,17,71.40099,108.68
2024,103,0,18,74.22484,113.27
2024,103,0,19,63.34639,119.87
2024,103,0,21,66.12954,119.74
2024,103,0,22,51.86869,124.02
2024,103,0,23,108.3062,151.3
2024,103,0,24,53.69036,123.75
2024,103,0,25,10.64213,76.86
2024,103,0,26,7.84246,81.186
2024,103,0,27,61.81932,125.61
2024,103,0,28,54.19963,144.71
2024,103,0,32,-10.10638,44.618
2024,103,0,33,-15.14624,40.687
2024,103,0,34,-15.3481,31.933
2024,103,0,35,-17.18368,36.257
2024,103,0,36,-24.98314,25.549
2024,103,0,37,-22.6539,18.221
2024,103,0,38,-31.01113,6.1485
2024,103,0,39,-25.52153,3.6653
2024,103,0,41,-19.02822,0.40951
2024,103,0,42,-14.01343,-0.030376
2024,103,0,43,-28.60166,0.1247
2024,103,0,47,-17.02516,0.76802
2024,104,0,0,-12.78473,1.9926
2024,104,0,4,-28.83776,-2.9595
2024,104,0,5,-19.3983,-2.9772
2024,104,0,7,-23.88652,-1.2783
2024,104,0,8,-31.7321,0.72821
2024,104,0,9,-30.43484,0.65724
2024,104,0,10,-11.93398,3.89
2024,104,0,11,-11.53544,7.048
2024,104,0,12,-11.98189,15.997
2024,104,0,13,-10.45508,17.408
2024,104,0,14,-2.86434,26.469
2024,104,0,18,55.3347,107.77
2024,104,0,19,59.08863,123.9
2024,104,0,20,66.45413,145.92
2024,104,0,21,64.61356,143.43
2024,104,0,22,33.52776,117.86
2024,104,0,23,58.5855,164.05
2024,104,0,24,38.87075,158.97
2024,104,0,25,42.43374,179.94
2024,104,0,26,41.40217,173.03
2024,104,0,27,21.23677,154.88
2024,104,0,29,8.22073,143.93
2024,104,0,32,-21.35949,137.72
2024,104,0,33,-29.65862,96.374
2024,104,0,34,-33.77309,75.078
2024,104,0,35,-36.1455,53.963
2024,104,0,36,-43.46581,43.225
2024,104,0,37,-34.06348,23.88
2024,104,0,40,-46.50424,11.294
2024,104,0,41,-43.30849,12.387
2024,104,0,42,-49.80592,14.855
2024,104,0,43,-51.4774,18.721
2024,104,0,44,-39.94579,9.0679
2024,104,0,45,-29.51755,6.8227
2024,104,0,46,-37.6333,6.4728
2024,104,0,47,-28.02233,4.4612
2024,105,0,0,-39.91712,6.1123
2024,105,0,1,-39.99546,7.6481
2024,105,0,2,-23.10028,2.1308
2024,105,0,3,-22.4706,2.968
2024,105,0,4,-21.27732,2.4248
2024,105,0,8,-76.03238,32.886
2024,105,0,9,-47.36431,19.377
2024,105,0,10,-23.85204,6.4079
2024,105,0,13,-13.07452,18.376
2024,105,0,14,-9.4163,23.771
2024,105,0,15,-9.54481,36.878
2024,105,0,16,-1.86668,36.531
2024,105,0,17,-6.33903,38.387
2024,105,0,18,-1.4038,44.788
2024,105,0,19,15.82363,60.068
2024,105,0,20,27.78722,102.91
2024,105,0,21,30.65583,111.06
2024,105,0,22,13.04624,99.17
2024,105,0,23,39.33996,143.66
2024,105,0,24,34.03517,125.15
2024,105,0,25,42.05678,133.3
2024,105,0,26,62.64793,160.23
2024,105,0,27,107.2156,192.59
2024,105,0,28,39.08062,140.32
2024,105,0,29,67.8107,166.41
2024,105,0,30,41.42098,138.9
2024,105,0,31,30.83184,140.89
2024,105,0,32,16.49396,119.97
2024,105,0,34,-20.95563,62.971
2024,105,0,35,-24.77943,38.157
2024,105,0,36,-26.1055,30.772
2024,105,0,37,-19.8706,18.682
2024,105,0,38,-26.6811,25.629
2024,106,0,5,-21.702348,18.8693865
2024,106,0,8,-21.3439623809524,19.625749047619
2024,106,0,9,-21.2020627272727,19.7415331818182
2024,106,0,10,-21.2020627272727,19.7415331818182
2024,106,0,11,-21.3439623809524,19.625749047619
2024,106,0,12,-21.3693277272727,19.1913968181818
2024,106,0,14,-5.48971111111111,24.524075
2024,106,0,15,-6.1857575,27.613075
2024,106,0,16,23.28863875,53.786
2024,106,0,17,41.87139,77.4315
2024,106,0,18,69.67589,166.768571428571
2024,106,0,19,55.249007,78.9053333333333
2024,106,0,20,74.87981,139.983333333333
2024,106,0,21,67.18658,141.2
2024,106,0,24,38.225216,132.302
2024,106,0,25,69.30888,157.315
2024,106,0,26,47.1170866666667,130.22
2024,106,0,27,50.643136,102.8398
2024,106,0,29,69.069565,151.005
2024,106,0,30,68.48156,144.752
2024,106,0,32,5.69747,70.877
2024,106,0,33,-1.9941025,70.9688
2024,106,0,34,-20.910052,26.3426
2024,106,0,35,-20.0037166666667,22.5073333333333
2024,106,0,36,-30.20811625,18.1046632173913
2024,107,0,8,-12.29376,26.782
2024,107,0,9,-18.22217,22.173
2024,107,0,10,-22.3162,21.92
2024,107,0,11,-19.32712,27.153
2024,107,0,13,11.18555,37.395
2024,107,0,14,36.39212,64.264
2024,107,0,15,-3.9711,43.946
2024,107,0,16,70.06883,75.421
2024,107,0,17,31.273,67.12
2024,107,0,18,28.7572,62.879
2024,107,0,19,121.3931,107.33
2024,107,0,21,83.39859,90.535
2024,107,0,32,55.99805,63.466
2024,107,0,33,20.17923,44.249
2024,107,0,35,12.13348,58.147
2024,107,0,36,-3.7714,32.786
2024,107,0,37,-10.63064,17.959
2024,107,0,41,-3.86859,9.7476
2024,107,0,42,-8.94859,51.111
2024,107,0,43,-37.98427,162.71
2024,108,0,19,92.82037,100.65
2024,108,0,20,82.10104,98.12
2024,108,0,21,60.38912,91.603
2024,108,0,22,32.25045,89.794
2024,108,0,23,90.26627,137.55
2024,108,0,27,112.9289,174.36
2024,108,0,28,120.5597,158.8
2024,109,0,18,51.007385,103.8705625
2024,109,0,19,64.875805,107.670625
2024,109,0,20,82.6833783333333,89.7931428571429
2024,109,0,21,64.0431918181818,147.276363636364
2024,109,0,22,86.183655,117.835
2024,109,0,23,88.4025275,87.7658
2024,109,0,25,65.68673,159.947142857143
2024,109,0,26,104.318295,82.528
2024,109,0,27,21.5210533333333,64.0633333333333
2024,109,0,28,82.6833783333333,89.7931428571429
2024,109,0,32,25.43538,75.7311111111111
2024,109,0,33,78.744225,78.5525555555556
2024,109,0,34,44.27375,72.1355
2024,109,0,35,16.156355,51.198
2024,109,0,36,-7.20102,25.3725
2024,109,0,37,-7.20102,25.3725
2024,110,0,0,-17.1766166666667,45.9423714285714
2024,110,0,2,-17.1766166666667,45.9423714285714
2024,110,0,3,-17.1766166666667,45.9423714285714
2024,110,0,4,-17.1766166666667,45.9423714285714
2024,110,0,5,-17.1766166666667,45.9423714285714
2024,110,0,6,-17.1766166666667,45.9423714285714
2024,110,0,7,-17.1766166666667,45.9423714285714
2024,110,0,8,-17.1766166666667,45.9423714285714
2024,110,0,9,-17.1766166666667,45.9423714285714
2024,110,0,10,-17.14607875,45.9423714285714
2024,110,0,11,-17.14607875,45.9423714285714
2024,110,0,17,-17.969817,19.5496
2024,110,0,25,3.71673333333333,30.9525
2024,110,0,28,1.8447,31.5636666666667
2024,110,0,31,10.89042,25.7633
2024,110,0,34,44.7550733333333,87.5462
2024,110,0,35,-2.04423,29.686
2024,110,0,38,-17.1766166666667,45.9423714285714
2024,110,0,39,-17.1766166666667,45.9423714285714
2024,110,0,40,-17.1766166666667,45.9423714285714
2024,110,0,42,-17.1766166666667,45.9423714285714
2024,110,0,44,-17.1766166666667,45.9423714285714
2024,111,0,0,-17.1766166666667,45.9423714285714
2024,111,0,1,-17.1766166666667,45.9423714285714
2024,111,0,2,-17.1766166666667,45.9423714285714
2024,111,0,3,-17.1766166666667,45.9423714285714
2024,111,0,4,-17.14607875,45.9423714285714
2024,111,0,5,-17.14607875,45.9423714285714
2024,111,0,6,-17.14607875,45.9423714285714
2024,111,0,7,-17.14607875,45.9423714285714
2024,111,0,8,-17.14607875,45.9423714285714
2024,111,0,9,-17.14607875,45.9423714285714
2024,111,0,10,-17.14607875,45.9423714285714
2024,111,0,11,-17.14607875,45.9423714285714
2024,111,0,12,0.817906666666668,35.5495
2024,111,0,13,10.89042,25.7633
2024,111,0,14,10.89042,25.7633
2024,111,0,15,10.89042,25.7633
2024,111,0,17,64.875805,102.13325
2024,111,0,21,76.92873,165.155
2024,111,0,22,82.0940916666667,180.545
2024,111,0,23,113.88765,148.26
2024,111,0,24,74.0042757142857,171.794
2024,111,0,25,65.444688,170.794
2024,111,0,26,71.197425,168.5075
2024,111,0,27,23.95904,64.8275
2024,111,0,28,64.875805,102.13325
2024,111,0,29,80.8813,87.996625
2024,111,0,30,71.2618333333333,77.4315
2024,111,0,31,71.2618333333333,77.4315
2024,111,0,32,21.1952366666667,56.5053333333333
2024,112,0,9,-17.273436,24.507
2024,112,0,11,-15.72572,20.5425
2024,112,0,14,51.007385,83.0106666666667
2024,112,0,15,34.053616,71.609
2024,112,0,16,26.9019675,57.9145
2024,112,0,17,81.1291766666667,167
2024,112,0,18,81.1291766666667,167
2024,112,0,21,82.09593,85.8635
2024,112,0,22,37.79428,65.692
2024,112,0,23,51.007385,95.5782222222222
2024,112,0,24,51.007385,104.882
2024,112,0,25,51.007385,104.882
2024,112,0,26,51.007385,91.0595
2024,112,0,27,63.18294,97.6955
2024,112,0,28,87.9610866666667,99.0176666666667
2024,112,0,29,88.5373825,108.65075
2024,112,0,30,80.67801,86.5504285714286
2024,112,0,31,83.7666485714286,95.76275
2024,112,0,32,71.2618333333333,104.882
2024,112,0,33,23.3200966666667,55.6756666666667
2024,112,0,36,-6.12438,31.5636666666667
2024,112,0,37,-2.04423,29.686
2024,112,0,38,-17.1766166666667,45.9423714285714
2024,112,0,39,-17.14607875,45.9423714285714
2024,113,0,13,-11.30962,29.686
2024,113,0,14,15.4808225,44.3533333333333
2024,113,0,15,64.875805,97.22984
2024,113,0,16,44.7550733333333,94.0134782608696
2024,113,0,17,64.358125,153.391818181818
2024,113,0,18,81.9431325,184.935
2024,113,0,19,113.88765,148.26
2024,113,0,20,89.39394,148.26
2024,113,0,21,81.10777,178.413333333333
2024,113,0,22,88.5373825,108.65075
2024,113,0,23,42.664335,77.029
2024,113,0,24,26.9019675,57.9145
2024,113,0,26,60.1870655555556,138.696666666667
2024,113,0,29,61.0942829411765,142.406470588235
2024,113,0,33,82.029516,95.8195
2024,113,0,34,85.504768,81.384
2024,113,0,36,-18.30455,17.3668
2024,113,0,45,-17.14607875,45.9423714285714
2024,114,0,15,92.8814475,85.8635
2024,114,0,16,82.029516,99.6138
2024,114,0,17,64.358125,154.653
2024,114,0,18,91.290265,150.371363636364
2024,114,0,20,71.24508,94.8615
2024,114,0,21,74.941434,86.8703333333333
2024,114,0,22,112.027166666667,148.26
2024,114,0,23,103.98643125,171.810952380952
2024,114,0,24,113.88765,148.26
2024,114,0,25,71.2618333333333,77.4315
2024,114,0,27,78.744225,77.4315
2024,114,0,28,78.744225,77.0473333333333
2024,114,0,29,67.41109,84.2255
2024,114,0,30,78.744225,76.73625
2024,114,0,31,16.156355,51.198
2024,114,0,32,16.156355,51.198
2024,114,0,33,16.156355,51.198
2024,114,0,34,5.527978,37.3198
2024,115,0,1,-16.75816,31.905543
2024,115,0,2,-16.75816,31.905543
2024,115,0,3,-16.75816,31.905543
2024,115,0,4,-16.75816,31.905543
2024,115,0,7,-16.8765533333333,16.1531716666667
2024,115,0,8,-16.8765533333333,16.1531716666667
2024,115,0,9,-16.8765533333333,16.1531716666667
2024,115,0,10,-17.273436,19.675906
2024,115,0,11,-11.64911,35.5495
2024,115,0,14,10.89042,38.5439047619048
2024,115,0,17,66.77821875,161.04125
2024,115,0,18,109.029185,88.749
2024,115,0,19,37.74536,96.1499565217391
2024,115,0,20,81.4446,88.0355
2024,115,0,21,42.664335,77.029
2024,115,0,22,32.1407733333333,64.7543333333333
2024,115,0,23,51.007385,93.9775714285714
2024,115,0,24,81.4446,88.0355
2024,115,0,25,92.8814475,85.8635
2024,115,0,27,92.8814475,85.8635
2024,115,0,28,59.5539477777778,140.067222222222
2024,115,0,31,59.6945822222222,140.848333333333
2024,115,0,32,61.89605,88.029
2024,115,0,33,23.3200966666667,55.6756666666667
2024,115,0,34,23.3200966666667,55.6756666666667
2024,115,0,35,-1.980636,25.5679
2024,115,0,39,-16.75816,31.905543
2024,115,0,42,-19.3455525,32.27460375
2024,115,0,43,-19.8919414285714,37.0898614285714
