year,month,day,30min,H_orig,LE_orig,CO2,Ustar,NEE_orig,soilHeatflux,airPressure,incomingShortwaveRadiation,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,netRadiation,airTemperature,soilTemperature,day_of_year,artificial_gap,H_f_mlp,H_f_rf,LE_f_mlp,LE_f_rf
2023,2,25,31,30.126590000000004,59.659,401.9,0.22079,-2.2221,-5.591,979.1883333333334,168.0273333333333,2.140905980416818,5.065428805448645,1.81,70.29133333333333,60.479666666666674,2.2896666666666667,6.972111111111111,56,0,30.126590000000004,30.126590000000004,59.659,59.659
2023,2,25,32,,,,0.23415,,-4.642,979.6393333333334,68.36399999999999,1.9177195882368483,4.974519536642506,1.9993333333333336,72.17566666666666,7.861999999999999,1.6683333333333332,6.9654444444444445,56,0,3.968770980834961,-1.6852747683046962,27.713211059570312,26.908409248913582
2023,2,25,33,,32.961,401.91,0.12709,-1.2251,-6.093666666666667,980.1613333333332,61.88266666666667,2.0394315758461863,4.814571882960707,1.465,70.24466666666667,10.031,1.591,6.961222222222222,56,0,2.7539308071136475,-1.351683242242152,32.961,32.961
2023,2,25,34,-13.9603,16.480999999999998,402.21,0.1214099999999999,0.030706,-7.413666666666667,980.633,18.427333333333333,2.002134896928027,4.731804619175925,1.5599999999999998,70.268,-24.994,1.3456666666666666,6.967777777777777,56,0,-13.9603,-13.9603,16.480999999999998,16.480999999999998
2023,2,25,35,-13.33741,19.643,401.75,0.2432099999999999,0.69629,-9.063333333333334,981.016,5.001,2.038215566763232,4.50473251495579,1.3413333333333333,68.84866666666666,-48.047333333333334,0.9473333333333334,6.960000000000001,56,0,-13.33741,-13.33741,19.643,19.643
2023,2,25,36,,,,0.27698,,-10.483,981.4783333333334,-2.5420000000000003,1.880868324943756,4.520634851448852,1.5923333333333334,70.61833333333333,-39.989,0.6456666666666666,6.960111111111111,56,0,-10.312328338623047,-23.949514534370884,15.32016372680664,12.44585236207958
2023,2,25,37,,,,0.15183,,-11.450666666666663,982.0006666666668,-3.7936666666666663,1.1003909072191034,4.8842227177284325,1.1756666666666666,81.613,-46.54366666666667,-0.2789999999999999,6.946555555555555,56,0,-7.732883930206299,-17.708731040712337,11.939857482910156,5.928208184821554
2023,2,25,38,-24.37813,,,0.20629,,-12.397333333333334,982.2706666666668,-5.273333333333333,0.6376550068143105,4.965640307898437,1.033,88.62,-77.258,-1.1760000000000002,6.945555555555555,56,0,-24.37813,-24.37813,11.086657524108887,3.383986913055251
2023,2,25,39,-17.27157,17.442,406.44,0.10618,4.4734,-12.899666666666668,982.5223333333332,-3.222,0.4967310255916422,5.019642250394622,1.1896666666666669,90.99533333333336,-51.214666666666666,-1.388,6.935555555555555,56,0,-17.27157,-17.27157,17.442,17.442
2023,2,25,40,-36.99907,2.4676,402.16,0.22159,3.8211,-13.574999999999998,982.7336666666666,-4.8853333333333335,0.6545941327396738,4.85391189312013,1.03,88.11666666666666,-69.045,-1.407333333333333,6.9255555555555555,56,0,-36.99907,-36.99907,2.4676,2.4676
2023,2,25,41,,,,0.10349,,-14.126666666666669,982.8843333333334,-5.3486666666666665,0.395323016638863,4.848151428124547,0.5790000000000001,92.46066666666668,-70.31533333333333,-2.0733333333333333,6.9112222222222215,56,0,-4.455589771270752,-18.061786069989715,8.442209243774414,8.197216895409916
