year,month,day,30min,location,H_orig,LE_orig,H_f,LE_f,CO2,Ustar,NEE_orig
2023,2,22,1,1,,,,,,,
2023,2,22,2,1,,,,,,,
2023,2,22,3,1,,,,,,,
2023,2,22,4,1,,,,,,,
2023,2,22,5,1,,,,,,,
2023,2,22,6,1,,,,,,,
2023,2,22,7,1,,,,,,,
2023,2,22,8,1,,,,,,,
2023,2,22,9,1,,,,,,,
2023,2,22,10,1,,,,,,,
2023,2,22,11,1,,,,,,,
2023,2,22,12,1,,,,,,,
2023,2,22,13,1,,,,,,,
2023,2,22,14,1,,,,,,,
2023,2,22,15,1,,,,,,,
2023,2,22,16,1,,,,,,,
2023,2,22,17,1,,,,,,,
2023,2,22,18,1,,,,,,,
2023,2,22,19,1,,,,,,,
2023,2,22,20,1,,,,,,,
2023,2,22,21,1,,,,,,,
2023,2,22,22,1,,,,,,,
2023,2,22,23,1,,,,,,,
2023,2,22,24,1,,,,,,,
2023,2,22,25,1,,,,,,,
2023,2,22,26,1,,,,,,,
2023,2,22,27,1,,,,,,,
2023,2,22,28,1,,,,,,,
2023,2,22,29,1,,,,,,,
2023,2,22,30,1,,,,,,,
2023,2,22,31,1,,,,,,,
2023,2,22,32,1,,,,,,,
2023,2,22,33,1,,,,,,,
2023,2,22,34,1,,,,,,,
2023,2,22,35,1,,,,,,,
2023,2,22,36,1,,,,,,,
2023,2,22,37,1,,,,,,,
2023,2,22,38,1,,,,,,,
2023,2,22,39,1,,,,,,,
2023,2,22,40,1,,,,,,,
2023,2,22,41,1,,,,,,,
2023,2,22,42,1,,,,,,,
2023,2,22,43,1,,,,,,,
2023,2,22,44,1,,,,,,,
2023,2,22,45,1,,,,,,,
2023,2,22,46,1,,,,,,,
2023,2,22,47,1,,,,,,,
2023,2,23,0,1,,,,,,,
2023,2,23,1,1,,,,,,,
2023,2,23,2,1,,,,,,,
2023,2,23,3,1,,,,,,,
2023,2,23,4,1,,,,,,,
2023,2,23,5,1,,,,,,,
2023,2,23,6,1,,,,,,,
2023,2,23,7,1,,,,,,,
2023,2,23,8,1,,,,,,,
2023,2,23,9,1,,,,,,,
2023,2,23,10,1,,,,,,,
2023,2,23,11,1,,,,,,,
2023,2,23,12,1,,,,,,,
2023,2,23,13,1,,,,,,,
2023,2,23,14,1,,,,,,,
2023,2,23,15,1,,,,,,,
2023,2,23,16,1,,,,,,,
2023,2,23,17,1,,,,,,,
2023,2,23,18,1,,,,,,,
2023,2,23,19,1,,,,,,,
2023,2,23,20,1,,,,,,,
2023,2,23,21,1,,,,,,,
2023,2,23,22,1,,,,,,,
2023,2,23,23,1,,,,,,,
2023,2,23,24,1,,,,,,,
2023,2,23,25,1,,,,,,,
2023,2,23,26,1,,,,,,,
2023,2,23,27,1,,,,,,,
2023,2,23,28,1,,,,,,,
2023,2,23,29,1,,,,,,,
2023,2,23,30,1,,,,,,,
2023,2,23,31,1,,,,,,,
2023,2,23,32,1,,,,,,,
2023,2,23,33,1,,,,,,,
2023,2,23,34,1,,,,,,,
2023,2,23,35,1,,,,,,,
2023,2,23,36,1,,,,,,,
2023,2,23,37,1,,,,,,,
2023,2,23,38,1,,,,,,,
2023,2,23,39,1,,,,,,,
2023,2,23,40,1,,,,,,,
2023,2,23,41,1,,,,,,,
2023,2,23,42,1,,,,,,,
2023,2,23,43,1,,,,,,,
2023,2,23,44,1,,,,,,,
2023,2,23,45,1,,,,,,,
2023,2,23,46,1,,,,,,,
2023,2,23,47,1,,,,,,,
2023,2,24,0,1,,,,,,,
2023,2,24,1,1,,,,,,,
2023,2,24,2,1,,,,,,,
2023,2,24,3,1,,,,,,,
2023,2,24,4,1,,,,,,,
2023,2,24,5,1,,,,,,,
2023,2,24,6,1,,,,,,,
2023,2,24,7,1,,,,,,,
2023,2,24,8,1,,,,,,,
2023,2,24,9,1,,,,,,,
2023,2,24,10,1,,,,,,,
2023,2,24,11,1,,,,,,,
2023,2,24,12,1,,,,,,,
2023,2,24,13,1,,,,,,,
2023,2,24,14,1,,,,,,,
2023,2,24,15,1,,,,,,,
2023,2,24,16,1,,,,,,,
2023,2,24,17,1,,,,,,,
2023,2,24,18,1,,,,,,,
2023,2,24,19,1,,,,,,,
2023,2,24,20,1,,,,,,,
2023,2,24,21,1,,,,,,,
2023,2,24,22,1,,,,,,,
2023,2,24,23,1,,,,,,,
2023,2,24,24,1,,,,,,,
2023,2,24,25,1,,,,,,,
2023,2,24,26,1,,,,,,,
2023,2,24,27,1,,,,,,,
2023,2,24,28,1,,,,,,,
2023,2,24,29,1,,,,,,,
2023,2,24,30,1,,,,,,,
2023,2,24,31,1,,,,,,,
2023,2,24,32,1,,,,,,,
2023,2,24,33,1,,,,,,,
2023,2,24,34,1,,,,,,,
2023,2,24,35,1,,,,,,,
2023,2,24,36,1,,,,,,,
2023,2,24,37,1,,,,,,,
2023,2,24,38,1,,,,,,,
2023,2,24,39,1,,,,,,,
2023,2,24,40,1,,,,,,,
2023,2,24,41,1,,,,,,,
2023,2,24,42,1,,,,,,,
2023,2,24,43,1,,,,,,,
2023,2,24,44,1,,,,,,,
2023,2,24,45,1,,,,,,,
2023,2,24,46,1,,,,,,,
2023,2,24,47,1,,,,,,,
2023,2,25,0,1,,,,,,,
2023,2,25,1,1,,,,,,,
2023,2,25,2,1,,,,,,,
2023,2,25,3,1,,,,,,,
2023,2,25,4,1,,,,,,,
2023,2,25,5,1,,,,,,,
2023,2,25,6,1,,,,,,,
2023,2,25,7,1,,,,,,,
2023,2,25,8,1,,,,,,,
2023,2,25,9,1,,,,,,,
2023,2,25,10,1,,,,,,,
2023,2,25,11,1,,,,,,,
2023,2,25,12,1,,,,,,,
2023,2,25,13,1,,,,,,,
2023,2,25,14,1,,,,,,,
2023,2,25,15,1,,,,,,,
2023,2,25,16,1,,,,,,,
2023,2,25,17,1,,,,,,,
2023,2,25,18,1,,,,,,,
2023,2,25,19,1,,,,,,,
2023,2,25,20,1,,,,,,,
2023,2,25,21,1,,,,,,,
2023,2,25,22,1,,,,,,,
2023,2,25,23,1,,,,,,,
2023,2,25,24,1,,,,,,,
2023,2,25,25,1,,,,,,,
2023,2,25,26,1,,,,,,,
2023,2,25,27,1,,,,,,,
2023,2,25,28,1,,,,,,,
2023,2,25,29,1,,,,,,,
2023,2,25,30,1,,,,,,,
2023,2,25,31,1,,,,,,,
2023,2,25,32,1,,,,,,,
2023,2,25,33,1,,,,,,,
2023,2,25,34,1,,,,,,,
2023,2,25,35,1,,,,,,,
2023,2,25,36,1,,,,,,,
2023,2,25,37,1,,,,,,,
2023,2,25,38,1,,,,,,,
2023,2,25,39,1,,,,,,,
2023,2,25,40,1,,,,,,,
2023,2,25,41,1,,,,,,,
2023,2,25,42,1,,,,,,,
2023,2,25,43,1,,,,,,,
2023,2,25,44,1,,,,,,,
2023,2,25,45,1,,,,,,,
2023,2,25,46,1,,,,,,,
2023,2,25,47,1,,,,,,,
2023,2,26,0,1,,,,,,,
2023,2,26,1,1,,,,,,,
2023,2,26,2,1,,,,,,,
2023,2,26,3,1,,,,,,,
2023,2,26,4,1,,,,,,,
2023,2,26,5,1,,,,,,,
2023,2,26,6,1,,,,,,,
2023,2,26,7,1,,,,,,,
2023,2,26,8,1,,,,,,,
2023,2,26,9,1,,,,,,,
2023,2,26,10,1,,,,,,,
2023,2,26,11,1,,,,,,,
2023,2,26,12,1,,,,,,,
2023,2,26,13,1,,,,,,,
2023,2,26,14,1,,,,,,,
2023,2,26,15,1,,,,,,,
2023,2,26,16,1,,,,,,,
2023,2,26,17,1,,,,,,,
2023,2,26,18,1,,,,,,,
2023,2,26,19,1,,,,,,,
2023,2,26,20,1,,,,,,,
2023,2,26,21,1,,,,,,,
2023,2,26,22,1,,,,,,,
2023,2,26,23,1,,,,,,,
2023,2,26,24,1,,,,,,,
2023,2,26,25,1,,,,,,,
2023,2,26,26,1,,,,,,,
2023,2,26,27,1,,,,,,,
2023,2,26,28,1,,,,,,,
2023,2,26,29,1,,,,,,,
2023,2,26,30,1,,,,,,,
2023,2,26,31,1,,,,,,,
2023,2,26,32,1,,,,,,,
2023,2,26,33,1,,,,,,,
2023,2,26,34,1,,,,,,,
2023,2,26,35,1,,,,,,,
2023,2,26,36,1,,,,,,,
2023,2,26,37,1,,,,,,,
2023,2,26,38,1,,,,,,,
2023,2,26,39,1,,,,,,,
2023,2,26,40,1,,,,,,,
2023,2,26,41,1,,,,,,,
2023,2,26,42,1,,,,,,,
2023,2,26,43,1,,,,,,,
2023,2,26,44,1,,,,,,,
2023,2,26,45,1,,,,,,,
2023,2,26,46,1,,,,,,,
2023,2,26,47,1,,,,,,,
2023,2,27,0,1,,,,,,,
2023,2,27,1,1,,,,,,,
2023,2,27,2,1,,,,,,,
2023,2,27,3,1,,,,,,,
2023,2,27,4,1,,,,,,,
2023,2,27,5,1,,,,,,,
2023,2,27,6,1,,,,,,,
2023,2,27,7,1,,,,,,,
2023,2,27,8,1,,,,,,,
2023,2,27,9,1,,,,,,,
2023,2,27,10,1,,,,,,,
2023,2,27,11,1,,,,,,,
2023,2,27,12,1,,,,,,,
2023,2,27,13,1,,,,,,,
2023,2,27,14,1,,,,,,,
2023,2,27,15,1,,,,,,,
2023,2,27,16,1,,,,,,,
2023,2,27,17,1,,,,,,,
2023,2,27,18,1,,,,,,,
2023,2,27,19,1,,,,,,,
2023,2,27,20,1,,,,,,,
2023,2,27,21,1,,,,,,,
2023,2,27,22,1,,,,,,,
2023,2,27,23,1,,,,,,,
2023,2,27,24,1,,,,,,,
2023,2,27,25,1,,,,,,,
2023,2,27,26,1,,,,,,,
2023,2,27,27,1,,,,,,,
2023,2,27,28,1,,,,,,,
2023,2,27,29,1,,,,,,,
2023,2,27,30,1,,,,,,,
2023,2,27,31,1,,,,,,,
2023,2,27,32,1,,,,,,,
2023,2,27,33,1,,,,,,,
2023,2,27,34,1,,,,,,,
2023,2,27,35,1,,,,,,,
2023,2,27,36,1,,,,,,,
2023,2,27,37,1,,,,,,,
2023,2,27,38,1,,,,,,,
2023,2,27,39,1,,,,,,,
2023,2,27,40,1,,,,,,,
2023,2,27,41,1,,,,,,,
2023,2,27,42,1,,,,,,,
2023,2,27,43,1,,,,,,,
2023,2,27,44,1,,,,,,,
2023,2,27,45,1,,,,,,,
2023,2,27,46,1,,,,,,,
2023,2,27,47,1,,,,,,,
2023,2,28,0,1,,,,,,,
2023,2,28,1,1,,,,,,,
2023,2,28,2,1,,,,,,,
2023,2,28,3,1,,,,,,,
2023,2,28,4,1,,,,,,,
2023,2,28,5,1,,,,,,,
2023,2,28,6,1,,,,,,,
2023,2,28,7,1,,,,,,,
2023,2,28,8,1,,,,,,,
2023,2,28,9,1,,,,,,,
2023,2,28,10,1,,,,,,,
2023,2,28,11,1,,,,,,,
2023,2,28,12,1,,,,,,,
2023,2,28,13,1,,,,,,,
2023,2,28,14,1,,,,,,,
2023,2,28,15,1,,,,,,,
2023,2,28,16,1,,,,,,,
2023,2,28,17,1,,,,,,,
2023,2,28,18,1,,,,,,,
2023,2,28,19,1,,,,,,,
2023,2,28,20,1,,,,,,,
2023,2,28,21,1,,,,,,,
2023,2,28,22,1,,,,,,,
2023,2,28,23,1,,,,,,,
2023,2,28,24,1,,,,,,,
2023,2,28,25,1,,,,,,,
2023,2,28,26,1,,,,,,,
2023,2,28,27,1,,,,,,,
2023,2,28,28,1,,,,,,,
2023,2,28,29,1,,,,,,,
2023,2,28,30,1,,,,,,,
2023,2,28,31,1,,,,,,,
2023,2,28,32,1,,,,,,,
2023,2,28,33,1,,,,,,,
2023,2,28,34,1,,,,,,,
2023,2,28,35,1,,,,,,,
2023,2,28,36,1,,,,,,,
2023,2,28,37,1,,,,,,,
2023,2,28,38,1,,,,,,,
2023,2,28,39,1,,,,,,,
2023,2,28,40,1,,,,,,,
2023,2,28,41,1,,,,,,,
2023,2,28,42,1,,,,,,,
2023,2,28,43,1,,,,,,,
2023,2,28,44,1,,,,,,,
2023,2,28,45,1,,,,,,,
2023,2,28,46,1,,,,,,,
2023,2,28,47,1,,,,,,,
2023,3,1,0,1,,,,,,,
2023,3,1,1,1,,,,,,,
2023,3,1,2,1,,,,,,,
2023,3,1,3,1,,,,,,,
2023,3,1,4,1,,,,,,,
2023,3,1,5,1,,,,,,,
2023,3,1,6,1,,,,,,,
2023,3,1,7,1,,,,,,,
2023,3,1,8,1,,,,,,,
2023,3,1,9,1,,,,,,,
2023,3,1,10,1,,,,,,,
2023,3,1,11,1,,,,,,,
2023,3,1,12,1,,,,,,,
2023,3,1,13,1,,,,,,,
2023,3,1,14,1,,,,,,,
2023,3,1,15,1,,,,,,,
2023,3,1,16,1,,,,,,,
2023,3,1,17,1,,,,,,,
2023,3,1,18,1,,,,,,,
2023,3,1,19,1,,,,,,,
2023,3,1,20,1,,,,,,,
2023,3,1,21,1,,,,,,,
2023,3,1,22,1,,,,,,,
2023,3,1,23,1,,,,,,,
2023,3,1,24,1,,,,,,,
2023,3,1,25,1,,,,,,,
2023,3,1,26,1,,,,,,,
2023,3,1,27,1,,,,,,,
2023,3,1,28,1,,,,,,,
2023,3,1,29,1,,,,,,,
2023,3,1,30,1,,,,,,,
2023,3,1,31,1,,,,,,,
2023,3,1,32,1,,,,,,,
2023,3,1,33,1,,,,,,,
2023,3,1,34,1,,,,,,,
2023,3,1,35,1,,,,,,,
2023,3,1,36,1,,,,,,,
2023,3,1,37,1,,,,,,,
2023,3,1,38,1,,,,,,,
2023,3,1,39,1,,,,,,,
2023,3,1,40,1,,,,,,,
2023,3,1,41,1,,,,,,,
2023,3,1,42,1,,,,,,,
2023,3,1,43,1,,,,,,,
2023,3,1,44,1,,,,,,,
2023,3,1,45,1,,,,,,,
2023,3,1,46,1,,,,,,,
2023,3,1,47,1,,,,,,,
2023,3,2,0,1,,,,,,,
2023,3,2,1,1,,,,,,,
2023,3,2,2,1,,,,,,,
2023,3,2,3,1,,,,,,,
2023,3,2,4,1,,,,,,,
2023,3,2,5,1,,,,,,,
2023,3,2,6,1,,,,,,,
2023,3,2,7,1,,,,,,,
2023,3,2,8,1,,,,,,,
2023,3,2,9,1,,,,,,,
2023,3,2,10,1,,,,,,,
2023,3,2,11,1,,,,,,,
2023,3,2,12,1,,,,,,,
2023,3,2,13,1,,,,,,,
2023,3,2,14,1,,,,,,,
2023,3,2,15,1,,,,,,,
2023,3,2,16,1,,,,,,,
2023,3,2,17,1,,,,,,,
2023,3,2,18,1,,,,,,,
2023,3,2,19,1,,,,,,,
2023,3,2,20,1,,,,,,,
2023,3,2,21,1,,,,,,,
2023,3,2,22,1,,,,,,,
2023,3,2,23,1,,,,,,,
2023,3,2,24,1,,,,,,,
2023,3,2,25,1,,,,,,,
2023,3,2,26,1,,,,,,,
2023,3,2,27,1,,,,,,,
2023,3,2,28,1,,,,,,,
2023,3,2,29,1,,,,,,,
2023,3,2,30,1,,,,,,,
2023,3,2,31,1,,,,,,,
2023,3,2,32,1,,,,,,,
2023,3,2,33,1,,,,,,,
2023,3,2,34,1,,,,,,,
2023,3,2,35,1,,,,,,,
2023,3,2,36,1,,,,,,,
2023,3,2,37,1,,,,,,,
2023,3,2,38,1,,,,,,,
2023,3,2,39,1,,,,,,,
2023,3,2,40,1,,,,,,,
2023,3,2,41,1,,,,,,,
2023,3,2,42,1,,,,,,,
2023,3,2,43,1,,,,,,,
2023,3,2,44,1,,,,,,,
2023,3,2,45,1,,,,,,,
2023,3,2,46,1,,,,,,,
2023,3,2,47,1,,,,,,,
2023,3,3,0,1,,,,,,,
2023,3,3,1,1,,,,,,,
2023,3,3,2,1,,,,,,,
2023,3,3,3,1,,,,,,,
2023,3,3,4,1,,,,,,,
2023,3,3,5,1,,,,,,,
2023,3,3,6,1,,,,,,,
2023,3,3,7,1,,,,,,,
2023,3,3,8,1,,,,,,,
2023,3,3,9,1,,,,,,,
2023,3,3,10,1,,,,,,,
2023,3,3,11,1,,,,,,,
2023,3,3,12,1,,,,,,,
2023,3,3,13,1,,,,,,,
2023,3,3,14,1,,,,,,,
2023,3,3,15,1,,,,,,,
2023,3,3,16,1,,,,,,,
2023,3,3,17,1,,,,,,,
2023,3,3,18,1,,,,,,,
2023,3,3,19,1,,,,,,,
2023,3,3,20,1,,,,,,,
2023,3,3,21,1,,,,,,,
2023,3,3,22,1,,,,,,,
2023,3,3,23,1,,,,,,,
2023,3,3,24,1,,,,,,,
2023,3,3,25,1,,,,,,,
2023,3,3,26,1,,,,,,,
2023,3,3,27,1,,,,,,,
2023,3,3,28,1,,,,,,,
2023,3,3,29,1,,,,,,,
2023,3,3,30,1,,,,,,,
2023,3,3,31,1,,,,,,,
2023,3,3,32,1,,,,,,,
2023,3,3,33,1,,,,,,,
2023,3,3,34,1,,,,,,,
2023,3,3,35,1,,,,,,,
2023,3,3,36,1,,,,,,,
2023,3,3,37,1,,,,,,,
2023,3,3,38,1,,,,,,,
2023,3,3,39,1,,,,,,,
2023,3,3,40,1,,,,,,,
2023,3,3,41,1,,,,,,,
2023,3,3,42,1,,,,,,,
2023,3,3,43,1,,,,,,,
2023,3,3,44,1,,,,,,,
2023,3,3,45,1,,,,,,,
2023,3,3,46,1,,,,,,,
2023,3,3,47,1,,,,,,,
2023,3,4,0,1,,,,,,,
2023,3,4,1,1,,,,,,,
2023,3,4,2,1,,,,,,,
2023,3,4,3,1,,,,,,,
2023,3,4,4,1,,,,,,,
2023,3,4,5,1,,,,,,,
2023,3,4,6,1,,,,,,,
2023,3,4,7,1,,,,,,,
2023,3,4,8,1,,,,,,,
2023,3,4,9,1,,,,,,,
2023,3,4,10,1,,,,,,,
2023,3,4,11,1,,,,,,,
2023,3,4,12,1,,,,,,,
2023,3,4,13,1,,,,,,,
2023,3,4,14,1,,,,,,,
2023,3,4,15,1,,,,,,,
2023,3,4,16,1,,,,,,,
2023,3,4,17,1,,,,,,,
2023,3,4,18,1,,,,,,,
2023,3,4,19,1,,,,,,,
2023,3,4,20,1,,,,,,,
2023,3,4,21,1,,,,,,,
2023,3,4,22,1,,,,,,,
2023,3,4,23,1,,,,,,,
2023,3,4,24,1,,,,,,,
2023,3,4,25,1,,,,,,,
2023,3,4,26,1,,,,,,,
2023,3,4,27,1,,,,,,,
2023,3,4,28,1,,,,,,,
2023,3,4,29,1,,,,,,,
2023,3,4,30,1,,,,,,,
2023,3,4,31,1,,,,,,,
2023,3,4,32,1,,,,,,,
2023,3,4,33,1,,,,,,,
2023,3,4,34,1,,,,,,,
2023,3,4,35,1,,,,,,,
2023,3,4,36,1,,,,,,,
2023,3,4,37,1,,,,,,,
2023,3,4,38,1,,,,,,,
2023,3,4,39,1,,,,,,,
2023,3,4,40,1,,,,,,,
2023,3,4,41,1,,,,,,,
2023,3,4,42,1,,,,,,,
2023,3,4,43,1,,,,,,,
2023,3,4,44,1,,,,,,,
2023,3,4,45,1,,,,,,,
2023,3,4,46,1,,,,,,,
2023,3,4,47,1,,,,,,,
2023,3,5,0,1,,,,,,,
2023,3,5,1,1,,,,,,,
2023,3,5,2,1,,,,,,,
2023,3,5,3,1,,,,,,,
2023,3,5,4,1,,,,,,,
2023,3,5,5,1,,,,,,,
2023,3,5,6,1,,,,,,,
2023,3,5,7,1,,,,,,,
2023,3,5,8,1,,,,,,,
2023,3,5,9,1,,,,,,,
2023,3,5,10,1,,,,,,,
2023,3,5,11,1,,,,,,,
2023,3,5,12,1,,,,,,,
2023,3,5,13,1,,,,,,,
2023,3,5,14,1,,,,,,,
2023,3,5,15,1,,,,,,,
2023,3,5,16,1,,,,,,,
2023,3,5,17,1,,,,,,,
2023,3,5,18,1,,,,,,,
2023,3,5,19,1,,,,,,,
2023,3,5,20,1,,,,,,,
2023,3,5,21,1,,,,,,,
2023,3,5,22,1,,,,,,,
2023,3,5,23,1,,,,,,,
2023,3,5,24,1,,,,,,,
2023,3,5,25,1,,,,,,,
2023,3,5,26,1,,,,,,,
2023,3,5,27,1,,,,,,,
2023,3,5,28,1,,,,,,,
2023,3,5,29,1,,,,,,,
2023,3,5,30,1,,,,,,,
2023,3,5,31,1,,,,,,,
2023,3,5,32,1,,,,,,,
2023,3,5,33,1,,,,,,,
2023,3,5,34,1,,,,,,,
2023,3,5,35,1,,,,,,,
2023,3,5,36,1,,,,,,,
2023,3,5,37,1,,,,,,,
2023,3,5,38,1,,,,,,,
2023,3,5,39,1,,,,,,,
2023,3,5,40,1,,,,,,,
2023,3,5,41,1,,,,,,,
2023,3,5,42,1,,,,,,,
2023,3,5,43,1,,,,,,,
2023,3,5,44,1,,,,,,,
2023,3,5,45,1,,,,,,,
2023,3,5,46,1,,,,,,,
2023,3,5,47,1,,,,,,,
2023,3,6,0,1,,,,,,,
2023,3,6,1,1,,,,,,,
2023,3,6,2,1,,,,,,,
2023,3,6,3,1,,,,,,,
2023,3,6,4,1,,,,,,,
2023,3,6,5,1,,,,,,,
2023,3,6,6,1,,,,,,,
2023,3,6,7,1,,,,,,,
2023,3,6,8,1,,,,,,,
2023,3,6,9,1,,,,,,,
2023,3,6,10,1,,,,,,,
2023,3,6,11,1,,,,,,,
2023,3,6,12,1,,,,,,,
2023,3,6,13,1,,,,,,,
2023,3,6,14,1,,,,,,,
2023,3,6,15,1,,,,,,,
2023,3,6,16,1,,,,,,,
2023,3,6,17,1,,,,,,,
2023,3,6,18,1,,,,,,,
2023,3,6,19,1,,,,,,,
2023,3,6,20,1,,,,,,,
2023,3,6,21,1,,,,,,,
2023,3,6,22,1,,,,,,,
2023,3,6,23,1,,,,,,,
2023,3,6,24,1,,,,,,,
2023,3,6,25,1,,,,,,,
2023,3,6,26,1,,,,,,,
2023,3,6,27,1,,,,,,,
2023,3,6,28,1,,,,,,,
2023,3,6,29,1,,,,,,,
2023,3,6,30,1,,,,,,,
2023,3,6,31,1,,,,,,,
2023,3,6,32,1,,,,,,,
2023,3,6,33,1,,,,,,,
2023,3,6,34,1,,,,,,,
2023,3,6,35,1,,,,,,,
2023,3,6,36,1,,,,,,,
2023,3,6,37,1,,,,,,,
2023,3,6,38,1,,,,,,,
2023,3,6,39,1,,,,,,,
2023,3,6,40,1,,,,,,,
2023,3,6,41,1,,,,,,,
2023,3,6,42,1,,,,,,,
2023,3,6,43,1,,,,,,,
2023,3,6,44,1,,,,,,,
2023,3,6,45,1,,,,,,,
2023,3,6,46,1,,,,,,,
2023,3,6,47,1,,,,,,,
2023,3,7,0,1,,,,,,,
2023,3,7,1,1,,,,,,,
2023,3,7,2,1,,,,,,,
2023,3,7,3,1,,,,,,,
2023,3,7,4,1,,,,,,,
2023,3,7,5,1,,,,,,,
2023,3,7,6,1,,,,,,,
2023,3,7,7,1,,,,,,,
2023,3,7,8,1,,,,,,,
2023,3,7,9,1,,,,,,,
2023,3,7,10,1,,,,,,,
2023,3,7,11,1,,,,,,,
2023,3,7,12,1,,,,,,,
2023,3,7,13,1,,,,,,,
2023,3,7,14,1,,,,,,,
2023,3,7,15,1,,,,,,,
2023,3,7,16,1,,,,,,,
2023,3,7,17,1,,,,,,,
2023,3,7,18,1,,,,,,,
2023,3,7,19,1,,,,,,,
2023,3,7,20,1,,,,,,,
2023,3,7,21,1,,,,,,,
2023,3,7,22,1,,,,,,,
2023,3,7,23,1,,,,,,,
2023,3,7,24,1,,,,,,,
2023,3,7,25,1,,,,,,,
2023,3,7,26,1,,,,,,,
2023,3,7,27,1,,,,,,,
2023,3,7,28,1,,,,,,,
2023,3,7,29,1,,,,,,,
2023,3,7,30,1,,,,,,,
2023,3,7,31,1,,,,,,,
2023,3,7,32,1,,,,,,,
2023,3,7,33,1,,,,,,,
2023,3,7,34,1,,,,,,,
2023,3,7,35,1,,,,,,,
2023,3,7,36,1,,,,,,,
2023,3,7,37,1,,,,,,,
2023,3,7,38,1,,,,,,,
2023,3,7,39,1,,,,,,,
2023,3,7,40,1,,,,,,,
2023,3,7,41,1,,,,,,,
2023,3,7,42,1,,,,,,,
2023,3,7,43,1,,,,,,,
2023,3,7,44,1,,,,,,,
2023,3,7,45,1,,,,,,,
2023,3,7,46,1,,,,,,,
2023,3,7,47,1,,,,,,,
2023,3,8,0,1,,,,,,,
2023,3,8,1,1,,,,,,,
2023,3,8,2,1,,,,,,,
2023,3,8,3,1,,,,,,,
2023,3,8,4,1,,,,,,,
2023,3,8,5,1,,,,,,,
2023,3,8,6,1,,,,,,,
2023,3,8,7,1,,,,,,,
2023,3,8,8,1,,,,,,,
2023,3,8,9,1,,,,,,,
2023,3,8,10,1,,,,,,,
2023,3,8,11,1,,,,,,,
2023,3,8,12,1,,,,,,,
2023,3,8,13,1,,,,,,,
2023,3,8,14,1,,,,,,,
2023,3,8,15,1,,,,,,,
2023,3,8,16,1,,,,,,,
2023,3,8,17,1,,,,,,,
2023,3,8,18,1,,,,,,,
2023,3,8,19,1,,,,,,,
2023,3,8,20,1,,,,,,,
2023,3,8,21,1,,,,,,,
2023,3,8,22,1,,,,,,,
2023,3,8,23,1,,,,,,,
2023,3,8,24,1,,,,,,,
2023,3,8,25,1,,,,,,,
2023,3,8,26,1,,,,,,,
2023,3,8,27,1,,,,,,,
2023,3,8,28,1,,,,,,,
2023,3,8,29,1,,,,,,,
2023,3,8,30,1,,,,,,,
2023,3,8,31,1,,,,,,,
2023,3,8,32,1,,,,,,,
2023,3,8,33,1,,,,,,,
2023,3,8,34,1,,,,,,,
2023,3,8,35,1,,,,,,,
2023,3,8,36,1,,,,,,,
2023,3,8,37,1,,,,,,,
2023,3,8,38,1,,,,,,,
2023,3,8,39,1,,,,,,,
2023,3,8,40,1,,,,,,,
2023,3,8,41,1,,,,,,,
2023,3,8,42,1,,,,,,,
2023,3,8,43,1,,,,,,,
2023,3,8,44,1,,,,,,,
2023,3,8,45,1,,,,,,,
2023,3,8,46,1,,,,,,,
2023,3,8,47,1,,,,,,,
2023,3,9,0,1,,,,,,,
2023,3,9,1,1,,,,,,,
2023,3,9,2,1,,,,,,,
2023,3,9,3,1,,,,,,,
2023,3,9,4,1,,,,,,,
2023,3,9,5,1,,,,,,,
2023,3,9,6,1,,,,,,,
2023,3,9,7,1,,,,,,,
2023,3,9,8,1,,,,,,,
2023,3,9,9,1,,,,,,,
2023,3,9,10,1,,,,,,,
2023,3,9,11,1,,,,,,,
2023,3,9,12,1,,,,,,,
2023,3,9,13,1,,,,,,,
2023,3,9,14,1,,,,,,,
2023,3,9,15,1,,,,,,,
2023,3,9,16,1,,,,,,,
2023,3,9,17,1,,,,,,,
2023,3,9,18,1,,,,,,,
2023,3,9,19,1,,,,,,,
2023,3,9,20,1,,,,,,,
2023,3,9,21,1,,,,,,,
2023,3,9,22,1,,,,,,,
2023,3,9,23,1,,,,,,,
2023,3,9,24,1,,,,,,,
2023,3,9,25,1,,,,,,,
2023,3,9,26,1,,,,,,,
2023,3,9,27,1,,,,,,,
2023,3,9,28,1,,,,,,,
2023,3,9,29,1,,,,,,,
2023,3,9,30,1,,,,,,,
2023,3,9,31,1,,,,,,,
2023,3,9,32,1,,,,,,,
2023,3,9,33,1,,,,,,,
2023,3,9,34,1,,,,,,,
2023,3,9,35,1,,,,,,,
2023,3,9,36,1,,,,,,,
2023,3,9,37,1,,,,,,,
2023,3,9,38,1,,,,,,,
2023,3,9,39,1,,,,,,,
2023,3,9,40,1,,,,,,,
2023,3,9,41,1,,,,,,,
2023,3,9,42,1,,,,,,,
2023,3,9,43,1,,,,,,,
2023,3,9,44,1,,,,,,,
2023,3,9,45,1,,,,,,,
2023,3,9,46,1,,,,,,,
2023,3,9,47,1,,,,,,,
2023,3,10,0,1,,,,,,,
2023,3,10,1,1,,,,,,,
2023,3,10,2,1,,,,,,,
2023,3,10,3,1,,,,,,,
2023,3,10,4,1,,,,,,,
2023,3,10,5,1,,,,,,,
2023,3,10,6,1,,,,,,,
2023,3,10,7,1,,,,,,,
