TIMESTAMP;kurzwEinstrahlung_300cm;kurzwAusstrahlung_300cm;Nettostrahlung_300cm;PPFDEinstrahlung_300cm;PPFDAusstrahlung_300cm;Bodenwaermefluss;Luftdruck;Lufttemperatur_40cm;Lufttemperatur_200cm;RelativeFeuchte_40cm;RelativeFeuchte_200cm;Wasserdampfdruck_200cm;Wasserdampfdefizit_200cm;Niederschlag_I_150cm;Niederschlag_II_150cm;Windgeschw_380cm;Windrichtung_380cm;Bodentemp_1_30cm;Bodentemp_2_30cm;Bodentemp_3_30cm;Bodenfeuchte_1_30cm;Bodenfeuchte_2_30cm;Bodenfeuchte_3_30cm
-;Wm-2;Wm-2;Wm-2;umolm-2s-1;umolm-2s-1;Wm-2;hPa;degC;degC;%;%;hPa;hPa;mm;mm;ms-1;deg;degC;degC;degC;%;%;%
2024-05-08;311,9133680555554;64,79721527777781;149,94183333333328;615,1032638888889;43,44693055555557;10,254402777777772;996,0249305555553;12,739993055555558;12,832513888888888;75,50778472222228;65,87140277777776;9,127821137304501;6,431005355424533;0,0;0,0;1,1349444444444439;8,647459755503538;16,180076388888875;16,66360416666665;12,02752777777777;26,946548611111098;36,040048611111104;31,45136805555556
2024-05-09;320,9361041666666;66,12856249999996;152,02724999999995;632,5760972222224;44,32457638888888;10,056770833333326;997,2073055555556;13,297687499999999;13,517784722222217;76,13928472222221;64,5560625;9,344904662129213;7,304552145600748;0,0;0,0;1,0206319444444443;43,21925358964141;16,41583333333332;16,806791666666662;12,436111111111108;26,73190972222222;35,62830555555555;31,11643055555556
2024-05-10;286,5790138888888;58,81822916666665;134,83548611111107;564,926131944444;39,0258263888889;10,556951388888892;994,8666041666669;14,959062500000007;15,212805555555551;76,73235416666664;64,62543750000002;10,461771668594363;7,918155761053118;0,0;0,0;0,9684375000000001;41,536350923733515;16,716729166666656;17,129499999999997;12,898618055555556;26,591208333333345;35,20638888888889;30,77080555555555
2024-05-11;243,71496527777768;50,70993055555557;115,57705555555555;485,8566597222223;32,737284722222235;10,106138888888896;993,7168333333333;15,429611111111114;15,707361111111112;80,46874305555555;70,6325;12,187422803277263;6,646560523778863;0,0;0,0;1,0564722222222225;41,75251451187948;16,979465277777777;17,399909722222212;13,24249305555556;26,361527777777777;34,902354166666676;30,477340277777767
2024-05-12;323,99445833333345;67,86468749999999;145,82092361111106;641,7747708333335;42,22813888888889;13,44399305555555;990,7429861111109;16,180784722222214;16,24152083333333;74,66013194444446;64,51335416666666;11,51393753384502;7,707605850012251;0,0;0,0;2,116395833333333;94,135145376959;17,274812499999996;17,762618055555564;13,546645833333333;26,05743055555556;34,46954166666667;30,188729166666658
2024-05-13;316,17156249999994;65,75061111111113;145,44429861111115;625,0209027777779;40,68863194444446;17,788111111111093;985,4239097222221;19,100625000000015;19,13938194444444;68,13850694444439;56,523499999999984;12,142255208135962;10,928267505728618;0,0;0,0;2,200486111111111;104,0774509749163;17,776666666666657;18,015041666666676;13,990409722222216;25,629479166666655;33,903777777777776;29,791909722222222
2024-05-14;332,13599305555573;70,9826597222222;143,04411805555551;646,7840277777777;42,73344444444444;12,422840277777787;981,4570277777776;18,91991666666666;19,154576388888884;62,65272916666668;50,73701388888888;10,886686591261888;12,106763784349624;0,0;0,0;2,8619305555555563;95,8554788954984;18,20964583333333;18,44372222222221;14,366569444444448;25,103930555555564;33,22024305555555;29,330444444444442
2024-05-15;315,8210277777779;69,01999305555555;127,85869444444445;610,2887291666665;41,351229166666656;10,264756944444448;979,2784513888887;19,66914583333333;19,647715277777777;54,231423611111126;44,8642638888889;9,98956749628821;13,547788478114063;0,0;0,0;3,2911597222222215;103,47334238888565;18,434923611111113;18,646798611111112;14,440548611111105;24,47897222222222;32,4487986111111;28,82434027777778
2024-05-16;152,44330555555555;34,644111111111116;39,03237499999999;302,9423611111109;25,24484027777778;0,7480416666666677;978,3943611111113;16,38868750000001;16,440548611111115;77,70654166666668;69,32286805555552;12,795696722295304;6,132212977517169;5,2;4,7;2,794333333333334;98,3520229072007;18,438756944444435;18,607923611111122;14,329305555555562;24,03714583333334;31,83969444444444;28,467486111111107
2024-05-17;245,4733819444445;50,98445138888888;103,06796527777776;484,4591041666666;39,89772916666669;4,837069444444447;978,6876388888886;16,307215277777775;16,283875;77,27867361111115;67,9007291666667;12,24911769508393;6,665665990139569;0,0;0,0;2,878854166666665;98,79132986832468;18,06615972222222;18,308888888888884;13,963763888888892;23,952354166666662;31,604131944444436;28,361465277777775
