TIMESTAMP_START,TIMESTAMP_MITTE,TIMESTAMP_ENDE,kurzwEinstrahlung_43m,kurzwAusstrahlun_43m,langwEinstrahlung_43m,langwAusstrahlung_43m,Luftdruck_43m,Lufttemperatur_43m,RelativeFeuchte_43m,Wasserdampfdruck_43m,Wasserdampfdefizit_43m,Niederschlag_43m,Windgeschw_I_43m,Windgeschw_II_43m,BestandsNiederschlag_1m,Bodentemp_1_5cm,Bodentemp_2_5cm,Bodentemp_3_5cm,Bodentemp_4_5cm,Bodentemp_1_15cm,Bodentemp_2_15cm,Bodentemp_3_15cm,Bodentemp_4_15cm,Bodentemp_1_30cm,Bodentemp_2_30cm,Bodentemp_3_30cm,Bodentemp_4_30cm
-,-,-,Wm-2,Wm-2,Wm-2,Wm-2,hPa,degC,%,hPa,hPa,mm,ms-1,ms-1,mm,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC,degC
2023-01-01 00:00:00,2023-01-01 00:15:00,2023-01-01 00:30:00,-1.3246666666666667,0.8576666666666667,320.19753610326273,379.0505361032627,956.0,13.453333333333333,57.56333333333333,8.893061068809322,6.5561156098796385,0.0,8.014000000000001,7.621333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 00:30:00,2023-01-01 00:45:00,2023-01-01 01:00:00,-1.7673333333333332,1.2083333333333333,299.9916058237815,377.9086058237815,956.0,13.326666666666666,57.79666666666666,8.855598211230117,6.466389581428256,0.0,7.907333333333334,7.522999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 01:00:00,2023-01-01 01:15:00,2023-01-01 01:30:00,-1.716333333333333,1.1996666666666667,303.8426851076346,377.1790184409679,956.0,13.156666666666666,58.376666666666665,8.845658355036093,6.307071083157409,0.0,7.362666666666667,7.006666666666668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 01:30:00,2023-01-01 01:45:00,2023-01-01 02:00:00,-1.4269999999999998,1.0126666666666668,314.7483272106885,377.0229938773552,956.0,13.06,58.576666666666675,8.820015879472967,6.237201236795682,0.0,7.032,6.596333333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 02:00:00,2023-01-01 02:15:00,2023-01-01 02:30:00,-1.8136666666666665,1.2516666666666667,297.4174804611821,375.6851471278488,956.0,12.886666666666668,58.72666666666667,8.742799939383653,6.144474335875151,0.0,7.547666666666667,7.086666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 02:30:00,2023-01-01 02:45:00,2023-01-01 03:00:00,-1.8613333333333335,1.3046666666666666,296.00028792060306,374.5519545872697,956.0,12.663333333333334,59.339999999999996,8.70564641329666,5.965142958622216,0.0,6.954000000000001,6.3693333333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 03:00:00,2023-01-01 03:15:00,2023-01-01 03:30:00,-1.8786666666666667,1.4313333333333331,294.5202455707074,373.87424557070744,956.0,12.503333333333332,59.65,8.659627405404052,5.857769753697461,0.0,6.834333333333333,6.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 03:30:00,2023-01-01 03:45:00,2023-01-01 04:00:00,-1.8046666666666669,1.4110000000000003,296.59264803093333,373.60798136426666,956.3333333333334,12.476666666666667,59.39333333333334,8.607263430177522,5.884705528478088,0.0,6.6306666666666665,6.149333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 04:00:00,2023-01-01 04:15:00,2023-01-01 04:30:00,-0.8119999999999999,0.6763333333333333,338.4326275930105,375.0439609263439,957.0,12.5,59.00666666666666,8.56435534736621,5.949861149130589,0.0,7.846666666666667,7.390666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-01 04:30:00,2023-01-01 04:45:00,2023-01-01 05:00:00,-1.018,0.6203333333333333,331.9703749627391,375.05437496273913,957.0,12.549999999999999,58.843333333333334,8.568760691566995,5.993229947248494,0.0,7.962666666666666,7.473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
