30min,airTemperature,day_of_year,incomingShortwaveRadiation,location,year,H_orig,LE_orig
24,12.123333333333331,140,497.0666666666666,1,2023,152.9618,66.557
13,13.236666666666666,183,118.46666666666664,1,2023,-16.510460000000002,51.141000000000005
33,20.42233333333333,148,207.98033333333333,0,2024,11.49666,53.271
23,18.82,151,903.6666666666666,1,2023,354.0061,201.81
35,16.242666666666665,145,299.295,0,2023,27.12475,46.91
18,16.866666666666664,194,680.5333333333334,1,2023,194.3562,131.91
11,8.31,147,136.79999999999998,1,2023,10.17438,27.588
25,17.453,124,620.064,0,2023,64.08405,117.6
3,10.523333333333332,129,-2.5083333333333337,1,2023,-28.711059999999996,2.0806
33,21.427333333333337,161,533.926,0,2024,50.43042,147.62
15,7.866333333333333,145,151.73333333333335,1,2023,55.40054,24.226
34,3.7396666666666665,64,51.97233333333333,0,2023,-7.90943,12.108
17,10.812666666666669,123,674.1516666666666,0,2023,152.2265,143.77
9,13.023333333333332,137,34.11333333333334,1,2024,-13.49175,4.7462
31,15.483666666666666,125,126.33833333333337,0,2024,-3.6257,48.963
46,11.53,151,-0.73,1,2024,-13.676479999999998,-1.8294
39,14.996666666666668,194,5.6113333333333335,1,2023,-29.17105,30.177
23,14.453333333333331,200,96.8,1,2023,-81.24987,138.84
28,20.4,199,770.2666666666668,1,2023,235.6522,161.15
33,10.765,109,300.0403333333333,0,2024,30.63397,71.592
7,19.195000000000004,197,-1.9910000000000003,0,2023,-17.94671,18.504
3,7.962000000000001,118,-2.599,1,2024,-29.28319,2.4247
1,12.696666666666667,130,-0.9666666666666668,1,2023,-28.42912,8.5018
13,10.273333333333332,162,353.59999999999997,1,2024,69.8146,54.032
6,17.799999999999997,200,-1.974,1,2023,-34.66707,2.9463
2,18.136666666666667,122,-2.6380000000000003,1,2024,-54.94766,14.021
43,20.409666666666663,141,-3.691333333333333,0,2023,-54.62436,27.319000000000003
15,19.31,173,389.8666666666666,1,2023,55.68877,81.836
18,15.255333333333333,154,79.48,0,2024,9.34337,10.942
42,13.737333333333332,167,-1.5386666666666666,0,2023,-3.630819999999999,2.2976
8,15.329999999999998,142,1.3043333333333331,1,2023,-71.0027,14.32
23,27.529666666666667,173,742.948,0,2023,101.2053,150.76
40,11.21,130,-0.1883333333333333,1,2023,-12.32354,27.641
5,7.664333333333334,145,-1.8306666666666669,1,2023,-23.44702,-9.6992
26,17.645,152,905.648,0,2023,169.4498,111.57
46,14.616666666666667,133,-1.6413333333333335,1,2024,-58.49604,14.907
3,8.031666666666666,145,-1.671,1,2023,-38.75992,-9.5515
46,14.706666666666669,183,-1.3026666666666666,1,2023,-34.264070000000004,5.8985
26,29.973333333333333,190,792.5666666666666,1,2023,184.3331,128.03
36,19.863333333333333,203,177.39999999999998,1,2023,-9.72197,63.092
41,16.403333333333332,212,-0.7163333333333335,1,2023,-47.92987,49.031000000000006
11,1.8986666666666665,112,21.51733333333333,0,2024,-16.3056,3.2429
41,21.186666666666667,97,-2.5396666666666667,1,2024,-71.97168,12.895
8,12.439,138,-1.0483333333333336,0,2024,-44.93652,15.8
38,16.006666666666668,148,22.05333333333333,1,2024,-4.98629,32.681
46,15.19,156,-1.7986666666666666,1,2024,-46.38063,3.6887
18,13.276666666666666,159,640.0333333333333,1,2024,191.8524,127.63
16,8.201666666666666,144,221.2483333333333,0,2023,41.3092,44.291
15,10.125666666666667,128,303.4883333333333,0,2023,39.81333,40.466
29,7.767,75,318.06199999999995,0,2023,59.040969999999994,69.206
14,22.93133333333334,177,273.45166666666665,0,2023,16.84577,70.26100000000001
9,8.86,162,58.120000000000005,1,2024,-11.02127,3.6722
32,9.608333333333334,107,425.91533333333336,0,2024,55.99805,63.466
44,4.917000000000001,50,-0.5776666666666667,0,2023,-2.2400599999999997,-1.2
5,2.5083333333333333,107,-0.08,1,2024,-45.76633,30.946
40,14.874666666666668,154,3.4459999999999997,0,2023,-29.33592,13.694
44,13.756666666666666,185,-3.0623333333333336,0,2023,-12.49143,4.1909
6,12.432333333333332,138,-2.751333333333333,0,2024,-52.06516,22.737
38,18.422666666666668,167,70.32733333333333,0,2024,-48.4407,51.635
33,20.793333333333333,210,390.2666666666667,1,2023,58.33729,172.85
8,13.243333333333334,137,5.602999999999999,1,2024,-33.54691,10.919
15,14.457333333333333,132,393.0820000000001,0,2024,62.91131,77.938
42,3.732666666666667,115,-0.2593333333333333,0,2024,-4.21028,15.348
33,26.51,195,497.09666666666664,0,2023,42.25526,158.23
15,12.543333333333337,203,401.3,1,2023,58.03135,96.296
26,23.88,162,876.3333333333334,1,2023,318.5906,251.27
44,14.073333333333332,194,-1.425,1,2023,-30.429409999999997,23.53
15,9.126666666666669,150,472.9666666666667,1,2023,114.5133,34.348
31,25.223666666666663,180,687.0303333333335,0,2024,90.16297,178.95
23,14.28,118,614.2333333333333,1,2024,196.1732,44.203
18,16.38,151,709.7000000000002,1,2023,284.2986,211.26
24,25.836666666666662,192,863.6333333333333,1,2023,157.9521,196.66
20,15.93,165,647.4,1,2023,246.5517,157.08
11,14.225333333333332,124,19.208,0,2024,-5.7792,11.782
6,12.416666666666666,141,-1.3849999999999998,1,2023,-31.67993,-0.41443
4,13.153333333333334,167,-1.280333333333333,1,2024,-10.76251,0.8046800000000001
32,2.5976666666666666,57,186.919,0,2023,16.65922,29.336
32,11.47,136,477.93333333333334,1,2023,197.3747,59.818000000000005
20,6.474666666666667,115,339.6413333333333,0,2024,65.83442,80.347
31,21.98,135,574.1999999999999,1,2024,166.0549,193.8
32,22.53333333333333,164,461.26666666666665,1,2023,143.0797,148.15
41,21.793666666666667,179,-0.498,0,2024,-22.12971,0.201
7,16.015,142,-4.232333333333333,0,2023,-19.0719,2.222
46,10.493333333333334,153,-3.062,1,2023,-70.11086,85.57600000000001
24,14.586666666666666,167,604.7666666666668,1,2024,166.3673,124.38
26,13.14,157,302.5,1,2024,116.6823,47.875
26,17.22,132,339.90000000000003,1,2023,91.59758,129.49
23,22.680999999999997,123,843.712,0,2024,117.29,204.05
47,5.659666666666666,136,-2.399666666666667,1,2023,-31.2379,-0.75074
47,25.373333333333335,192,-2.3040000000000003,1,2023,-26.80532,7.3515
8,11.863333333333337,143,2.1199999999999997,1,2023,-52.95346,68.77199999999999
35,25.33,181,212.9333333333333,1,2024,10.38669,84.031
23,14.640666666666666,145,909.1203333333332,0,2023,181.6086,139.82
40,16.12,144,4.903666666666666,1,2024,-40.0543,8.0809
31,20.86466666666667,204,251.54100000000005,0,2023,10.88096,116.1
43,-0.9603333333333334,58,-5.261666666666667,0,2023,-12.04387,1.0394
9,16.263333333333332,177,49.13666666666668,1,2024,-54.454240000000006,28.491999999999997
3,10.83,152,-0.4646666666666667,1,2024,-11.24269,-4.2971
36,18.569999999999997,132,186.6,1,2024,16.48999,32.923
31,21.796666666666667,168,392.1,1,2023,31.224729999999997,103.42
25,24.89,142,474.2103333333334,0,2023,19.77301,108.05
24,18.523333333333337,98,461.23333333333335,1,2024,142.4562,55.942
18,26.766333333333336,177,680.7676666666666,0,2023,71.00298000000001,182.75
15,14.101333333333336,141,275.7746666666667,0,2023,31.74843,48.01
1,10.353333333333332,140,-0.9536666666666668,1,2023,-31.015590000000003,-0.42494
23,20.076666666666664,142,542.0333333333333,1,2024,107.5609,258.74
24,18.557333333333332,207,823.0176666666666,0,2023,139.0382,281.87
18,18.909333333333336,168,751.7983333333333,0,2024,85.0084,147.73
12,14.007333333333332,208,59.044,0,2023,-8.04767,8.8969
37,26.570333333333338,176,144.46266666666668,0,2023,-8.31708,36.937
21,0.4933333333333334,57,198.93133333333333,0,2023,19.25295,28.451
17,13.908333333333331,129,580.3043333333334,0,2024,96.64587,110.02
39,18.603333333333335,147,22.846666666666668,1,2024,-7.49653,8.4328
44,16.983333333333334,135,-2.6336666666666666,1,2024,-65.65678,14.38
31,17.82,211,581.2333333333332,1,2023,132.5257,190.94
0,15.863333333333337,170,-1.872,1,2024,-40.96125,24.149
20,13.107,164,225.31233333333333,0,2024,25.24021,49.345
11,9.934,119,8.651666666666666,0,2023,-6.556139999999999,10.523
7,11.22,178,-0.2496666666666665,1,2023,-47.36762,2.9494
3,19.641333333333336,197,-2.0316666666666667,0,2023,-13.64272,12.281
11,7.909666666666666,150,110.75933333333334,0,2023,4.01196,14.723
40,7.320333333333333,51,-1.0490000000000002,0,2023,-9.34418,7.8715
3,9.909999999999998,128,-1.173,1,2024,-37.83755,18.918
25,18.947333333333333,203,332.327,0,2023,49.81139,124.65
46,14.466666666666669,118,-2.677666666666667,1,2024,-46.51953,7.5291
25,16.292666666666666,125,405.448,0,2024,42.25448,100.42
43,9.733333333333334,105,-1.0556666666666663,1,2024,-14.61367,4.8283
29,8.095666666666666,47,254.45366666666663,0,2023,43.00187,27.691999999999997
36,21.25,193,210.0666666666667,1,2023,8.65809,96.824
1,12.326666666666668,133,-2.356,1,2024,-43.79668,24.561
32,21.25433333333333,161,611.607,0,2024,74.43578000000001,174.98
28,17.7,178,404.0333333333333,1,2023,66.28905999999999,113.4
12,7.77,128,151.95433333333335,0,2023,14.42612,18.208
31,16.526666666666667,150,595.2666666666667,1,2023,231.3199,87.505
31,22.72,122,565.7666666666668,1,2024,169.3734,158.31
6,13.479333333333336,136,-5.467333333333333,0,2024,-59.0383,14.542
26,21.0,168,870.6666666666666,1,2023,214.3475,159.03
16,12.52,158,485.4666666666667,1,2024,122.737,67.994
7,11.39,165,-1.0646666666666669,1,2023,-49.18178,10.383
23,17.81,98,251.86666666666667,1,2024,54.20141,38.726
15,10.046666666666669,161,538.8333333333334,1,2024,131.0906,68.719
10,7.1819999999999995,95,-1.038333333333333,1,2024,-71.18576,1.8307
36,24.116666666666664,197,237.824,0,2023,-15.99855,90.383
33,10.496666666666664,136,289.76666666666665,1,2023,89.21136,41.813
31,15.230333333333334,138,471.881,0,2023,66.85656999999999,112.59
32,21.188999999999997,156,555.5503333333332,0,2024,45.3413,104.5
22,10.943333333333332,163,475.6666666666667,1,2024,234.651,103.4
23,16.856666666666666,168,675.9333333333333,1,2024,175.2883,143.06
5,11.967333333333334,138,-4.028333333333333,0,2024,-52.80449,22.987
38,23.30333333333333,169,60.48,1,2023,-18.10665,18.06
11,12.513333333333334,175,165.93333333333334,1,2024,7.13647,8.2642
15,16.401333333333334,157,316.98966666666666,0,2024,36.52197,62.996
20,14.22,150,124.23333333333332,1,2024,8.88707,30.646
3,8.116666666666667,139,-2.2213333333333334,1,2023,-79.59246,3.8251
34,19.233333333333334,194,219.80000000000004,1,2023,14.933370000000002,77.805
41,10.393333333333333,152,-0.1086666666666666,1,2023,-15.360129999999998,5.7153
16,19.744333333333337,175,576.3183333333333,0,2024,91.05409,135.53
4,12.526666666666666,149,-2.478,1,2023,-41.95778,3.2269
41,9.810333333333334,94,-1.463,0,2024,-10.48647,3.9821
3,14.329666666666668,97,-1.955,0,2024,-25.949070000000003,7.7661
33,5.9366666666666665,114,141.0,1,2024,67.31546,14.896
11,10.89,141,61.27,1,2024,1.73677,4.3839
35,25.30666666666667,176,299.5333333333333,1,2023,30.907659999999996,66.777
5,16.400000000000002,210,-0.5933333333333333,1,2023,-33.7364,18.305
22,14.895333333333332,154,75.66133333333333,0,2024,6.05279,20.787
10,12.53,136,79.48333333333333,1,2024,-26.87908,18.38
21,14.936333333333332,154,74.56833333333333,0,2024,8.32891,21.222
29,2.468,57,277.06233333333336,0,2023,41.14983,50.497
1,10.6,120,-1.8333333333333333,1,2024,-49.28693,7.2154
14,3.353,107,178.3766666666667,1,2024,65.25247,26.275
29,14.013333333333334,143,319.1666666666667,1,2024,21.02672,145.82
24,14.153333333333334,206,254.4,1,2023,10.89755,138.09
21,19.2,166,789.7333333333332,1,2023,380.5604,205.23
15,12.116666666666667,208,107.26666666666668,1,2023,-14.179620000000002,59.788999999999994
23,16.393333333333334,183,450.3333333333333,1,2023,100.9201,143.17
0,7.757000000000001,52,-2.580333333333334,0,2023,-14.14585,16.712
16,2.329,109,134.1,1,2024,32.78113,22.606
22,16.805333333333333,207,587.5056666666667,0,2023,82.48231,156.31
35,12.146666666666668,131,54.26,1,2023,-9.91295,35.921
46,19.930999999999997,141,-2.483,0,2023,-42.88426,24.28
46,13.373333333333337,171,-2.2256666666666667,1,2024,-33.38615,4.4041
14,23.820666666666668,179,367.63966666666664,0,2024,39.83852,83.969
34,15.223333333333334,152,213.23333333333335,1,2024,24.56568,52.403
32,20.846666666666664,199,460.0,1,2023,119.4363,137.29
18,15.037666666666668,118,640.4283333333334,0,2024,98.41406,106.85
34,20.17533333333333,157,173.16233333333335,0,2023,8.22645,33.525999999999996
16,12.836666666666666,167,163.66666666666666,1,2024,-39.58407,101.92
44,13.9,96,-1.602,1,2024,-44.53078,4.7136
40,16.463333333333335,167,7.782333333333334,0,2024,-32.27986,15.792
36,6.517666666666666,109,38.31,1,2024,-15.73544,33.6
27,27.400666666666663,161,585.5973333333333,0,2023,105.4299,152.62
29,17.580333333333332,118,407.4916666666666,0,2024,44.56462,98.127
11,14.826666666666666,170,126.2,1,2024,6.56497,4.4219
44,14.903333333333334,201,-1.8993333333333335,1,2023,-28.75115,6.5696
7,15.424,212,-0.4743333333333333,0,2023,-21.35896,30.965
26,14.0,153,485.5333333333333,1,2023,215.1746,185.77
12,2.5773333333333333,123,161.593,0,2023,21.12503,1.7672
21,7.890666666666665,137,731.7666666666668,1,2023,350.3965,103.79
16,23.66333333333333,190,483.636,0,2023,45.70907,106.36
18,26.496666666666663,190,620.3000000000001,1,2023,102.6623,141.1
18,18.721333333333337,183,696.6936666666667,0,2023,100.643,168.19
45,10.454333333333333,95,-2.443333333333334,0,2024,-11.83059,11.327
18,3.507,63,97.50066666666667,0,2023,17.89923,15.532
7,3.667,144,-1.7426666666666668,1,2023,-40.18272,-5.2311
17,14.155,118,557.626,0,2024,87.69931,97.815
15,10.54,126,181.9333333333333,1,2024,2.85682,48.092
4,7.333000000000001,49,-0.9073333333333332,0,2023,-14.75453,10.035
28,14.563666666666668,76,245.626,0,2023,12.05342,56.927
19,4.707999999999999,61,381.0466666666666,0,2023,56.976769999999995,43.931
22,11.293333333333331,164,765.8333333333334,1,2024,313.1035,109.26
42,14.293333333333331,200,-1.153333333333333,1,2023,-13.74175,6.6454
23,12.163333333333334,131,301.0,1,2023,31.34875,154.5
22,13.246666666666668,152,374.93333333333334,1,2024,81.09895999999999,135.34
12,16.856666666666666,180,116.56666666666666,1,2023,-1.6871599999999998,25.576
11,13.456666666666663,167,88.75333333333333,1,2023,-16.34517,25.430999999999997
34,23.356666666666666,175,392.9666666666667,1,2023,60.74895,146.94
28,20.757,154,784.665,0,2023,114.3822,163.56
46,15.756666666666666,211,-1.397,1,2023,-33.621,11.203
7,9.723333333333333,156,0.0733333333333333,1,2024,-9.11916,0.3301199999999999
35,11.14,155,77.61,1,2024,16.02952,23.336
15,19.66,192,457.6333333333334,1,2023,105.0491,57.154
17,13.673333333333332,174,647.9333333333333,1,2024,120.2102,135.87
16,15.427,156,388.86,0,2024,73.53465,99.885
36,23.207666666666665,97,48.45033333333333,0,2024,-22.43178,25.807
22,13.279000000000002,102,244.34466666666663,0,2024,9.57876,76.492
22,19.896333333333335,146,406.61366666666663,0,2024,38.652440000000006,102.07
17,17.137,150,248.8413333333333,0,2024,33.021190000000004,80.402
33,20.025666666666663,150,488.85533333333336,0,2023,64.62368000000001,69.14399999999999
45,12.806666666666668,147,-2.850666666666667,1,2023,-64.07267,24.786
39,12.840000000000002,72,-3.3369999999999997,0,2023,-43.48045,3.1671
9,16.243333333333336,210,11.512333333333332,1,2023,-22.4497,8.8593
19,18.864,98,326.6743333333333,0,2024,22.24759,67.822
47,8.559333333333333,93,-0.7433333333333333,0,2024,-12.61367,13.198
3,18.101333333333333,171,-0.7236666666666668,0,2023,21.07185,3.0415
18,16.09,175,537.5,1,2024,129.0413,136.39
17,21.137,197,610.1843333333333,0,2023,78.34554,190.41
37,19.017,168,117.31233333333334,0,2024,-14.61531,40.99100000000001
0,3.610666666666667,115,-1.0353333333333332,1,2024,-21.67209,4.3918
21,8.432333333333332,107,397.127,0,2024,83.39859,90.535
17,10.706,95,156.226,0,2024,11.12542,34.245
17,14.2,150,404.8,1,2024,106.7478,47.319
25,16.59,77,631.4746666666666,0,2023,142.7607,132.2
24,26.239,176,612.7563333333334,0,2023,68.6879,197.41
20,13.926333333333334,77,336.73766666666666,0,2023,43.05402,54.96
20,24.827333333333332,160,791.5643333333334,0,2023,128.2016,189.76
36,16.955333333333332,140,188.13866666666664,0,2023,8.49446,30.203000000000003
3,15.183666666666667,123,-4.5633333333333335,0,2024,-44.023959999999995,12.347
39,13.113333333333332,145,8.192,1,2024,-14.78897,45.408
8,12.43,167,2.111,1,2024,-9.29721,6.5815
35,18.99,132,216.4,1,2024,37.15523,42.25
1,4.388,110,-0.6849999999999999,1,2024,-30.41224,5.5792
25,18.33666666666667,204,485.06666666666666,1,2023,70.38251,150.71
18,22.558000000000003,205,309.10266666666666,0,2023,-11.78672,152.68
26,15.949999999999998,207,771.1999999999999,1,2023,210.5151,167.7
7,12.765333333333333,104,-3.94,0,2024,-23.88652,-1.2783
28,6.997666666666667,112,481.1143333333334,0,2024,82.31664,104.35
26,7.234333333333333,116,301.7066666666667,0,2023,42.28273,69.95100000000001
35,18.211,207,78.85633333333332,0,2023,-29.04859,68.233
4,12.786666666666669,141,-1.7016666666666669,1,2023,-41.08521,-2.0171
44,22.47066666666667,169,-3.799333333333333,0,2023,-27.39338,15.146
46,12.743333333333332,207,-2.315,1,2023,-42.880109999999995,-5.0731
16,18.019,178,553.1193333333333,0,2023,100.2029,128.59
8,18.701333333333334,197,-1.903,0,2023,-16.32842,10.98
32,8.31,114,163.59933333333333,0,2024,10.0231,38.324
31,21.054,161,683.5623333333333,0,2024,76.51575,194.31
11,18.173333333333336,176,153.9,1,2023,4.26651,15.307
27,18.21,203,630.9,1,2023,143.7632,150.52
10,15.663333333333334,166,96.57666666666668,1,2023,-14.23179,10.109
2,8.976666666666667,154,-2.830333333333334,1,2023,-47.66236,10.466
23,23.75433333333333,195,855.4843333333333,0,2023,118.4532,218.25
14,17.400000000000002,164,405.6666666666667,1,2023,54.90914,42.756
19,15.866666666666667,209,194.0666666666667,1,2023,10.46833,62.825
30,10.107333333333331,52,79.535,0,2023,8.20242,21.941
28,21.823333333333338,99,440.06666666666666,1,2024,122.3612,15.192
40,17.426333333333332,186,9.120666666666668,0,2023,-17.0201,21.283
40,10.018666666666666,144,0.4009999999999998,0,2023,-52.0941,7.6546
42,16.23,153,0.381,1,2024,-94.16167,41.4
3,2.846,111,0.173,1,2024,-31.388959999999997,31.534
5,15.803333333333333,159,-0.1093333333333333,1,2023,-60.62028000000001,48.2
16,13.463333333333331,186,108.83333333333331,1,2023,-94.72315,143.88
26,19.299333333333333,183,494.6556666666666,0,2023,60.91905,155.59
9,22.893333333333334,190,38.35,1,2023,-17.65221,6.5474
37,19.25933333333333,167,133.06966666666668,0,2024,-41.8093,58.154
20,3.9583333333333335,109,238.0,1,2024,60.83152,106.07
36,21.616666666666664,177,148.32933333333332,0,2023,-21.61674,125.32
18,16.371333333333332,132,707.8916666666668,0,2023,112.7482,178.35
27,13.68,151,249.66666666666663,1,2024,4.00833,96.093
6,13.983333333333334,160,-2.313,1,2024,-9.80621,1.9676
32,23.036,98,254.95266666666663,0,2024,-39.70334,127.34
34,18.202,138,104.33333333333331,0,2024,-15.10507,62.614
40,21.30666666666667,97,-2.556666666666666,1,2024,-44.15831,13.970999999999998
9,1.0253333333333332,116,0.4356666666666666,1,2024,-9.03209,9.717
28,19.935,207,801.0189999999999,0,2023,125.9241,242.36
15,17.535999999999998,138,482.886,0,2024,48.55404,93.846
32,20.38,182,279.0043333333333,0,2024,23.80547,100.96
44,14.464666666666666,96,-3.613,0,2024,-27.96045,4.765
17,12.7,154,131.5,1,2024,42.5757,-27.188
1,14.083333333333334,182,-2.2213333333333334,1,2023,-78.81647,28.383000000000003
35,17.03333333333333,153,76.57000000000001,1,2024,-51.16211,54.891000000000005
1,14.736666666666666,184,-0.9083333333333332,1,2023,-36.63501,7.0474
28,20.860000000000003,98,524.6333333333333,1,2024,258.7298,61.722
2,10.903333333333334,131,-0.6749999999999999,1,2023,-1.53,-2.0614
9,16.39333333333333,162,40.406666666666666,1,2023,-35.19027,17.222
36,13.826666666666668,153,76.26,1,2023,11.41577,39.373000000000005
29,20.379,184,507.013,0,2023,65.42367,170.63
31,19.064333333333337,212,110.57833333333332,0,2023,-6.779719999999999,69.753
25,22.372666666666664,148,771.3753333333334,0,2024,87.75455,197.35
20,17.389666666666667,186,410.2226666666666,0,2023,53.09025,207.92
45,-0.9146666666666666,113,-4.883,0,2024,-6.273630000000001,1.4056
20,11.953333333333331,124,313.76666666666665,1,2024,40.30049,53.879
28,25.415000000000003,122,703.9440000000001,0,2024,52.38805,167.65
25,15.146666666666668,128,834.6666666666666,1,2023,300.7588,110.5
26,14.526666666666666,150,150.5666666666667,1,2024,15.62374,69.311
14,15.413000000000002,179,406.30633333333327,0,2023,59.228559999999995,70.715
37,6.758666666666667,116,34.10033333333333,0,2023,-24.11194,24.261
26,15.206333333333331,154,117.091,0,2024,12.98034,35.283
27,16.799666666666667,128,619.8820000000001,0,2024,62.199169999999995,124.27
29,3.0589999999999997,58,178.37066666666666,0,2023,19.48443,21.717
24,23.375,142,547.6126666666667,0,2024,52.19218,149.88
21,13.058333333333332,102,212.04466666666667,0,2024,8.19356,91.47
7,15.896666666666668,163,-1.279,1,2023,-70.80405999999999,22.426
39,14.07,152,22.116666666666664,1,2024,-20.46469,4.9884
6,14.336666666666666,148,-2.2503333333333333,1,2024,-29.34647,0.33594
6,15.28,188,-2.8249999999999997,1,2023,-23.3444,2.1809
13,13.816666666666665,182,200.73333333333335,1,2023,10.63737,41.489
6,19.365,197,-3.8766666666666665,0,2023,-24.26728,33.476
30,9.096666666666666,114,299.637,0,2024,43.75756,71.17
47,7.111666666666667,79,-0.6619999999999999,0,2023,-5.23654,6.7609
36,19.673333333333332,175,281.3666666666666,1,2024,49.35734,85.734
44,14.546666666666669,142,-0.417,1,2023,-40.91771,32.486999999999995
46,16.573333333333334,203,-1.0123333333333333,1,2023,-26.4779,8.8854
40,7.886333333333333,92,-0.904,0,2024,-25.15345,34.259
24,11.69,102,335.36666666666673,1,2024,100.6524,22.966
18,21.573333333333338,176,676.1666666666666,1,2023,135.2898,131.93
32,21.44333333333333,185,199.14866666666668,0,2023,-7.93248,78.741
33,14.278999999999998,163,255.61233333333337,0,2024,25.50553,73.1
1,12.656666666666666,172,-2.273,1,2024,-46.0601,8.6788
3,8.910333333333334,101,-2.3986666666666667,0,2024,-23.811729999999997,15.53
31,12.796333333333331,101,264.69233333333335,0,2024,21.60657,65.664
17,16.145666666666667,134,559.7956666666665,0,2023,72.40485,132.44
40,18.513333333333332,203,0.6926666666666668,1,2023,-28.09995,9.7957
33,17.53,144,121.33333333333331,1,2024,1.48338,62.975
17,12.006,164,243.09,0,2024,25.93515,72.831
10,14.796666666666669,142,64.98666666666666,1,2023,-13.58965,4.162
30,16.56,118,447.1000000000001,1,2024,129.2507,19.447
19,2.264666666666667,64,81.33300000000001,0,2023,12.79265,22.673
43,2.4566666666666666,63,-1.005,0,2023,-9.91764,8.1993
37,18.783333333333335,170,84.75666666666667,1,2024,-27.935059999999996,35.012
7,11.196666666666667,172,0.417,1,2024,-46.08203,-0.94222
19,15.115666666666668,154,72.62166666666667,0,2024,7.58529,25.531
14,6.148000000000001,137,223.9666666666667,1,2023,73.64766999999999,52.372
22,18.51666666666667,173,278.40000000000003,1,2024,32.020579999999995,77.507
19,15.266666666666666,185,603.9333333333333,1,2023,158.7648,145.9
1,13.36,171,-0.0866666666666666,1,2024,26.54068,-96.152
12,18.795666666666666,98,23.860666666666663,0,2024,-49.851409999999994,28.426
27,26.283333333333335,171,597.0500000000001,0,2023,77.95794000000001,172.38
4,18.34,176,-2.448,1,2023,-16.88575,3.7984
19,11.513333333333334,105,359.2,1,2024,113.3275,29.246
21,20.673333333333332,122,747.1,1,2024,270.4643,142.49
6,7.396000000000001,145,-1.832,1,2023,-31.22938,-11.76
7,14.136666666666663,148,-1.7963333333333331,1,2024,-37.45106,3.2014
10,8.591666666666667,127,2.7756666666666665,0,2023,-5.126119999999999,29.924
17,25.2,190,556.7666666666665,1,2023,116.1612,185.8
0,16.786333333333335,105,-4.488,0,2024,-39.91712,6.1123
43,17.133333333333336,104,-1.9203333333333337,1,2024,-61.648030000000006,-8.0227
28,21.17,130,804.4386666666666,0,2024,82.37654,111.67
24,16.16,154,915.6666666666666,1,2023,351.499,144.33
35,7.063,47,-1.7293333333333336,0,2023,-15.24651,8.8693
3,14.897333333333334,150,-1.3433333333333335,0,2024,-19.56746,20.738000000000003
10,9.14,140,17.13,1,2023,-0.52932,3.3082
29,19.683333333333337,185,624.7666666666667,1,2023,198.2864,271.62
35,1.6796666666666666,58,6.866,0,2023,-6.42765,12.28
15,14.526666666666666,99,237.76666666666668,1,2024,18.40377,37.593
13,13.955333333333334,199,280.86566666666664,0,2023,40.249390000000005,27.623
16,19.067666666666664,161,547.5970000000001,0,2023,108.7876,89.912
28,7.236333333333333,110,56.96166666666667,0,2024,-1.73324,8.6682
19,6.933,136,445.3333333333333,1,2023,70.26178,101.75
14,13.043333333333337,167,44.343333333333334,1,2024,-41.21085,74.003
19,10.032000000000002,123,755.933,0,2023,155.9522,136.43
17,9.683333333333334,153,598.3666666666667,1,2023,106.6671,24.623
24,22.366333333333333,160,930.863,0,2024,102.6726,228.18
34,8.249666666666668,113,384.84133333333335,0,2024,58.18063000000001,61.76
46,15.906,205,-2.659333333333333,0,2023,-13.09714,9.8658
25,20.676666666666662,193,709.4333333333334,1,2023,177.4086,176.96
29,15.733333333333334,103,223.4,1,2024,79.20336999999999,22.894
32,10.566666666666665,100,67.98666666666666,0,2024,-22.28866,86.11
33,21.540333333333333,204,157.53466666666665,0,2023,-11.72354,88.389
17,21.369333333333337,169,604.859,0,2023,93.77407,107.37
5,17.24566666666667,186,-1.8506666666666665,0,2023,-25.68048,25.645
38,19.066666666666663,187,102.93333333333334,1,2023,-5.3478,33.513000000000005
33,13.104,164,88.55566666666668,0,2024,-10.75795,29.294
7,10.232666666666669,73,-2.2303333333333333,0,2023,-55.93892,22.978
38,12.214999999999998,105,-0.005,0,2024,-26.6811,25.629
44,9.666666666666666,152,-1.343,1,2023,-18.6962,7.4374
18,16.26666666666667,168,709.6,1,2023,181.2386,127.47
5,10.145,96,-2.234,0,2024,-24.34418,4.7302
46,16.69333333333333,135,-2.688333333333334,1,2024,-78.63245,19.224
34,22.589333333333332,180,83.57766666666667,0,2023,-9.03626,59.141000000000005
21,14.967999999999998,77,612.8736666666667,0,2023,120.2887,109.57
30,3.749,107,263.73333333333335,1,2024,29.97143,83.039
12,14.985666666666663,168,127.52066666666668,0,2024,-6.27836,45.01
42,16.656666666666666,123,-1.5733333333333333,1,2024,-10.20808,8.4006
18,23.33666666666667,189,619.2666666666668,1,2023,116.3313,112.9
24,16.954,165,784.9276666666666,0,2024,119.1026,189.28
35,9.76,164,76.89666666666666,1,2024,-56.771840000000005,81.157
32,20.995666666666665,132,556.3199999999999,0,2023,26.171570000000003,132.74
38,10.461,100,-0.598,0,2024,-34.24203,29.231
12,17.563333333333333,178,243.76666666666665,1,2024,24.54584,38.907
26,14.023333333333332,125,332.6666666666667,1,2024,156.705,54.26
21,12.463333333333331,152,857.3333333333334,1,2023,310.7516,84.20700000000001
19,22.453333333333333,161,744.2249999999999,0,2023,113.7471,104.26
43,3.4723333333333333,116,-2.3283333333333336,1,2024,-27.11359,2.3071
7,10.966666666666669,139,-0.415,1,2024,-11.66994,5.2586
