year,month,day,30min,location,incomingShortwaveRadiation,H_orig,LE_orig
2023,5,29,10,1,80.13,-16.2684,5.2016
2023,3,20,46,0,-0.7656666666666666,-4.36673,4.6072
2023,7,6,7,1,-1.4326666666666668,-50.31672,6.5208
2023,7,9,43,0,-5.553999999999999,-63.09966,215.91
2024,5,10,19,0,747.9163333333332,107.528,174.5
2023,6,30,8,1,2.0726666666666667,-2.39494,1.3314
2023,6,27,31,0,362.983,42.98618,134.79
2023,7,3,40,1,7.708333333333333,-35.631809999999994,7.2066
2023,5,23,30,0,152.94733333333332,11.30071,112.45
2023,6,9,29,1,338.1666666666667,83.59078000000001,134.5
2024,5,5,33,1,287.8,80.38342,44.299
2023,7,4,20,0,619.2633333333333,130.1373,190.38
2024,6,29,27,1,686.6666666666666,199.6474,148.93
2023,5,20,8,0,-0.8603333333333333,-8.50544,9.4626
2024,5,28,39,1,15.943333333333335,-24.36145,7.632
2023,7,28,43,1,-0.7359999999999999,-15.2781,8.8557
2024,5,17,7,1,-1.8796666666666668,-73.17456999999999,34.588
2024,5,5,44,1,-1.4123333333333334,-25.34992,5.4976
2023,7,23,3,1,-1.5756666666666668,-19.79403,7.681
2023,6,24,22,1,869.6666666666666,173.3867,161.74
2024,4,3,26,1,217.9,86.69442,26.116999999999997
2024,5,12,13,0,281.166,35.11307,44.89
2023,5,29,15,0,472.474,102.5083,84.9
2023,6,29,30,1,216.2,11.99439,65.359
2023,6,27,10,1,120.2,-10.06259,16.789
2024,6,28,20,0,568.1303333333333,60.64358000000001,125.54
2024,4,29,41,1,-2.160666666666667,-55.22308,12.987
2023,5,20,35,1,131.23333333333332,3.2202599999999997,21.667
2023,2,17,1,0,-0.715,-12.84532,5.5695
2024,6,13,17,1,463.3,144.0893,70.745
2023,7,29,16,1,245.80000000000004,10.45225,72.351
2023,5,12,0,1,-1.8516666666666663,-28.99458,14.892
2023,7,19,37,1,91.77,-30.25332,60.92100000000001
2023,4,27,29,0,710.0590000000001,137.047,154.36
2024,4,30,34,1,260.06666666666666,70.44603000000001,43.06
2023,7,3,17,0,687.3663333333334,107.9043,173.67
2024,5,17,44,0,-4.435333333333333,-38.2697,6.9058
2023,6,26,32,1,524.1333333333333,66.87411,178.79
2023,5,29,30,0,692.9693333333333,84.22404,88.595
2024,5,20,47,1,-2.041,-58.75124,11.884
2024,6,20,29,0,275.72066666666666,17.815939999999998,72.594
2024,5,1,40,1,-2.1703333333333337,-55.99822,44.696000000000005
2024,5,6,32,0,118.90566666666666,-1.27424,39.124
2024,6,2,20,0,72.87033333333333,8.11163,33.066
2024,5,25,12,0,210.68233333333333,35.12455,55.068000000000005
2023,7,22,25,1,318.96666666666664,63.34779,105.58
2023,5,21,36,1,173.63333333333335,-16.2432,75.407
2023,6,10,21,0,831.7550000000001,187.8929,192.71
2024,6,21,16,0,397.78933333333333,27.77648,70.827
2023,7,15,4,1,-2.3786666666666663,-46.04176,7.2358
2024,4,5,33,1,48.89333333333334,-11.83057,13.625
2024,6,27,32,0,306.65500000000003,18.42353,132.41
2024,5,22,39,1,7.516000000000001,-28.06089,32.955
2023,5,13,20,0,510.71233333333333,47.77734,154.88
2024,5,10,31,0,672.68,76.4789,153.72
2024,4,11,31,1,313.1666666666667,110.3602,8.9395
2024,4,23,28,1,294.9,81.00819,13.107
2024,6,29,28,0,507.7413333333334,80.11794,201.64
2024,5,16,35,0,35.73333333333333,-2.85661,13.744000000000002
2023,7,15,43,0,-2.427333333333333,-12.12583,5.5807
2024,4,29,29,1,717.3333333333334,249.1251,67.969
2024,6,22,16,0,545.864,71.35432,108.66
2024,4,8,23,1,695.7333333333332,332.6165,69.712
2023,7,17,17,1,607.6333333333333,180.0718,211.16
2023,5,10,26,0,533.4720000000001,72.98833,75.027
2024,5,31,30,1,206.33333333333337,25.02901,49.413
2024,6,23,14,1,319.73333333333335,50.52296,38.823
2024,6,26,31,0,594.5716666666667,43.24186,144.55
2023,6,9,19,0,724.8016666666666,91.00626,143.13
2024,4,5,10,0,-3.264,-9.29481,-96.735
2024,6,27,0,0,-5.852999999999999,-24.58466,51.49100000000001
2023,7,17,34,0,460.2816666666667,48.92188,120.91
2024,4,20,32,0,217.13,24.22379,65.30199999999999
2024,6,1,31,1,282.2,-10.61045,70.545
2023,5,12,1,1,-1.367,-23.40701,19.783
2024,4,25,31,0,105.05866666666668,8.466380000000001,49.765
2023,6,14,18,1,497.7,191.9273,102.74
2024,5,26,22,1,718.0,169.3453,192.82
2024,4,9,20,0,520.3976666666667,50.26687,134.3
2023,6,28,40,1,8.716999999999999,-22.31852,6.249
2024,5,22,41,0,-1.7589999999999997,-14.364,-25.119
2023,7,30,26,1,229.5,3.01445,115.7
2023,5,19,42,1,-1.852666666666667,-40.686609999999995,9.8718
2024,4,6,45,1,-2.619666666666667,-75.85557,16.340999999999998
2023,5,12,6,1,-0.433,-19.54204,16.34
2023,7,6,15,1,435.3333333333333,87.75838,52.254
2024,4,29,20,0,707.055,121.2844,146.5
2023,5,26,38,0,43.214666666666666,-20.38341,13.497
2023,6,2,47,1,-2.728666666666667,-79.40009,75.982
2024,4,2,37,1,2.875666666666667,-65.15754,73.441
2024,5,19,13,1,86.26666666666667,-1.74273,18.546
2023,5,30,34,0,394.42333333333335,36.36567,58.565
2024,5,17,43,0,-4.315,-33.83941,8.5598
2023,5,12,25,0,774.9153333333334,39.93893,169.34
2023,6,26,25,1,388.25,-40.0834,198.23
2023,4,25,31,0,296.28900000000004,31.4982,91.954
2023,5,4,40,0,-4.522,-56.41585,22.765
2023,2,27,32,0,86.82499999999999,6.70736,17.398
2023,7,14,43,0,-4.424666666666667,-20.92458,10.086
2024,4,6,29,1,403.76666666666665,94.0482,45.931
2023,5,23,36,1,170.0666666666667,16.905920000000002,50.353
2023,7,11,36,0,250.4706666666667,-15.881379999999998,74.454
2023,4,30,19,0,716.8543333333333,124.2845,142.3
2023,6,14,30,0,282.9446666666667,68.33211999999999,84.339
2024,4,10,10,0,-1.6740000000000002,-15.76529,9.3037
2024,5,5,21,1,510.73333333333335,143.5467,62.058
2024,4,30,19,1,628.5333333333333,215.4628,81.46300000000001
2024,6,18,4,1,-1.028333333333333,-17.5993,6.7689
2023,6,28,34,1,423.4,122.2924,156.53
2024,4,13,24,0,462.021,38.87075,158.97
2024,5,5,2,1,-0.1533333333333333,-34.78617,52.378
2023,6,24,39,1,43.42000000000001,-12.36154,5.3045
2023,7,15,31,1,471.2999999999999,79.57151999999999,107.22
2024,5,17,31,1,234.53333333333333,21.12606,190.38
2023,7,21,47,1,-0.507,-23.76879,32.568000000000005
2023,6,17,10,1,84.68333333333334,-41.54478,26.745
2023,7,15,39,1,29.02,-76.38314,70.048
2024,6,2,38,0,16.651,-9.38494,22.962
2024,4,4,5,0,-2.433,-33.23291,25.613000000000003
2024,5,27,33,1,132.76666666666668,35.50735,52.781000000000006
2024,4,10,7,0,-3.609,-24.76257,7.4733
2023,6,26,23,1,695.6333333333333,177.3263,182.91
2024,4,29,24,1,779.1666666666666,295.3855,59.486
2023,6,14,13,1,336.5,124.5348,43.917
2023,6,22,24,0,726.3649999999999,121.9904,188.28
2024,6,26,39,1,62.99666666666667,-12.61697,12.86
2023,3,6,26,0,95.01766666666668,13.552829999999998,32.894
2024,5,12,16,0,532.1303333333333,92.59911,91.229
2023,2,18,5,0,-0.7473333333333333,-9.63077,6.4515
2023,7,29,22,1,441.3666666666666,38.8508,180.92
2023,6,3,16,1,588.6,169.94099999999997,99.242
2024,5,16,1,0,-4.5023333333333335,-60.82444,26.156999999999996
2023,6,5,5,1,-2.915666666666666,-43.94286,4.5151
2023,3,11,30,0,266.85033333333337,34.36246,56.61600000000001
2024,6,7,42,0,-4.972666666666667,-24.08184,3.5449
2024,4,2,34,0,80.61266666666667,-11.60684,44.558
2024,6,29,21,0,822.172,94.05152,179.26
2024,5,8,40,1,-1.6076666666666668,-19.74442,7.4043
2024,6,23,40,1,17.209999999999997,-10.8006,5.9796
2024,5,28,0,0,-1.338666666666667,-10.23615,-13.002
2024,5,2,14,0,316.20000000000005,37.31713,49.272
2024,6,28,40,1,14.721666666666666,-26.30528,6.8763
2023,4,26,16,0,352.108,83.81821,64.084
2024,5,2,36,0,140.61833333333334,-34.9127,57.3
2023,7,4,28,1,674.9666666666667,169.8207,207.99
2023,3,4,35,0,4.125333333333333,-7.83846,9.7673
2023,5,28,38,1,77.75333333333334,-19.49048,19.832
2023,7,23,34,0,63.42833333333334,-21.17377,52.174
2024,6,3,13,0,129.56866666666667,12.30049,47.861999999999995
2023,7,13,22,1,635.1,143.7536,156.61
2023,6,11,5,1,-2.2143333333333337,-79.65342,19.487
2023,6,23,38,1,93.43333333333332,-8.24554,21.748
2024,4,22,22,0,477.0223333333334,110.1244,104.64
2024,6,30,37,0,25.664666666666665,-4.99108,19.75
2023,6,7,15,1,147.13333333333333,7.08015,80.891
2023,6,6,20,0,203.1303333333333,11.88849,35.884
2024,4,1,45,0,-0.993,-13.64458,6.4538
2023,5,28,2,0,-4.830666666666667,-9.11832,-1.7152
2023,7,4,19,0,448.1993333333333,55.12749,116.91
2023,6,22,2,1,-1.5956666666666666,-10.82592,1.3718
2023,6,16,32,1,138.06666666666666,24.65579,27.092
2024,4,2,25,0,306.687,26.854359999999996,106.37
2023,7,7,4,1,-2.5783333333333336,-23.97033,2.1447
2024,6,23,23,0,809.4616666666667,113.7703,244.22
2024,4,20,1,0,0.3583333333333333,-14.86071,20.699
2024,5,15,35,1,256.96666666666664,-19.32146,176.99
2023,7,27,8,0,-1.8693333333333335,-9.77151,5.0984
2023,7,11,26,0,875.6156666666667,62.15894,256.56
2024,4,29,31,0,590.907,56.76698,109.49
2023,6,17,11,1,108.16666666666669,-21.26332,26.424
2023,2,26,24,0,338.35666666666674,55.5828,54.953
2023,7,15,24,1,220.5,-19.30291,100.85
2023,5,26,39,0,25.583,-41.06528,29.904
2024,6,14,20,0,741.5783333333334,107.9559,172.42
2023,6,21,42,1,-2.079,-28.110809999999997,12.275
2024,4,15,19,0,343.28566666666666,40.87987,74.22
2023,5,31,25,0,924.274,145.3104,154.27
2023,5,15,16,0,250.60933333333332,20.45134,47.37
2023,7,22,23,0,254.54833333333332,10.90071,79.35300000000001
2024,6,16,17,0,527.6193333333334,65.96279,121.15
2023,5,17,45,1,-2.383,-51.81504,2.5749
2023,3,12,47,0,-1.155333333333333,-28.45152,11.909
2024,4,4,15,1,45.23,-25.407020000000003,44.977
2023,5,18,14,0,334.29866666666663,56.29383000000001,64.066
2023,5,20,30,1,138.73333333333332,70.2,41.86600000000001
2023,6,24,27,0,575.7343333333333,50.20482,163.47
2023,3,13,24,0,114.95300000000002,-11.4456,47.626999999999995
2023,7,10,27,1,706.2666666666668,197.0472,247.83
2024,5,24,40,1,1.3493333333333333,-2.9422200000000003,8.8352
2023,6,1,22,0,868.7666666666668,163.4686,113.97
2024,4,23,43,1,-1.236,-21.64004,3.961
2023,7,22,28,1,417.8333333333333,66.55041999999999,136.35
2023,7,7,27,0,883.293,69.19373,214.35
2024,4,11,33,1,338.1,155.3085,9.284
2023,6,20,28,1,252.83333333333337,38.23956,40.018
2024,5,9,14,0,349.71299999999997,57.52049,53.022
2024,4,21,14,0,272.24533333333335,33.0476,28.921999999999997
2023,3,11,28,0,411.253,74.23701,101.92
2023,7,18,23,0,908.3673333333332,158.0472,229.46
2023,6,17,5,1,-2.3486666666666665,-52.505669999999995,5.9227
2024,5,2,27,0,793.7803333333335,96.45818,215.92
2023,6,10,15,1,464.4333333333334,72.53081999999999,82.007
2024,4,25,35,0,61.69999999999999,-0.7418600000000001,18.137
2023,6,4,9,1,41.446666666666665,-29.01123,7.6579
2024,6,26,1,1,-2.3463333333333334,-55.633880000000005,7.692
2023,7,20,32,1,282.3666666666667,30.46156,75.242
2023,3,11,34,0,79.57000000000001,-5.59965,23.339
2024,5,23,42,0,-4.601666666666667,-12.74626,1.4509
2023,7,26,18,1,416.2,37.54097,219.97
2023,7,13,7,1,-2.463333333333334,-31.01721,5.5411
2023,5,30,24,1,893.0,293.2919,128.39
2024,6,11,4,1,-0.4453333333333333,-13.3106,21.37
2023,7,15,5,1,-2.0473333333333334,-33.10327,3.0562
2024,6,4,42,0,-2.3986666666666667,-15.36241,8.8747
2023,7,1,4,1,-2.1183333333333336,-62.79953,6.7202
2024,6,9,8,1,2.4506666666666668,11.45576,7.0373
2024,4,4,44,1,-1.372,-45.75985,5.9506
2023,7,20,29,1,799.5,293.8279,222.05
2024,4,17,43,1,-0.6143333333333333,-13.04733,3.5698
2023,7,20,21,0,500.00666666666666,68.98376999999999,113.38
2023,5,12,30,0,673.0780000000001,62.170840000000005,214.08
2023,6,12,37,1,165.0,10.41005,74.64699999999999
2023,7,2,32,0,362.86133333333333,30.72697,123.61
2024,5,14,27,0,860.342,111.4461,213.33
2024,6,15,35,1,308.8,43.96915,55.137
2023,6,4,14,0,408.104,71.92699,65.33800000000001
2024,4,6,38,1,-2.146,-32.51027,-27.904
2024,4,7,5,0,-5.8933333333333335,-55.62268,17.194000000000003
2023,5,16,34,0,273.6366666666667,26.37272,53.062
2024,4,16,26,1,369.7000000000001,70.49776999999999,17.703
2023,6,5,33,1,452.5,135.5791,123.35
2023,6,2,8,1,3.1779999999999995,5.52482,5.0998
2024,4,12,22,0,411.4546666666667,51.86869,124.02
2023,6,7,28,1,769.4,231.8055,129.37
2023,7,30,28,1,595.2666666666665,96.73074,183.87
2023,5,17,28,0,816.5676666666667,131.4801,128.98
2024,4,21,4,1,-0.2736666666666666,-0.8769100000000001,-5.3459
2024,5,24,17,1,302.23333333333335,30.19309,33.459
2023,5,14,5,1,-2.123666666666667,-40.53361,5.7354
2024,4,2,47,1,-0.2966666666666667,-39.83624,26.016
2023,5,7,15,0,56.35366666666667,9.23842,16.785
2023,3,20,36,0,2.9459999999999997,-17.977829999999997,27.024
2023,7,15,43,1,-1.001,-75.62996,46.549
2023,5,20,25,0,500.26066666666674,63.7313,109.3
2023,7,7,13,1,321.8333333333333,43.173190000000005,37.777
2023,6,19,7,1,-0.2546666666666666,-5.57953,1.8362
2024,5,28,37,1,126.43333333333334,4.577780000000001,18.639
2023,5,24,3,1,-1.891,-37.95727,3.0573
2023,5,30,22,1,870.0,348.5335,172.42
2024,5,20,34,0,216.55433333333335,16.956670000000003,55.163999999999994
2023,5,21,17,0,348.3533333333333,49.09641,63.988
2023,6,4,32,0,556.3729999999999,48.77963,72.72399999999999
2024,4,5,26,1,262.40000000000003,80.31239000000001,39.986
2023,7,31,46,0,-0.3823333333333332,-10.87668,13.481
2023,7,25,7,1,-0.1123333333333333,-2.75992,8.3797
2024,6,27,17,1,596.9666666666667,87.71459,148.12
2023,5,13,32,1,313.7333333333333,93.82019,84.166
2023,7,20,25,0,831.9593333333332,125.7654,270.06
2023,6,19,47,0,-3.935333333333334,-21.10688,2.9964
2023,7,16,25,0,649.897,88.94359,226.22
2023,5,22,24,1,690.3000000000001,230.6415,139.77
2023,3,16,23,0,620.8919999999999,153.3664,107.74
2023,5,16,1,0,-2.9726666666666666,-21.44106,4.0221
2023,7,28,18,1,231.83333333333337,14.590179999999998,58.342
2023,7,1,40,0,4.420000000000001,-6.809989999999999,13.17
2024,5,31,38,1,56.45333333333334,-13.30317,6.1369
2023,6,30,38,1,51.96000000000001,-15.460120000000002,24.996
2024,6,25,17,1,617.2666666666667,121.9329,77.7
2023,6,12,19,1,769.1666666666666,250.2376,331.41
2023,5,23,7,1,-0.0133333333333333,-42.06221,32.274
2023,7,3,20,0,268.60966666666667,18.31979,111.68
2023,6,8,41,0,-1.9573333333333336,-37.30564,24.049
2023,6,29,17,1,372.06666666666666,62.31998000000001,70.238
2023,7,19,7,1,-1.7353333333333332,-39.54908,16.96
2024,6,22,17,0,658.5423333333333,97.58597,164.14
2023,6,16,13,1,177.70000000000002,24.45177,56.29
2024,6,25,12,1,252.83333333333337,35.726929999999996,63.879
2023,6,15,1,1,-3.058666666666667,-32.35412,1.3146
2024,5,2,28,0,740.1563333333334,73.45725999999999,169.17
2024,4,7,0,1,-2.886000000000001,-27.34287,4.9761
2024,4,21,1,1,-0.453,-6.93496,2.6933
2024,5,8,28,0,812.1316666666667,118.2192,193.01
2023,3,14,3,0,-2.853,-49.92623,17.465999999999998
2024,5,29,10,1,34.61666666666667,-37.22445,24.072
2023,3,1,27,0,531.5993333333334,114.9754,57.792
2023,6,3,4,1,-2.4486666666666665,-60.50544,7.5221
2024,4,3,4,1,-1.0453333333333334,-29.1114,1.3141
2023,6,3,24,0,938.4803333333332,128.5581,156.52
2023,7,6,37,1,166.9333333333333,17.64486,61.974
2023,7,26,20,0,658.3596666666666,81.61906,169.67
2024,5,2,4,1,-2.1983333333333337,-43.67369,5.4848
2023,7,2,16,1,313.6666666666667,49.10635,59.473
2023,6,12,17,1,629.8333333333333,175.2832,105.98
2023,7,10,30,1,729.6333333333332,170.449,166.28
2023,5,12,9,1,5.370666666666668,-32.092290000000006,17.504
2024,4,17,37,1,13.25,-9.63431,3.8162
2023,6,25,7,1,-0.5523333333333333,-20.11519,7.1656
2023,6,22,31,0,52.579,-29.47247,51.083
2023,7,17,30,1,493.03333333333336,109.9988,139.64
2023,7,6,29,0,605.654,75.22466999999999,145.49
2024,4,1,46,1,-0.2536666666666666,-15.70956,-3.5716
2023,7,4,43,1,-1.623,-30.69316,7.032
2023,7,30,44,1,-0.6589999999999999,-38.30896,13.65
2023,7,14,36,0,205.98666666666668,-11.95421,71.191
2024,5,12,45,0,-5.048333333333333,-23.77209,5.4108
2023,5,25,27,1,751.1,246.2465,72.843
2024,5,15,15,0,472.41533333333336,64.87181,102.53
2024,6,21,33,0,430.54733333333337,28.33368,207.97
2024,5,8,28,1,564.6666666666666,193.9689,96.441
2023,7,21,29,1,195.76666666666665,-130.2873,134.84
2023,7,17,2,1,-1.651333333333333,-37.17117,6.2727
2023,7,7,0,1,-2.7703333333333333,-7.5626,5.8789
2024,5,11,6,1,-1.9043333333333337,-45.68253,10.177
2023,3,4,10,0,-0.7786666666666667,-9.66049,6.2231
2024,6,29,20,0,776.6163333333334,84.2388,166.87
2023,7,4,17,0,320.48133333333334,50.54843,110.12
2023,6,13,27,1,770.2666666666668,229.6552,133.95
2024,5,27,3,1,-2.2206666666666663,-33.15549,5.1861
2023,4,28,43,0,-0.2356666666666667,-5.2213199999999995,1.6746
2024,6,23,3,1,-2.4770000000000003,-38.87647,4.9228
2023,6,23,36,0,240.8706666666667,16.07206,106.46
2024,5,16,43,1,-1.0443333333333331,-56.63596,59.973
2023,5,22,15,0,383.15366666666665,30.41352,78.189
2024,6,22,12,1,75.12666666666667,-33.58254,74.062
2024,5,5,37,0,73.71733333333334,-16.88186,18.383
2024,5,5,14,1,143.73333333333332,-29.61679,69.498
2023,5,27,25,0,900.7786666666668,136.6142,180.51
2024,4,5,29,0,58.10166666666667,-38.03968,35.906
2023,7,4,37,1,120.03333333333336,-13.87945,33.546
2024,5,24,20,0,656.0396666666667,94.52599,158.89
2024,5,6,17,1,234.19999999999996,75.82708000000001,38.708
2024,5,30,40,1,4.181666666666667,-7.95395,15.521
2023,6,3,40,1,6.898666666666667,-40.16716,5.4627
2023,5,20,38,1,48.35666666666666,-27.194809999999997,14.887
2024,6,3,32,1,195.13333333333333,38.30172,75.285
2023,2,22,19,0,171.53733333333332,21.46706,20.329
2023,6,17,32,1,362.3333333333333,74.81430999999999,69.58
2023,2,21,18,0,14.778999999999998,-6.667160000000001,-32.52
2024,6,5,8,0,-1.422,-14.15717,22.947
2024,6,8,35,1,245.26666666666665,40.98909,72.553
2023,5,14,0,1,-2.59,-57.30463,3.478
2024,5,2,17,1,534.9333333333334,161.0013,52.096
2024,5,25,23,1,710.3333333333334,198.7094,151.01
2023,6,1,47,0,-1.4003333333333334,-8.04377,8.6088
2024,5,3,18,1,153.53333333333333,20.998,45.512
2024,5,13,36,0,140.156,-15.22153,40.94
2024,5,9,24,0,911.6703333333334,135.4622,187.89
2023,7,15,28,1,450.9666666666667,27.99696,112.16
2023,6,6,16,1,533.4,129.2918,61.148
2024,5,17,47,1,-2.1646666666666667,-72.53851,2.3333
2024,4,13,39,1,-1.9403333333333332,-55.099140000000006,6.2755
2023,7,17,3,1,-1.6716666666666669,-52.46801,9.2563
2024,5,28,8,1,1.1366666666666667,-63.45177,-9.4536
2023,5,8,5,0,-3.064,-14.01474,3.1393
2023,5,21,39,1,17.263333333333332,-80.26762,55.986999999999995
2023,6,7,21,0,259.94766666666663,12.27321,47.268
2023,6,17,23,0,853.7136666666665,138.2545,195.32
2024,6,16,7,1,0.168,-27.44385,5.2359
2023,5,9,9,0,5.353333333333333,-35.31893,8.8624
2024,5,3,24,0,109.669,5.86244,34.815
2024,5,16,27,1,152.06666666666666,24.03989,88.714
2023,6,21,20,1,673.0,184.9686,152.23
2024,6,3,22,0,407.7606666666666,76.33946999999999,113.61
2024,5,17,46,0,-4.318666666666667,-33.403259999999996,3.2248
2023,7,4,5,0,-2.9753333333333334,-23.97557,14.434
2024,4,26,28,0,288.8603333333333,26.243309999999997,86.52
2024,6,24,14,0,392.94166666666666,54.90039,97.249
2023,5,15,38,0,7.058333333333334,-15.77192,24.331999999999997
2023,7,23,18,0,531.3046666666667,28.31807,185.63
2024,6,11,14,0,281.97166666666664,44.61737,85.985
2024,4,15,15,1,84.71,5.9539,67.895
2023,5,26,12,1,134.83333333333334,35.17228,12.258
2024,4,10,37,1,22.926666666666662,-8.44684,-9.58
2023,7,8,26,1,844.0,209.2661,186.97
2023,2,21,25,0,176.554,28.26195,43.248000000000005
2023,6,15,20,0,867.1596666666668,166.9144,149.34
2024,6,22,6,0,-2.273,-22.778879999999997,47.049
2024,5,15,31,0,539.9399999999999,27.101329999999997,183.32
2023,3,16,32,0,121.61533333333334,2.81511,40.306999999999995
2023,7,12,18,1,690.5333333333333,120.8563,206.13
2023,6,16,22,0,711.0443333333334,85.61155,117.12
2024,5,18,21,0,385.4203333333333,64.66776,64.372
2023,3,5,6,0,-1.344,-2.58985,0.64504
2024,6,13,2,1,-2.411666666666666,-33.01336,2.9846
2023,6,11,4,1,-2.1853333333333333,-58.45771,9.3169
2023,7,9,5,1,-2.472,-25.54912,3.7324
2024,5,5,26,0,506.40333333333336,74.20957,164.64
2024,4,5,23,1,362.6333333333334,69.99186999999999,25.349
2024,4,19,18,1,123.5,-70.08285,65.986
2024,4,13,44,1,-1.8583333333333332,-71.62648,-6.369
2023,6,12,25,1,896.3333333333334,284.111,205.69
2023,6,15,5,1,-2.6809999999999996,-12.6593,2.0184
2023,7,12,21,1,781.7333333333332,179.8323,173.41
2023,2,24,18,0,63.812666666666665,6.0464400000000005,29.846
2023,5,26,17,1,592.7666666666667,249.2352,56.642
2023,7,5,12,1,83.21,-75.34407,69.691
2023,6,8,43,1,-0.647,-31.953359999999996,12.435
2024,5,5,0,0,-1.6373333333333335,-21.71617,15.713
2023,6,14,12,1,255.5,79.24933,27.505
2024,5,8,2,1,-0.9066666666666666,-19.477970000000003,10.737
2024,4,29,23,1,839.3333333333334,314.4919,108.58
2023,7,2,17,0,479.047,73.52786,146.21
2023,6,16,26,0,444.2689999999999,62.75111,63.473
2023,3,5,14,0,2.595,-6.60743,3.4853
2024,5,23,21,0,500.722,75.94791,176.1
2023,7,9,20,0,754.3523333333333,57.920480000000005,169.97
2023,5,17,12,1,180.4,38.43711,13.583
2023,6,11,28,1,805.5,301.9667,289.4
2023,7,1,23,1,337.46666666666664,31.04547,129.04
2023,6,15,35,1,312.2333333333333,71.47291,87.209
2024,6,8,10,1,95.94333333333334,-24.02579,8.9374
2024,4,3,36,1,4.044999999999999,-9.05713,14.173
2023,7,12,9,0,-0.1386666666666666,-11.84514,12.152
2024,6,28,27,0,903.81,122.739,235.93
2023,7,11,30,0,705.0413333333332,39.54367,221.23
2024,5,21,44,0,0.2096666666666666,-23.89158,24.496
2023,7,23,11,1,49.93,-13.38035,15.857
2023,7,5,11,0,49.812000000000005,-17.84231,49.731
2024,5,6,26,1,427.6333333333334,149.5261,74.6
2024,5,15,8,1,-0.2293333333333332,-55.8261,8.6845
2024,5,30,31,1,159.1,5.57716,82.488
2024,5,19,45,1,-0.5653333333333334,-17.31438,8.9266
2023,7,23,15,1,343.5333333333333,21.07585,65.609
2024,4,7,36,1,38.84,-10.47558,3.4988
2024,4,29,13,1,164.79999999999998,18.22993,12.371
2023,5,23,14,0,48.909,-9.66713,33.965
2024,6,25,24,0,916.1293333333332,118.4677,207.74
2023,7,7,29,0,802.0783333333334,74.09448,257.09
2023,7,7,13,0,305.84566666666666,30.9515,48.253
2023,5,16,28,1,382.7,164.5405,56.092
2024,5,19,37,1,17.926666666666666,6.9787300000000005,10.644
2023,5,13,15,0,447.254,57.28623,95.906
2024,5,12,34,1,366.93333333333334,90.33983,111.24
2023,7,20,29,0,770.0233333333334,119.0284,256.07
2023,7,27,31,1,156.03333333333333,-19.56936,85.811
2023,5,13,25,0,840.0093333333333,89.97943000000001,238.93
2023,7,4,35,1,251.73333333333332,11.01053,58.218999999999994
2023,6,9,24,1,864.3333333333334,292.534,237.35
2023,4,28,7,0,-1.529,-16.03979,14.547
2024,5,7,11,1,21.796666666666667,-16.645,15.834
2023,5,22,26,1,448.2000000000001,88.92211,100.51
2024,4,14,20,0,336.31733333333335,27.78722,102.91
2023,5,31,26,0,859.4623333333334,120.1253,187.65
2023,7,29,46,0,-3.1169999999999995,-7.43683,2.1659
2023,6,5,29,0,651.378,68.07304,111.96
2024,6,28,41,1,0.0943333333333332,-20.99071,5.6703
2024,6,14,0,1,-1.3506666666666665,-13.59986,3.9354
