year,day_of_year,30min,location,incomingShortwaveRadiation,soilHeatflux,waterPressureDeficit,H_orig,LE_orig
2024,105,4,0,-4.007000000000001,-4.136666666666667,4.284808739796459,-21.27732,2.4248
2023,169,29,1,768.4333333333334,-32.712555354219965,22.06925489603306,194.086,186.01
2024,121,23,0,815.5966666666667,96.35233333333332,13.303539938626418,134.7574,180.78
2023,61,23,0,565.0186666666667,9.034333333333334,4.931888819052233,120.3995,56.868
2023,188,36,1,239.1,-49.14365834321196,19.6479471030003,6.52991,67.173
2023,149,13,1,309.1666666666667,-32.97813455596761,4.394774453448544,84.01718000000001,46.226000000000006
2023,143,0,1,-0.4813333333333333,-32.13978713028756,1.153287728172053,-13.44622,-9.0109
2024,168,39,0,64.99433333333333,-0.9106666666666668,9.97523771328971,-27.30842,56.37
2023,165,40,1,10.120333333333331,-27.385051040144784,8.892240981391783,-28.54715,14.274
2024,135,31,1,574.1999999999999,-12.83636592636089,15.925338727180954,166.0549,193.8
2023,169,15,1,470.4333333333334,-29.652677706619393,10.338035982805753,164.6532,30.896
2023,131,36,1,39.67333333333333,-32.96489177833272,0.9673303529737414,-13.3549,30.786
2023,137,11,0,65.95266666666667,-14.493,0.5172253430347169,-5.59358,56.56100000000001
2024,107,7,1,-0.305,14.545590148929104,0.9681753445192048,-26.47517,17.77
2023,178,47,1,-2.311,-23.885194769485672,3.7230974993326473,-35.15412,0.1280599999999999
2024,119,33,0,314.1173333333333,37.720333333333336,12.216003669122388,16.1818,103.29
2023,191,20,1,93.98666666666668,-25.096800375714388,0.8456479957958258,-5.99841,61.334
2024,109,29,1,606.9,2.235326278460806,3.766970793433421,330.0916,57.034
2023,72,25,0,112.50866666666668,19.454666666666668,3.203240334099009,-16.81983,43.354
2023,121,18,0,550.9263333333333,4.197333333333334,7.477686983598426,76.91322,134.05
2024,130,17,1,570.1,0.3712696518993974,7.723625639693028,259.5832,80.618
2023,47,47,0,-1.075,2.802,1.7316520283251349,-18.64034,9.1722
2023,121,23,0,634.7996666666667,25.525666666666663,10.500605785471178,82.79693,178.02
2023,56,40,0,-4.8853333333333335,-13.574999999999998,0.6545941327396738,-36.99907,2.4676
2023,70,2,0,-0.8569999999999999,-10.373666666666669,0.1138567759599551,-7.75652,17.089000000000002
2023,150,13,1,321.56666666666666,-30.928181524058814,1.6886230715555026,117.4001,25.515
2024,127,30,1,141.5,-5.466070020532256,5.269315593162942,45.06937,38.6
2024,140,37,1,17.926666666666666,-6.201103198639319,2.34138957531321,6.9787300000000005,10.644
2023,165,13,1,336.5,-18.1350794095778,3.657262606180142,124.5348,43.917
2023,175,8,1,11.970333333333334,-20.799627580571556,3.053117322675016,-39.05628,11.213
2023,199,7,1,-2.001,-40.75388833966769,2.936954176482516,-61.5524,24.33
2024,135,8,1,-0.6396666666666667,-4.870653403912758,5.562676120604365,-59.26982,7.5827
2023,73,22,0,244.1386666666667,15.030666666666669,3.1384854716302293,46.11808,74.138
2024,147,33,0,90.04466666666667,24.673666666666666,14.03947335262265,-13.61592,64.185
2023,160,22,0,855.0100000000001,36.66566666666666,18.259143689489136,111.5579,163.63
2024,103,13,0,50.050333333333334,-0.7240000000000001,2.045180252904796,-2.68355,11.06
2023,144,41,1,-1.770333333333333,-32.35869096824027,1.7199476818718331,-44.64202,-7.6664
2023,142,46,1,-1.353,-33.78550980226118,1.5357769429298074,-44.28014,21.395
2023,76,24,0,502.3633333333334,31.724,10.237614270718275,75.07789,81.484
2023,211,12,1,182.5,-43.83200194335554,2.384885261010554,5.65695,27.544
2024,128,33,0,172.42133333333334,21.616,5.572565029204577,10.81611,44.153
2024,167,38,0,70.32733333333333,-6.083666666666667,12.751735696197713,-48.4407,51.635
2024,176,38,1,109.03333333333336,-14.572715704652484,12.59278027722826,-10.38972,38.72
2024,130,27,1,494.93333333333334,-5.975222221427974,10.48171830596052,178.3831,83.115
2024,154,41,1,0.0386666666666666,-1.0161356660893404,2.0919145305951794,-13.02825,21.495
2023,51,25,0,262.48966666666666,11.390333333333333,3.588591439615115,35.96047,71.63
2023,158,47,0,-3.451,-3.985333333333333,1.5459485134854931,-11.14094,-20.513
2023,139,16,1,563.1999999999999,-28.644634578460384,5.397891219660583,175.3262,58.381
2023,51,9,0,-1.5766666666666669,-4.6643333333333326,1.2111216649213574,-21.95683,15.599
2024,104,28,1,403.4666666666667,-17.27417035882865,8.795940598154047,156.2575,30.404
2023,160,41,1,-0.7156666666666666,-29.851319371141717,11.048183905174392,-43.88297,28.205
2023,122,15,0,147.859,-0.2619999999999999,1.820685143017851,12.30932,44.603
2024,119,6,1,-1.4263333333333332,-3.737731862375707,7.935300498714174,-39.21001,10.015
2024,100,31,0,87.00833333333334,-1.3213333333333332,2.6188374094656055,-12.95492,77.347
2023,143,20,0,51.004999999999995,-2.5006666666666666,1.1415638219643969,-12.62041,54.06399999999999
2024,94,36,1,4.044999999999999,-5.268970186483734,1.352584977579827,-9.05713,14.173
2023,47,25,0,256.372,11.058,2.456926742394315,51.9651,30.423
2024,122,13,1,207.13333333333333,-9.79030236014545,8.986735425781934,28.61819,36.824
2023,210,22,0,552.927,66.305,6.7216524806052895,66.61192,172.27
2024,137,45,1,-1.5833333333333333,-3.7495175408525223,1.386639196588563,-87.00596,60.195
2024,166,41,0,-1.761,-9.195333333333332,3.4651268387321963,-19.49755,1.6674
2023,154,12,0,245.25966666666667,-17.486,5.985836622801735,27.14882,22.816
2024,133,29,1,697.0,-9.331732164996028,10.285462569592392,256.3705,174.21
2024,179,6,1,-1.0973333333333333,-12.288062464283646,8.10100008525879,-33.10025,19.993
2023,160,4,1,-2.2710000000000004,-30.483933371598788,6.794749013042027,-68.90432,4.5936
2024,172,10,1,60.67333333333334,1.929254757250924,1.5993900557605016,-7.69084,7.5703
2024,150,4,0,-1.3373333333333333,-16.127333333333336,6.334462974599168,-15.11166,17.014
2023,171,15,1,104.3,-16.47452193205699,1.116994333628984,3.5140599999999997,23.978
2023,57,7,0,-2.178,-15.181666666666668,0.7078969026543156,-8.70539,2.8923
2023,117,18,0,532.0113333333334,2.094,4.271190238646313,94.99139,81.2
2023,166,45,1,-0.8300000000000001,-28.00724449426624,8.10191210073487,-34.51869,12.97
2024,159,28,0,571.1663333333332,44.276,13.37451416096568,58.00878,178.55
2023,144,33,0,238.04466666666667,10.964,4.671356812617638,30.06258,35.328
2024,135,17,0,630.0733333333334,17.346666666666668,11.34821706831858,90.78319,139.02
2023,199,30,0,673.1916666666666,39.469,18.442676382853666,113.5514,192.06
2023,212,12,1,76.58,-40.76452598071865,2.2778790080093163,-33.4511,39.998000000000005
2024,149,47,0,-1.6716666666666669,-17.549333333333333,6.61044892554407,-13.95516,15.895
2024,126,21,0,440.24499999999995,48.986333333333334,7.859290997590959,72.37218,136.77
2024,156,40,1,6.074999999999999,-5.731269835892957,7.44695772028189,-19.10698,9.0344
2024,127,46,1,-0.3306666666666666,-3.555424041443779,1.28935757072877,-35.91235,50.938
2023,179,35,1,324.2,-29.016807285432492,12.502877932099318,71.15118000000001,116.73
2023,172,1,1,-0.7206666666666667,-22.221453236140057,1.207187469006584,-28.067590000000003,-8.2605
2024,130,6,1,-2.476,-0.7121881170575474,5.727904715445279,-28.84184,1.5822
2023,74,33,0,209.65366666666668,2.4023333333333334,2.0597933996259457,24.26423,12.29
2024,181,3,1,-2.6876666666666664,-2.9778015436812906,7.694848888877036,-7.03758,-5.2391
2024,182,32,0,279.0043333333333,21.598666666666663,4.987048111161574,23.80547,100.96
2023,51,39,0,-0.5936666666666666,0.3516666666666666,1.133610278066703,-9.68689,9.4306
2024,98,40,1,-1.6723333333333332,-17.790736530744574,10.519627873472333,-4.35685,0.32124
2024,163,21,1,506.4666666666667,7.173951656843394,4.177636260764961,163.6616,82.385
2024,181,33,1,357.8,-13.887069612961689,13.91288240885876,69.34036,102.44
2024,178,15,1,466.2,-5.2467075100980844,6.331214833994235,105.999,95.502
2024,162,10,1,133.73333333333332,5.105513130379357,3.0078355596125483,-15.24806,10.673
2024,132,28,1,521.3666666666667,-10.29353066194725,11.666099397900672,239.7621,107.37
2023,140,7,0,-1.1713333333333331,-6.710999999999999,3.1742102623176436,-14.90928,14.226
2023,141,40,0,-1.2823333333333335,7.0840000000000005,10.41569973533304,-59.168,25.214
2023,161,41,1,-0.2043333333333333,-20.17851960002676,8.278586701149287,-48.00833,8.4779
2023,72,42,0,-2.392,8.156,2.582793894623247,-31.472609999999996,4.9075
2024,117,19,1,671.9333333333334,8.612701022501582,4.792544295062094,244.5197,46.416
2023,157,22,1,476.3,-35.422548685621784,8.087184923268392,137.3097,97.994
2023,184,25,0,509.134,11.286666666666669,11.440316866004908,57.4714,165.32
2023,203,33,1,309.09999999999997,-49.38325854402565,12.533350720033866,32.77319,95.748
2024,134,40,1,-0.9256666666666667,-12.204190016618025,11.084650748762735,-63.81352,32.028
2023,210,35,0,135.34466666666668,5.421666666666667,11.322882182422603,-23.19153,64.322
2023,124,34,0,273.8773333333333,19.90433333333333,12.281081081178751,-4.67462,57.328
2024,94,17,1,177.80000000000004,3.413994864238091,0.4890173435667435,16.67106,37.171
2023,169,13,0,301.7873333333334,-8.809,3.61849646005118,47.86115,49.678999999999995
2023,127,46,0,-3.3350000000000004,-10.563,1.752821606476077,-27.299459999999996,8.8094
2024,133,29,0,721.7836666666667,73.831,13.21770252620373,85.62708,136.24
2024,132,28,0,655.2710000000001,51.329,14.092501274297916,101.2882,159.45
2023,165,4,1,-2.861666666666667,-16.481613692757595,5.756159504562657,-40.67856,2.1992
2023,169,36,1,230.46666666666667,-30.65630657556683,19.984979123899425,13.79947,57.578
2023,205,24,0,227.051,44.86233333333333,12.513524405205107,-3.92874,94.906
2024,163,30,1,625.1333333333333,1.9576796089599624,6.595742487607684,245.6723,91.689
2024,97,40,1,-2.556666666666666,-20.51235162011529,15.852666971263703,-44.15831,13.970999999999998
2023,196,0,1,-2.876333333333333,-37.626856060126606,12.20366730188377,-36.00777,6.0253
2023,137,36,1,191.36666666666665,-30.495077566985486,6.211167236620019,59.94706,35.229
2023,168,31,1,392.1,-34.37405357550723,14.618303480052724,31.224729999999997,103.42
2024,178,8,1,9.51,-6.7947196524115485,4.634919306163477,-32.12294,5.6143
2024,98,32,1,268.4,-21.66500030785069,13.579207696568997,102.1749,42.766000000000005
2024,182,45,1,-1.476,-2.176763219772361,1.6388311740311696,-14.345,11.912
2023,117,31,0,566.401,25.278666666666663,9.451564396341798,69.15086,91.278
2024,136,6,1,-2.5796666666666668,-5.130669316914251,7.50627958136859,-83.09074,16.522000000000002
2023,159,10,0,36.37533333333334,-3.603,0.0117434424244962,-3.02411,2.3049
2023,143,41,1,-2.191666666666667,-28.03467079330234,2.7559808527056298,-26.9212,7.1248
2023,168,25,0,901.659,46.85399999999999,17.684399962832295,174.2472,210.08
2023,123,28,0,776.584,43.94566666666666,8.45331873706439,113.5218,131.26
2024,112,0,1,-0.598,8.42865749452588,0.8178653468832362,-8.45503,3.2056
2023,203,15,1,401.3,-44.28572989838471,2.877159463271171,58.03135,96.296
2023,138,42,1,-2.345333333333333,-30.496959054518257,4.475952565137586,-63.50731,12.923
2023,179,45,0,-1.79,-11.165,2.4953999383794567,-2.82738,5.1417
2024,95,44,1,-1.372,-1.8958429281193916,1.6035336328884178,-45.75985,5.9506
2023,179,6,1,-2.181666666666666,-22.6578859788484,2.1203178355227,-35.7559,4.5425
2023,126,26,0,923.232,48.77066666666667,8.724397317500053,154.8269,268.74
2023,156,28,0,808.5189999999999,44.287,21.375303045239733,115.1769,224.77
2023,171,28,1,252.83333333333337,-20.374845587585757,9.170856257850865,38.23956,40.018
2023,203,36,0,172.61566666666667,4.834333333333333,15.629238442949186,-16.262,49.873000000000005
2023,159,33,0,500.261,29.526666666666667,20.62058005778276,37.99638,104.46
2023,160,27,1,826.6666666666666,-34.366672355186104,17.073550038646395,264.0231,187.39
2023,140,39,1,25.323333333333338,-34.81106523745636,4.132367486731667,-57.18095,13.58
2024,175,23,0,809.4616666666667,47.12966666666667,12.432916622917649,113.7703,244.22
2023,128,45,1,-1.6000000000000003,-30.083031797298656,7.693470746229565,-51.80664,30.982
2023,155,39,1,36.60333333333333,-37.06421892290931,12.840908743604317,-22.21654,8.9407
2024,137,10,0,67.15066666666667,-16.76133333333333,6.149153390836437,-39.01555,28.38
2023,164,18,1,699.9333333333334,-19.561464054168084,13.30717631348679,222.0766,261.92
2023,48,16,0,24.31233333333333,5.328333333333333,1.183495218584106,-18.19727,6.4509
2024,97,14,1,165.06666666666666,-4.220732679031148,2.7396973628091352,18.980829999999997,7.3335
2024,169,5,1,-1.4173333333333336,-3.522055084624673,3.963111676418226,-12.82602,2.557
2024,132,25,1,881.0,-7.951058985888798,12.19149836402548,297.0561,189.5
2023,164,32,1,461.26666666666665,-24.697056639895944,18.509353292103,143.0797,148.15
2024,148,5,1,-1.957,-6.47185844389629,3.9932875478514056,-36.33469,0.011969
2024,118,34,1,147.03333333333333,-14.49958359390157,10.483267902005604,19.97526,12.086
2024,137,21,1,567.6999999999999,-4.1203205319961675,8.310794666531153,178.7612,166.63
2024,124,25,0,191.01966666666667,9.514333333333331,4.117383945289241,23.29579,54.542
2024,167,4,0,-1.6369999999999998,-8.901000000000002,2.6567311201651833,-15.10528,6.5821
2023,150,12,1,247.7,-30.928036794248577,1.3689178412436824,75.02643,19.479
2023,193,45,1,-2.473333333333333,-20.570230831378257,9.178245977611324,-38.441959999999995,1.1499
2023,198,26,0,546.636,60.24033333333333,17.56926510989372,57.302609999999994,159.26
2024,135,39,1,13.713333333333331,-12.12635148459438,12.8474542074151,-102.7227,49.45
2023,189,9,1,37.1,-40.13003049272883,12.118275869637596,-71.60931,33.062
2024,128,11,1,21.796666666666667,-0.04678042307641,2.499086428486031,-16.645,15.834
2023,78,23,0,302.40899999999993,20.493666666666662,5.23383460701131,21.53319,66.462
2023,188,45,1,-3.0720000000000005,-43.40468717869087,13.22515191360835,-67.09531,16.552
2024,112,12,1,114.74666666666668,11.54880587722996,0.3310083400730548,13.99721,24.101
2023,149,12,0,219.04833333333332,-13.590666666666666,2.5885128193758593,30.0712,32.783
2024,94,24,1,240.46666666666667,-2.154875055485557,1.91507360418046,59.58024,67.32600000000001
2023,185,31,0,413.67966666666666,16.896333333333335,15.719820086249651,25.70153,143.58
2024,124,21,1,146.03333333333333,-4.885589678733129,2.1531896673116737,30.48858,40.606
2023,154,28,0,784.665,44.714666666666666,16.730260712184858,114.3822,163.56
2024,137,9,1,34.11333333333334,-3.9212568672651464,5.362542184913224,-13.49175,4.7462
2024,122,36,0,135.09533333333334,14.797333333333334,15.813737547960308,-34.64652,41.19
2024,137,27,1,152.06666666666666,-6.935257951852908,6.161395870686768,24.03989,88.714
2023,127,36,0,99.83466666666668,3.948,3.1026446774766416,-6.61618,25.886999999999997
2024,113,5,1,-0.2313333333333333,14.072928401981182,0.7133529982707341,-19.778979999999997,4.8195
2023,131,35,1,54.26,-33.169467365073984,1.0918993557734886,-9.91295,35.921
2024,167,34,1,347.76666666666665,-6.9367805648795,10.702361177791474,39.14635,94.272
2024,105,6,1,-1.696,-7.128932754383782,4.381899610599138,-52.94976,17.167
2023,59,29,0,436.523,21.105666666666668,4.566299904583012,96.52344,48.501999999999995
2023,194,28,1,480.6,-31.664060244105418,11.200247530060594,116.3269,133.34
2024,143,40,1,1.042,-4.719546767158772,1.1512252369814409,-24.24608,16.482
2023,149,27,0,800.1696666666667,45.211000000000006,10.995604234285109,111.7856,101.0
2023,74,16,0,47.812000000000005,-9.17,0.2124852666613481,-5.08071,4.2903
2023,135,13,1,265.6333333333333,-23.906542416492616,4.534168263727695,15.95344,18.814
2024,143,41,1,-0.4183333333333333,-4.436602730553324,1.1198702553898077,-18.175420000000003,9.2496
2023,198,29,0,652.6880000000001,40.329,18.56626918411572,97.68571,179.62
2023,200,11,1,69.74333333333333,-47.10318511387241,8.923670046761517,-27.91203,19.984
2023,127,2,0,-1.5696666666666663,-5.395333333333333,1.2069865840852092,-8.91963,11.63
2023,185,18,0,528.0193333333333,2.714,8.298260060512325,74.48064000000001,138.22
2024,159,27,0,821.0503333333332,43.273666666666664,13.909998577863735,84.67146,202.66
2023,145,3,1,-1.671,-31.33024093684069,0.8286390246535333,-38.75992,-9.5515
2023,129,24,0,823.1200000000002,46.21033333333333,11.403769871288556,105.4894,191.84
2024,152,24,1,307.6,-0.5587555161617058,2.2710945650535734,74.27386,121.55
2023,198,24,1,608.1666666666666,-46.44842745245231,11.608065181069676,158.3244,144.58
2023,60,29,0,440.76933333333335,21.549333333333333,5.156447607114167,90.825,50.555
2024,149,34,0,354.37266666666665,17.061333333333334,12.133353469117436,29.106140000000003,100.85
2024,133,28,0,817.0876666666667,81.39800000000001,13.72327307750645,101.6673,134.12
2023,149,37,1,133.5,-36.248738807243555,9.1472665065605,27.43586,77.691
2023,177,15,1,399.9666666666667,-23.657679507824955,10.344726748679117,43.26725,98.075
2024,168,34,0,169.45466666666667,7.894666666666667,11.002421616564009,-10.93813,71.531
2023,170,44,1,-1.204,-18.318379714217222,8.763447874966388,-31.6882,11.906
2024,177,12,1,252.83333333333337,-4.171156884857207,5.938409663237868,35.726929999999996,63.879
2023,154,11,1,174.4,-30.925648752380017,4.829873207309604,13.00894,45.334
2024,166,34,1,190.66666666666663,-4.924960890285918,5.015024144255065,37.961870000000005,13.239
2023,195,28,0,718.2479999999999,70.20633333333333,19.622264438321725,76.56976,184.07
2023,155,20,1,813.2666666666668,-32.545320058514605,11.6723465164651,284.4753,155.5
2024,136,23,1,864.3333333333334,-5.591121896881788,13.010156627331485,307.4059,249.81
2023,73,35,0,37.506,-0.4319999999999999,1.6636115714480295,-19.78209,91.062
2024,161,26,1,884.0,-0.8513499100712214,10.182045781463671,378.596,178.46
2023,188,41,1,-0.701,-46.0689458900642,15.113050614366724,-58.505469999999995,43.178
2023,150,34,0,394.42333333333335,22.531333333333336,11.809798210878418,36.36567,58.565
2023,170,41,1,-0.1546666666666666,-19.552273711219392,9.790672036954485,-22.1739,3.5357
2023,181,43,1,-2.688333333333334,-26.151735962383515,5.883458933192037,-67.52853,34.955
2024,152,44,1,-0.4206666666666667,-3.7596326768350097,2.3926187852503222,-8.3593,4.9479
2023,152,35,0,319.4556666666667,11.963333333333331,5.94876734394977,29.76346,32.369
2023,63,16,0,56.225,-3.933333333333333,1.1498163269725428,4.86517,16.362000000000002
2024,103,17,0,497.88200000000006,13.754333333333332,6.520505158234625,71.40099000000001,108.68
2023,139,13,1,269.06666666666666,-28.442664128303026,4.827407569107003,55.4362,32.152
2023,146,8,1,3.3153333333333332,-31.53872422845781,0.8110663529015412,-29.38801,-4.8641
2023,162,8,1,9.636666666666668,-18.126178526249483,6.274068609275902,-38.84264,8.4897
2023,149,27,1,785.2666666666668,-35.41603584416202,8.246249118268665,268.2438,86.762
2024,109,46,1,-1.6766666666666667,7.828016449146109,2.8117888106301923,-45.75698,4.7305
2023,182,16,1,325.8333333333333,-24.71478604164751,5.8479389817179595,42.19357,104.17
2024,144,22,1,586.0,-2.1465960798788863,6.806399410807497,200.5076,124.05
2023,132,36,0,79.75566666666667,14.585,13.100170822426875,-30.31215,60.096
2023,175,20,1,798.1999999999999,-23.66882370321168,8.388350456031489,196.697,153.33
2023,212,31,1,231.73333333333335,-42.189535692111846,3.335441751406842,37.35392,56.218
2023,137,28,1,640.1666666666666,-29.87447614077643,5.900721087670902,264.5038,63.863
2024,170,1,1,-1.106666666666667,-5.9457977314978425,3.448113101746239,-45.53105,42.625
2023,146,23,0,848.9900000000001,41.14333333333334,6.188409106067336,152.056,116.84
2023,149,34,0,376.951,21.802000000000003,12.31707858320422,23.08399,51.286
2023,61,38,0,-5.439333333333334,-4.393666666666667,0.4575518056403691,-25.1934,4.5223
2024,145,15,0,190.76,4.54,2.325652006907241,12.80187,30.265
2023,197,2,0,-2.112,-13.848,3.066438280266638,-20.52862,16.548
2023,194,20,1,556.7,-25.712842812901588,8.097748530318391,137.9094,137.07
2023,177,42,1,-1.259,-22.835397091079116,8.070036942551566,-24.34332,9.4911
2024,136,8,0,-3.768333333333334,-22.225,5.545014599428084,-46.24035,9.4385
2023,158,32,0,555.9223333333333,30.355333333333338,13.564358623738508,97.31168,80.667
2024,152,38,1,56.45333333333334,-5.120930771998892,3.4051310655534515,-13.30317,6.1369
2024,124,29,1,83.76666666666667,-5.056207804076549,2.8329291662160827,10.96331,28.84
2024,137,25,0,244.51099999999997,18.856666666666666,8.305065547624764,9.50268,90.766
2023,197,34,1,343.8333333333333,-45.606895970947555,16.196644320801912,27.24936,85.28399999999999
2023,176,17,1,611.9,-25.719500384171557,9.959186981675211,110.4025,44.401
2023,198,42,0,-4.401666666666666,-39.73233333333334,0.5884793554193326,-11.04764,97.281
2023,179,18,0,723.1826666666666,6.373,9.872487406536738,114.5032,136.83
2023,125,25,0,588.626,26.206,10.142395253692191,79.67863,129.24
2024,109,27,0,231.657,20.293333333333333,3.785984588023221,31.40068,158.89
2024,138,31,0,330.83700000000005,36.532,12.558659761705798,16.81415,109.26
2023,124,29,0,504.47333333333336,28.56533333333333,12.550835364039065,37.81392,105.7
2024,147,20,1,726.0666666666666,-5.03264364214071,8.445735704082763,266.1022,167.29
2024,149,42,1,-1.1426666666666667,-1.97966975670372,5.995221222111814,-18.798779999999997,5.9088
2024,145,44,1,-0.6106666666666666,-4.001794998926425,1.3384667104713763,-11.85284,9.3318
2024,168,20,0,874.3209999999999,49.004333333333335,12.38439009199806,116.9532,221.9
2023,193,28,0,759.3573333333334,55.669999999999995,17.712071114902116,90.76072,235.99
2024,177,33,0,520.567,50.150000000000006,20.826022383367896,35.053259999999995,117.28
2024,138,33,0,132.21866666666668,8.529333333333334,10.386043002841674,-9.48614,71.641
2024,113,4,1,-1.196,13.641789951835356,0.7776617808344612,-35.97716,-9.4756
2023,138,19,0,670.8046666666667,9.364333333333333,5.664186863089402,114.9871,110.07
2023,132,12,0,74.02533333333334,-4.986666666666667,0.0,4.643269999999999,4.1391
2023,134,4,1,-2.4426666666666663,-23.497391243010036,2.125977654825448,-41.58762,1.1062
2023,143,7,1,-0.0133333333333333,-29.46409476390713,0.6247194097023634,-42.06221,32.274
2023,187,7,1,-1.4326666666666668,-40.1657063909472,2.84115084176935,-50.31672,6.5208
2023,121,16,0,355.9256666666667,-2.524,4.896483428548844,44.2613,64.484
2024,109,25,0,580.9609999999999,19.080333333333332,4.7643371701732775,101.0678,124.98
2023,190,28,0,771.151,73.32666666666667,32.57205267888966,45.63564,241.1
2024,120,17,0,478.44666666666666,25.18166666666667,7.563627338624926,52.902809999999995,92.411
2024,124,9,0,0.3626666666666667,-5.969333333333334,1.3814975444357227,-4.72925,6.4832
2024,169,38,1,124.56666666666668,-9.12043812114315,3.997843568941164,-6.915439999999999,34.158
2024,136,39,1,16.903000000000002,-11.504651712390034,13.299178108097529,-81.87019000000001,60.958
2023,150,32,1,540.7333333333333,-34.18250367168546,9.059960026273156,212.2309,95.135
2024,116,21,1,346.1666666666667,11.7697287729205,0.3730594376186289,81.10123,437.0
2024,156,6,0,-0.961,-15.04,0.5283362202692565,-1.87376,3.2192
2024,150,15,1,234.33333333333337,1.3431263096867831,3.1604720985389125,36.28759,32.459
2023,142,25,0,474.2103333333334,44.38366666666667,15.340930065208024,19.77301,108.05
2023,154,20,0,851.1936666666667,22.527,13.178926809336362,132.9681,137.79
2023,80,9,0,-2.361666666666667,-1.7936666666666667,1.3578383038138284,-8.29477,6.7574
2024,107,35,1,115.66666666666669,8.275267939808055,1.6467795713749238,5.3048,12.317
2024,124,39,0,1.296,-10.115,2.62335607003339,-9.78647,12.0
2023,140,24,1,497.0666666666666,-32.7560466621901,3.3103070351950183,152.9618,66.557
2023,173,14,1,217.9333333333333,-21.401920685788177,4.289227130275144,21.19756,57.407
2024,95,9,0,-4.043666666666667,-13.412333333333336,1.770644037971188,-36.503409999999995,5.7587
2023,123,31,0,591.2443333333334,37.01233333333334,11.194194901729835,79.09671999999999,97.545
2023,147,43,1,-2.609666666666667,-35.436515112307674,6.414727896033556,-92.42289,26.062
2023,118,24,0,114.64166666666668,6.5793333333333335,3.012967810755244,9.77519,32.163000000000004
2024,109,18,0,309.24033333333335,-1.9843333333333335,0.97148107934796,36.85409,139.19
2023,134,13,1,122.56666666666668,-22.260964474329125,2.802843915552172,16.522170000000003,14.835
2023,168,1,1,-0.9676666666666668,-27.81431965724739,4.43867816818682,-25.76191,12.136
2024,137,9,0,16.214333333333332,-17.295333333333332,6.3016431070465195,-51.19783,27.088
2023,199,34,1,320.6333333333333,-51.39225303964311,14.957892199257255,47.35165,90.188
2024,118,47,1,-2.9290000000000003,-6.640417748501787,8.800016465178352,-32.281240000000004,2.8596
2023,204,16,1,433.8333333333333,-45.69865467062489,8.762377373683842,30.959670000000003,59.608999999999995
2024,119,40,1,-1.2376666666666667,-13.589366260948657,6.190128643652612,-24.32826,11.616
2023,141,31,0,618.2973333333333,37.44066666666667,16.12110201930407,28.47489,189.02
2024,124,15,1,67.54333333333334,-5.4102593172871725,0.7108062358680449,11.05659,30.253
2024,112,47,1,-2.3680000000000003,11.094016845277215,1.5383120336305316,-26.11943,0.093282
2024,148,14,1,205.6,-3.4724727103195425,3.4449220428183125,16.892770000000002,34.003
2023,118,4,0,-2.4933333333333336,-7.994,4.1243574490562995,-17.77916,11.633
2023,189,3,1,-2.8200000000000003,-41.15023092494605,12.476013843141171,-57.65459,13.253
2024,159,35,1,103.43333333333334,-5.815953106387481,9.47424216759227,3.3902,37.423
2024,165,35,0,172.72766666666666,11.516666666666667,11.27540677264156,-9.04935,54.767
2024,138,16,1,456.1,-0.0154797383382563,6.106792005331169,77.75235,197.92
2024,113,21,0,662.8973333333332,36.686,5.575579247351131,138.7144,109.54
2024,122,27,0,741.297,80.78633333333333,18.0739406622427,66.11017,177.74
2023,184,36,0,121.99566666666668,2.729333333333333,11.79687235002076,-14.29498,65.657
2023,153,6,1,-0.4616666666666667,-32.57325291188644,1.9484000790853129,-4.615130000000001,1.8013
2024,161,12,0,247.32033333333337,-18.135666666666665,3.218838911446193,33.70774,38.747
2024,134,46,1,-2.416,-9.137300355931066,10.292471376274596,-78.49879,29.571
2024,130,32,1,543.9333333333334,-7.713400856751559,12.85622747628016,187.145,79.67
2024,119,5,1,-2.0556666666666668,-3.9835556546862247,7.591171128537545,-36.67344,9.6776
2023,183,20,1,330.56666666666666,-30.067183883079892,6.323780242005034,63.82819,116.32
2023,52,45,0,-0.7479999999999999,1.284333333333333,0.6892962047283753,-1.7607700000000002,1.5446
2024,96,12,0,11.796,-2.9436666666666667,0.9949381997404868,-20.85525,28.162
2023,144,28,0,770.5403333333334,26.570333333333338,6.63334786285415,207.263,150.69
2024,165,17,1,463.3,7.915680395530771,3.3987286267842745,144.0893,70.745
2023,129,46,1,-2.1336666666666666,-31.316346875059875,7.576627500683988,-49.06972,27.542
2023,144,36,1,89.03333333333335,-32.143911929878676,3.903369269938887,5.66357,12.267
2023,171,12,1,20.143333333333334,-16.88273236177307,1.7029433123347388,-29.16985,52.287
2023,184,1,1,-0.9083333333333332,-29.448681039119,5.997709362506226,-36.63501,7.0474
2023,165,43,1,-2.3089999999999997,-26.56826835618712,8.77843084229582,-25.02191,4.1948
2024,124,2,1,-0.791,-9.92385115557101,1.735283757114745,-13.76114,2.6836
2024,158,13,1,239.73333333333335,7.478526729380371,4.043626117918588,18.79371,21.517
2024,105,14,0,55.55633333333333,-3.6993333333333336,3.831248409276503,-9.4163,23.771
2023,183,5,0,-2.328,-5.6066666666666665,0.2212804853429268,-8.49052,4.5888
2024,144,8,1,2.334,0.2448456102238412,1.485535976040218,-38.30164,2.2744
