year,month,day,30min,location,netRadiation,incomingShortwaveRadiation,soilHeatflux,airPressure,waterPressureDeficit,waterVaporPressure,windSpeed,relativeHumidity,day_of_year,H_orig,LE_orig
2023,7,9,18,1,438.36000000000007,620.3000000000001,-35.37384710448389,966.0,19.68551538387765,14.982254590664736,0.6573333333333334,43.21666666666667,190,102.6623,141.1
2023,7,18,23,0,557.9006666666668,908.3673333333332,99.83,991.7706666666667,15.17668360863197,11.964926421708364,1.78,44.083333333333336,199,158.0472,229.46
2023,7,17,0,1,-84.93500000000006,-2.427,-42.75398195195678,961.0,10.435815594781937,9.806940634589461,3.8800000000000003,48.44666666666666,198,-56.08085,8.9216
2023,5,28,11,1,18.218000000000018,146.96666666666667,-31.328504179118127,964.0,6.340520112120691,7.899306460990607,2.536,55.47333333333333,148,-21.694770000000002,28.622
2024,5,9,36,1,56.836666666666645,192.6,-8.403227580576635,967.0,11.49918237027855,8.552867798772631,1.9716666666666667,42.653333333333336,130,25.28594,23.551
2024,4,5,44,1,-60.91833333333324,-1.602,-9.756373561707086,957.0,4.688292808106182,11.216805489212096,5.438333333333333,70.52333333333334,96,-44.53078,4.7136
2023,7,20,19,1,254.18733333333336,307.09999999999997,-47.543380831646395,958.0,0.6797451695985597,14.097323734717913,3.1430000000000002,95.39999999999999,201,73.30925,142.86
2023,7,16,44,1,-94.20566666666662,-2.9196666666666666,-43.77063650382374,961.0,11.934712911829005,9.796373963314851,3.5110000000000006,45.080000000000005,197,-67.87623,9.5074
2024,5,12,12,1,50.24599999999987,186.4333333333333,-1.5492880975594847,964.0,2.6544261778474905,9.872360881366715,2.8699999999999997,78.81,133,33.644290000000005,12.093
2023,7,8,19,1,356.4800000000001,520.8666666666667,-42.167753855674164,965.0,15.90181667546818,13.985070949143108,1.6813333333333331,46.79333333333333,189,97.76581,118.61
2024,4,12,33,0,36.251666666666665,67.74233333333332,16.849,1000.413,6.033047667931587,13.506554832170728,1.5226666666666668,69.12400000000001,103,-15.146239999999999,40.687
2024,4,12,21,1,494.10533333333314,663.2333333333332,-3.859560472959359,974.0,4.8726757112164005,11.09109750451932,5.625,69.47666666666667,103,323.6742,32.57
2023,4,28,5,0,-28.783333333333335,-2.5336666666666665,-7.875,987.4883333333333,3.920111510041038,6.06429638736964,2.2756666666666665,60.73766666666666,118,-25.23771,14.405999999999999
2024,5,2,9,1,-75.0066666666666,2.5553333333333335,-7.625775163925181,946.0,3.2095410524286567,11.074130742981483,3.0549999999999997,77.53000000000002,123,-43.4099,4.2283
2023,7,31,5,1,-2.124333333333311,0.7396666666666666,-41.172591680624514,954.0,1.7631218036495948,13.702858930118786,6.499333333333333,88.60000000000001,212,-102.8447,94.056
2024,5,17,26,0,300.208,529.2673333333333,40.358333333333334,978.4983333333333,11.863296456220919,12.535733728100823,4.146333333333334,51.37799999999999,138,75.60101,150.56
2024,5,19,19,1,186.9353333333333,222.0,-0.3379698551097618,954.0,1.1140023004119577,13.479914298871359,1.0923333333333332,92.36666666666667,140,26.2686,57.983999999999995
2023,5,23,25,1,135.10733333333326,161.1,-27.205513710571054,960.0,0.4234346317818236,11.560564380911256,7.0633333333333335,96.46666666666665,143,16.8567,85.50200000000001
2023,5,30,21,0,493.24500000000006,860.609,30.157999999999998,997.2063333333334,6.943351543977583,11.133899325544364,1.627,61.590666666666664,150,179.4065,147.79
2024,5,1,24,1,590.6173333333334,816.3333333333334,-15.935098639813607,952.0,14.75485345800505,11.70017903901572,3.1606666666666663,44.22666666666667,122,264.1414,127.32
2024,5,24,22,1,413.12000000000006,564.1333333333333,-4.330379117007326,962.0,8.444482155772812,13.89147840437393,1.1906666666666668,62.19333333333333,145,161.9718,110.05
2024,5,4,22,1,347.1859999999999,458.76666666666665,-0.5525945004271872,960.0,5.477608628271218,9.864400413661052,1.93,64.29666666666667,125,173.9163,78.793
2024,5,24,21,0,467.02566666666667,742.599,60.52733333333333,989.3733333333333,9.729865062210065,15.705252431215568,1.1056666666666668,61.746333333333325,145,86.15879,132.7
2023,5,29,37,0,18.107666666666663,111.342,6.677333333333333,994.1370000000001,10.542811406629266,9.665501195527625,1.4623333333333335,47.82933333333333,149,-9.29619,36.787
2024,6,7,17,1,332.452,502.76666666666665,3.4760276956282308,962.0,4.704119320629264,9.658141988029184,2.589,67.24666666666667,159,124.5516,91.54
2023,5,8,23,0,494.35166666666663,870.8246666666665,42.419000000000004,994.2866666666665,7.558946774293274,12.112661892552515,2.8220000000000005,61.574333333333335,128,140.05700000000002,168.56
2023,6,14,22,1,377.3036666666667,539.5,-22.447738294413746,962.0,9.171324302116052,9.585218684009895,3.3689999999999998,51.10333333333333,165,129.1227,88.67299999999999
2023,6,29,45,1,-28.97166666666675,-0.7963333333333334,-28.19807074903685,957.0,5.336979151031551,15.755021182382565,2.6500000000000004,74.69666666666667,180,-28.01715,13.809000000000001
2023,7,18,45,0,-54.168,-4.521999999999999,-35.736999999999995,987.1940000000001,4.209931501271333,11.954757107511236,1.2906666666666666,73.956,199,-15.01576,5.843
2024,5,4,27,1,244.78000000000003,324.2,-3.4707279476534483,959.0,5.588381851810697,10.087303567013134,1.8153333333333332,64.35,125,138.1267,61.269
2024,6,10,24,1,296.8940000000001,393.0,1.5964551533534468,950.0,6.339269094919414,8.992726458739275,3.385666666666667,58.65333333333333,162,94.82587,70.59100000000001
2023,5,25,22,0,569.5346666666666,922.9533333333334,22.266000000000002,998.3026666666666,4.467959792040798,11.446789594851614,1.64,71.92566666666667,145,181.3612,141.4
2023,7,4,10,0,-10.578333333333333,36.69733333333334,-10.972,983.9276666666668,4.494766199317663,11.752942734016862,1.404333333333333,72.336,185,-15.8056,21.475
2024,6,30,43,1,-19.17233333333337,-0.6883333333333334,-2.5079277933754467,955.6666666666666,1.522151378677167,15.840792104332388,2.582666666666667,91.23333333333335,182,-14.293820000000002,3.7175
2023,5,19,9,1,-37.295666666666705,11.84066666666667,-28.445631089412533,968.0,3.8203408191838477,6.934113959413832,2.439,64.47666666666667,139,-34.41768,4.7353
2024,6,24,19,0,428.23066666666665,741.0949999999999,73.41866666666667,992.6293333333333,16.228796850662413,14.981428189875574,0.943,48.001666666666665,176,95.61439,212.03
2024,5,29,13,1,116.43633333333327,187.76666666666665,1.4576738873333392,956.0,3.3540841971484365,11.1951532109564,4.076666666666667,76.94666666666666,150,11.60947,46.032
2024,5,16,21,1,399.00833333333316,567.6999999999999,-4.1203205319961675,951.0,8.310794666531153,11.96603031687277,3.2016666666666667,59.01333333333334,137,178.7612,166.63
2024,4,28,40,0,-32.074000000000005,-2.5749999999999997,-3.1513333333333335,987.4133333333333,7.079179638013239,9.455808616455554,1.7786666666666668,57.18666666666667,119,-31.497320000000002,21.295
2024,5,12,8,1,-83.84899999999999,-1.1886666666666665,-3.2816827276123632,964.0,2.7879531758423415,9.475770471557986,2.966666666666667,77.26666666666667,133,-34.85176,2.8652
2023,5,6,46,0,-28.18766666666667,-2.0843333333333334,-2.4170000000000003,990.3650000000001,1.5851830749328357,12.071162515046522,1.2283333333333333,88.39233333333334,126,-8.67423,8.1778
2024,6,12,36,0,17.80633333333333,71.37766666666667,-3.4776666666666665,988.8560000000001,3.6416153119355457,10.846225254333683,0.9296666666666665,74.86433333333333,164,-0.77998,19.469
2024,6,21,16,0,211.32666666666668,397.78933333333333,21.234333333333336,985.4949999999999,7.302791716303982,19.702243782250072,0.979,72.95766666666667,173,27.77648,70.827
2024,4,18,28,1,441.08566666666655,575.1999999999999,2.862457827286298,959.0,3.5477722083726206,6.501625039401773,3.5276666666666667,64.69666666666666,109,202.1451,44.136
2023,7,5,38,0,6.745000000000001,59.10066666666666,-5.834666666666667,985.4380000000001,10.578491015738562,10.850640992239887,2.6696666666666666,50.635,186,-24.37453,52.108000000000004
2024,4,18,34,1,56.21866666666665,148.83333333333334,0.5367969202495055,959.0,3.7622893360334393,6.481736810363656,4.281666666666667,63.27333333333333,109,65.43415,50.435
2023,7,31,13,1,86.14033333333339,131.13333333333333,-40.76481544033902,954.0,2.69623425754812,13.811322421317918,7.416333333333333,83.66666666666667,212,-29.46705,64.905
2023,5,15,47,0,-39.727000000000004,-2.8183333333333334,-7.940666666666668,984.9316666666667,0.9404413355113981,11.71577617092226,0.5306666666666667,92.56933333333332,135,-11.486410000000001,1.25
2024,6,15,4,1,-33.042333333333374,-1.2803333333333333,-2.0048841532762744,948.0,1.9340768588304957,13.215350233836578,3.4486666666666665,87.23333333333333,167,-10.76251,0.8046800000000001
2023,7,17,40,1,-15.329999999999927,14.314999999999998,-46.87559748730672,964.0,1.8421914029052875,12.220338390264835,5.2989999999999995,86.89999999999999,198,-67.72121,68.242
2023,5,14,28,1,304.81133333333327,435.0333333333333,-27.181488562075074,960.0,9.688826784754777,8.932789176718948,2.1510000000000002,47.970000000000006,134,146.7267,53.346000000000004
2024,4,2,29,0,181.48533333333333,360.0796666666667,23.863333333333333,978.5433333333334,5.108137123829502,9.345445872151167,3.291,64.65833333333333,93,41.120090000000005,78.539
2024,6,18,46,1,-1.094000000000051,-0.12533333333333332,-10.463594672947288,956.0,0.7046406851933256,14.95404120799169,2.116,95.5,170,2.1552599999999997,-17.906
2024,6,12,26,1,488.58733333333333,661.6333333333333,4.063876519785435,961.0,4.1745391809782255,9.006828614974491,4.282,68.33,164,178.8477,152.34
2024,6,19,35,0,170.638,391.801,22.619333333333334,990.6300000000001,10.300458428563728,14.506772505793306,1.0686666666666664,58.478,171,42.10285,112.39
2023,3,20,40,0,-14.656666666666666,-1.1369999999999998,-0.8370000000000001,989.5236666666666,2.7276965738837387,8.198823911149667,1.7526666666666664,75.036,79,-18.63525,22.706999999999997
2024,4,9,42,1,-41.80566666666664,-1.051,0.8177003974706482,960.0,3.6339551676243396,7.566975175407634,5.373,67.55666666666667,100,-25.15878,22.814
2023,6,17,27,1,572.8683333333335,762.5,-33.140738497746014,959.0,14.796686909640338,11.401413142839017,3.377333333333333,43.52,168,239.3504,151.29
2023,5,6,23,0,481.78133333333335,786.7629999999999,39.129333333333335,989.676,7.068581428397799,12.391943023912418,1.353,63.67733333333334,126,86.30497,169.04
2023,6,8,23,1,349.44366666666656,472.3,-32.54466877436873,962.0,3.5155331949202413,16.23465329339573,2.0210000000000004,82.2,159,86.30921,172.79
2023,7,31,22,0,205.31066666666666,334.55833333333334,17.790666666666667,981.0966666666667,4.37357784696276,16.80016550173618,2.6940000000000004,79.34433333333332,212,34.65976,101.22
2024,5,14,41,0,-70.56033333333333,-5.500333333333334,-14.378666666666666,980.2666666666668,11.767423035994254,10.308775041675679,3.336,46.696333333333335,135,-58.812059999999995,30.276999999999997
2024,5,5,40,1,-71.88666666666666,-1.7056666666666667,-3.995612443933561,953.0,4.410200489997186,8.870869044224415,2.0323333333333333,66.79333333333334,126,-35.46074,3.4094
2023,7,13,25,0,403.641,638.9063333333335,61.296666666666674,988.1736666666666,13.71529831074119,13.25801081011232,2.347,49.15233333333334,194,86.53493,164.34
2023,6,27,38,1,-23.914666666666733,32.74,-25.521075814364472,961.0,7.205579949288442,11.246609421488621,2.795666666666667,60.95000000000001,178,-16.591620000000002,5.8286
2024,4,13,31,1,251.5733333333332,376.8666666666666,-18.5956930982599,966.0,9.384536728687433,12.743585715753579,4.067666666666667,57.59,104,133.8248,37.13
2023,6,3,13,0,79.687,334.98466666666667,-15.540999999999999,994.0769999999999,6.927848918319818,6.870539611293492,1.4776666666666667,49.79233333333334,154,39.97126,48.268
2024,6,17,17,0,159.95566666666667,274.2303333333333,14.193333333333333,983.5039999999999,5.576304193357865,15.203662988896157,1.5873333333333333,73.165,169,35.60929,74.59100000000001
2023,5,11,38,1,-4.944666666666592,16.66,-32.346099474751384,957.0,0.8328848862509055,12.89598686513767,2.68,93.93333333333334,131,-22.620620000000002,59.794
2023,5,30,30,1,487.4866666666666,678.3333333333334,-33.77161574048037,968.0,8.536489251111348,9.837357608792544,2.987666666666667,53.54,150,259.188,93.28
2024,4,22,14,0,25.128333333333334,122.59566666666667,-17.297666666666668,994.9643333333333,0.4993241053640176,6.319248957096975,0.8783333333333333,92.677,113,9.64299,15.647
2023,2,28,20,0,159.75166666666667,426.3913333333333,-5.270666666666666,1001.599,3.5249500541838534,3.8571443001278816,3.235333333333333,52.25,59,98.95907,50.248999999999995
2023,6,17,16,0,283.70266666666663,560.555,1.5893333333333333,987.2913333333332,6.3589483888039116,14.635763729626428,1.1263333333333334,69.71166666666666,168,59.818169999999995,140.1
2023,7,7,15,0,198.33466666666666,476.02566666666667,10.051333333333334,993.6823333333333,5.897014245512372,13.73810127911844,1.0473333333333332,69.967,188,82.9287,121.19
2024,4,19,37,1,6.948999999999955,59.913333333333334,8.14843144100289,946.0,0.5886964484823389,7.295630986548998,3.9930000000000003,92.53333333333335,110,-135.3403,196.26
2024,4,14,13,0,6.071666666666668,21.706666666666667,-5.428999999999999,990.9263333333333,3.868166889436127,10.960349899017935,1.2513333333333332,73.914,105,-13.07452,18.375999999999998
2024,6,2,1,1,-22.88666666666677,-0.4543333333333333,-6.997315985469311,959.0,0.7177516372208821,17.07774350048686,5.709,95.96666666666665,154,-22.42057,21.726
2024,5,16,18,0,160.16366666666667,329.46433333333334,29.67533333333333,977.8276666666667,9.760217771298827,12.174991884994654,3.264333333333333,55.504333333333335,137,40.8497,67.804
2024,5,17,32,1,149.2143333333334,227.0666666666667,-8.604578298071807,951.0,8.364896297857213,10.631840184785966,4.385666666666666,55.96666666666667,138,26.0183,202.52
2023,6,4,27,0,502.87533333333334,862.6186666666666,48.18033333333333,993.0010000000001,18.001626150408434,8.672982139323414,1.938,32.514,155,120.9282,163.87
2024,5,17,13,1,140.38400000000007,264.26666666666665,0.309717889501723,949.6666666666666,4.113913278119856,11.025610561869795,5.053333333333334,72.82666666666667,138,18.649620000000002,91.359
2023,3,16,18,0,126.98,286.92466666666667,-13.419333333333334,991.9096666666666,2.4324847652851957,5.358031291824883,2.0276666666666667,68.77633333333331,75,43.73355,50.396
2024,5,2,26,0,468.4286666666667,813.7220000000001,78.03233333333333,972.3193333333334,14.044679361473838,14.14767543098228,3.799666666666667,50.18266666666667,123,81.82423,166.99
2024,6,10,28,0,-40.649,122.14,2.671666666666667,977.6003333333333,7.250351517277036,10.35969953063707,1.7756666666666667,58.82833333333334,162,-9.783489999999999,36.701
2024,6,9,35,1,154.70666666666676,317.5,-4.79356283257972,951.0,11.561903229245928,7.989254928545509,3.3826666666666667,40.86333333333334,161,69.29479,65.952
2023,3,18,7,0,-10.007666666666667,-1.4226666666666665,2.0050000000000003,982.1013333333334,5.608855723061245,8.012255372098535,1.199,58.822333333333326,77,-20.748920000000002,10.995
2024,5,29,26,1,111.08866666666665,150.5666666666667,-2.6814425905506196,955.0,3.435498465405308,13.129103585729256,4.079,79.26,150,15.62374,69.311
2024,5,18,20,1,432.3400000000001,556.1,-1.9674027104665266,954.0,5.2307113646901,12.203056099003158,1.2886666666666666,69.99666666666667,139,211.1658,86.742
2023,5,24,30,0,132.418,258.97133333333335,23.792666666666666,993.6316666666667,5.859409181473126,9.462245117755813,1.231,61.75733333333333,144,32.77576,61.678000000000004
2024,4,22,13,0,-15.667666666666667,31.749666666666666,-18.786,995.0063333333333,0.4366502287257319,6.195675659468261,0.9739999999999999,93.41633333333334,113,-4.32782,8.0929
2024,6,26,0,0,-51.68833333333333,-4.444,-23.081,985.8466666666667,6.467151937719311,15.248545781361017,1.7459999999999998,70.21900000000001,178,-49.15947,17.386
2023,6,20,10,1,-11.988333333333344,2.542666666666667,-16.676058192783692,958.6666666666666,6.340894553506258,15.44912109428156,3.9130000000000003,70.89999999999999,171,-38.1237,43.083999999999996
2023,7,31,11,0,-34.904333333333334,5.515666666666667,-14.302333333333335,982.1826666666666,2.035496290179335,15.636810448658455,1.4033333333333333,88.48200000000001,212,-11.89639,22.878
2024,4,27,31,1,274.36033333333336,376.26666666666665,-13.889979466751711,953.0,10.693956220738341,8.631306511756703,2.5616666666666665,44.663333333333334,118,107.4231,37.889
2023,5,24,25,1,150.11466666666684,212.4666666666667,-30.91103104154812,965.0,4.875702704653866,7.581381364466893,2.5493333333333337,60.85999999999999,144,47.99924,63.394
2024,5,11,44,0,-60.67433333333333,-4.744,-13.507333333333333,993.2030000000001,5.243038355401092,11.697676647833516,2.4746666666666663,69.05066666666666,132,-50.7538,15.244000000000002
2023,3,18,32,0,64.188,174.51166666666666,28.19633333333333,983.5203333333333,8.916354740152201,10.155789842781807,1.4420000000000002,53.24933333333333,77,-5.67238,57.315
2024,6,6,26,1,499.6976666666666,686.5666666666666,-1.5934321035551917,960.0,8.792275113220144,10.132122461511118,4.104,53.54,158,185.94799999999998,183.82
2023,5,11,17,0,67.85066666666667,161.60933333333332,4.555333333333333,986.0063333333333,0.20871328033275205,14.618183262367982,0.8246666666666665,98.59233333333333,131,11.710930000000001,108.99
2023,7,19,17,1,362.9926666666667,529.2333333333333,-47.507487838712635,958.0,9.604252335307011,12.363387955880109,3.016666666666667,56.279999999999994,200,112.6959,108.09
2024,4,18,20,0,244.16833333333332,428.23466666666667,9.592333333333334,988.0176666666666,2.618249163754072,8.36541463340479,0.977,76.16233333333334,109,67.78484,89.902
